ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
He is waiting for the bus.,Ele está esperando o ônibus.,He is waiting for the bus.,1,1,3,69,82,374,1,531
better safe than sorry,Melhor seguro do que lamentar.,Better safe than sorry.,1,51,132,1,113,420,18,736
burnt to a crisp,Acabou completamente queimado.,It was completely burnt to a crisp.,21,47,218,289,329,377,107,1388
They are doing laundry in the basement.,Eles estão fazendo a lavanderia no porão.,They're doing laundry in the basement.,11,9,41,146,160,36,1,404
as light as a feather,Leve como uma pluma,Light as a feather,8,51,182,234,325,474,127,1401
as fit as a fiddle,Como uma flauta.,As smoothly as a flute.,31,51,298,567,425,443,235,2050
They are going for a run in the morning.,Vão correr pela manhã.,They're going to run in the morning.,24,41,212,290,326,480,1,1374
adding insult to injury,Agravando a lesão.,Exacerbating the injury.,52,51,352,391,469,403,68,1786
apple of discord,Pedra da discórdia.,Rock of discord.,27,51,239,508,366,572,256,2019
broken dreams,Sons de alvorada,Sounds of Dawn,67,51,451,709,651,610,392,2931
bitten by the bug,Arrebatado pelo entusiasmo,Carried away by enthusiasm,54,51,455,706,658,436,247,2607
blown away,Deixou-me completamente sem fôlego.,It left me completely breathless.,67,51,574,676,439,128,26,1961
big shoes to fill,Sapatos grandes para ser preenchidos,Big shoes to fill.,1,51,122,108,176,697,133,1288
He is cleaning the garage.,Ele está limpando o garagem.,He is cleaning the garage.,1,1,3,25,96,341,1,468
She played tennis with her brother.,Ela jogou tênis com seu irmão.,She played tennis with her brother.,1,1,3,145,32,59,1,242
grasp at straws,Agarrar à bússola,Get a grip,67,51,466,453,519,546,369,2471
coming up roses,Raiar no sol.,To bask in the sun.,67,51,594,695,692,612,377,3088
The car stopped at the red light.,O carro parou no sinal vermelho.,The car stopped at the red light.,1,1,3,60,74,154,1,294
They are sitting around the campfire.,Eles estão sentados em volta da fogueira de acampamento.,They are seated around the campfire.,12,33,49,183,157,327,1,762
He is working out in the gym.,Ele está treinando no gimnasio.,He is training at the gym.,30,51,158,277,285,326,29,1156
She is playing with her cat.,Ela está brincando com o seu gato.,She is playing with her cat.,1,1,3,134,47,267,1,454
He is fixing the car.,Ele está consertando o carro.,He is fixing the car.,1,1,4,53,114,283,1,457
I like to read books in the evening.,Gosto de ler livros à noite.,I enjoy reading books at night.,52,51,149,268,262,38,1,821
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,3,79,38,49,1,172
They went to the library to borrow books.,Eles foram à biblioteca para emprestar livros.,They went to the library to borrow books.,1,1,3,114,73,169,1,362
flying off the handle,Perder o controle da raiva.,Lose control of anger.,67,51,548,651,595,290,364,2566
catch lightning in a bottle,Capturar raio em uma garrafa.,"""Trap lightning in a bottle.""",14,47,230,382,393,427,40,1533
bare your soul,Desprezar o que é seu.,Discount what belongs to you.,67,51,403,488,704,694,304,2711
They met their friends at the café.,Eles encontraram os amigos no café.,They found their friends at the café.,11,8,43,312,228,180,29,811
jump the gun,Ressoar o alarme.,Sounding the alarm.,49,51,420,544,545,570,216,2395
She worked on her project all afternoon.,Ela trabalhou no seu projeto todo o tarde.,She worked on her project all afternoon.,1,1,3,89,8,337,1,440
bury the hatchet,Cair na conciliação,Slipping into conciliation.,67,51,535,620,668,679,309,2929
They are watching TV in the living room.,Eles estão assistindo televisão na sala de estar.,They are watching TV in the living room.,1,1,3,33,54,46,1,139
They are eating lunch together.,Eles estão almoçando juntos.,They are having lunch together.,14,51,47,193,122,176,1,604
He is taking a walk around the block.,Ele está fazendo um passeio pela quadra.,He is taking a walk around the court.,10,3,80,364,314,513,231,1515
hit the nail on the head,Atinar no alvo.,Hit the mark.,40,51,338,457,470,515,373,2244
He sent an email to his colleague.,Ele enviou um e-mail para seu colega de trabalho.,He sent an email to his coworker.,11,8,121,246,256,104,1,747
carry a torch,Carregar uma lanterna.,To carry a torch.,11,51,256,297,268,291,79,1253
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to the city center.,1,1,3,86,66,94,1,252
eat your heart out,Coma seu coração.,"""Eat with your heart.""",18,51,308,354,509,608,301,2149
I did the laundry yesterday.,Fiz a louça ontem.,I did the dishes yesterday.,14,51,77,274,336,237,11,1000
They are taking a walk along the beach.,Eles estão fazendo uma caminhada ao longo da praia.,They are walking along the beach.,23,44,90,286,217,240,1,901
a weight on my shoulders,Um peso na minha consciência.,A weight on my conscience.,14,51,232,375,335,313,36,1356
can't cut the mustard,Não dar conta,Não estar à altura,67,51,603,647,667,590,396,3021
come down to earth,Descer à terra,Coming down to earth.,18,51,245,204,318,490,69,1395
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,40,78,75,1,199
bad apple,Maçã podre,A rotten apple.,44,51,340,345,498,587,180,2045
apple of my eye,O prazer da minha vida.,The pleasure of my life.,39,51,431,691,601,281,204,2298
She is making a salad for lunch.,Ela está preparando uma salada para o almoço.,She's preparing a salad for lunch.,23,26,61,201,189,45,1,546
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,14,25,64,260,193,89,29,674
icing on the cake,A última gota d'água.,The final straw.,52,51,525,596,577,544,297,2642
She went to the dentist for a check-up.,Ela foi ao dentista para uma consulta de rotina.,She went to the dentist for a routine check-up.,2,8,12,272,184,312,1,791
armed to the teeth,Armadilha de ferro.,Iron trap.,67,51,485,536,614,450,342,2545
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,22,1,9,1,39
red herring,Fio de peixe vermelho,A thread of red tape,52,51,394,700,619,502,317,2635
have a lot on your plate,ter muito o que fazer,There's a lot on my plate.,30,51,287,366,310,627,67,1738
a clean slate,Uma folha branca,"""A Blank Page""",49,51,365,571,495,356,87,1974
feeding the fire,Acesar o fogo,Ignite the flame,49,51,294,547,426,472,103,1942
finding a needle in a haystack,Encontrar a agulha no palheiro.,Find the needle in a haystack.,27,42,107,276,328,330,122,1232
She is shopping for groceries.,Ela está fazendo compras de alimentos.,She is grocery shopping.,28,51,147,331,259,605,257,1678
born with a silver spoon,Nascido com colher de prata.,Born with a silver spoon.,1,31,114,24,298,390,64,922
let the cat out of the bag,Deixar a cabra (ou gato) na escola,To leave the cat at home.,51,51,358,442,513,684,360,2459
black mark,Marca negra,"""Blacklist""",67,51,353,542,550,421,166,2150
call it a day,Chamar a festa para a frente ou chamar o dia pra trás,Bring the party to the front or bring the day forward.,65,51,496,636,654,639,400,2941
batten down the hatches,Abrir mão das comodidades.,To give up the comforts.,55,51,486,592,626,216,224,2250
call it a night,Chamar o dia para acabar.,Call the day to an end.,58,51,477,522,496,695,113,2412
I worked on my computer for two hours.,Trabalhei na minha máquina por duas horas.,I worked on my machine for two hours.,10,21,57,280,241,211,1,821
man of the hour,O homem da hora.,The man of the hour.,8,31,201,178,240,357,1,1016
from the bottom of my heart,Desde o fundo do meu coração.,From the bottom of my heart.,1,17,89,30,145,62,1,345
beat around the bush,Dar voltas a um assunto.,Beat around the bush.,1,51,151,95,290,668,162,1418
go the extra mile,Ir além do necessário.,Going beyond what is necessary.,67,51,534,472,490,349,61,2024
down to earth,Down-to-earth,To the point.,49,51,531,395,487,646,246,2405
They are chatting in the living room.,Eles estão conversando no quarto de estar.,They are chatting in the living room.,1,1,3,43,67,199,1,315
The dog ran across the yard.,O cão correu pela frente do quintal.,The dog ran across the front yard.,4,22,30,285,142,453,16,952
bigger fish to fry,Coisas maiores para cozinhar.,There are bigger fish to fry.,15,42,203,237,351,692,23,1563
climbing the walls,Perder a cabeça ou estar sem controle,To lose one's head or be out of control.,67,51,567,590,694,404,407,2780
as clear as day,Cristalino como o dia,Clear as the day.,18,51,271,245,301,394,84,1364
like a fish out of water,Fazer careta,Make a face.,56,51,568,664,679,563,434,3015
"like father, like son",Fio da navalha.,The thread of a razor.,67,51,590,703,712,452,425,3000
blaze a trail,Trilhar um caminho,Follow a path.,49,51,315,410,479,487,159,1950
dare to dream,Coragem para sonhar.,Courage to dream.,27,51,281,444,334,110,29,1276
at your wit’s end,Chegou ao fim da corda.,Reached the end of the rope.,60,51,539,646,616,536,345,2793
a piece of cake,Um bocado de trabalho,A bit of work,37,51,379,677,544,383,245,2316
call the shots,"Comandar a situação, tomar as decisões cruciais, ter o controle do processo.","""Control the situation, make the critical decisions, have control of the process.""",65,51,512,524,524,423,244,2343
close call,Perto do desastre,On the Brink of Disaster,67,51,532,475,606,576,333,2640
against the clock,Contra o relógio.,Against the clock.,1,51,185,2,252,470,1,962
eye of the storm,Olho da tempestade,The Eye of the Storm,8,51,91,125,338,398,153,1164
don't count your chickens before they hatch,Não conte com o que não está garantido.,"""Don't count on what's not guaranteed.""",46,51,381,622,557,311,229,2197
They are having a family gathering at home.,Eles estão fazendo uma reunião familiar em casa.,They're having a family get-together at home.,24,51,175,293,210,186,1,940
big time,Grau máximo,Maximum degree.,67,51,551,684,543,462,182,2540
a drop in the ocean,Uma gota no oceano.,A single drop in the ocean.,6,42,176,220,247,246,60,997
big fish in a small pond,Peixe grande num tanque pequeno.,A big fish in a small tank.,17,28,191,392,343,24,1,996
She studied for the test all week.,Ela estudou para a prova toda semana.,She studied for the exam every week.,23,42,100,250,277,81,1,774
against all odds,Contra todas as probabilidades.,Against all odds.,1,51,164,77,203,39,1,536
hit the nail on the head,Acertar na mosca.,Hit the nail on the head.,1,17,68,5,186,693,192,1162
back against the wall,De mãos atadas.,With hands tied.,67,51,580,510,596,329,296,2429
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise at the beach.,1,1,4,137,71,242,1,457
butter wouldn't melt,Aquele não é feito de nada.,He is made of nothing.,67,51,491,694,686,642,412,3043
a taste of their own medicine,Um pouco de sua própria medicina.,"""A little of your own medicine.""",27,51,306,509,372,424,126,1815
She is organizing her closet.,Ela está organizando o armário.,She is organizing the closet.,14,51,75,240,179,162,1,722
She went to the gym for a workout.,Ela foi ao ginásio para fazer treinamento.,She went to the gym to work out.,29,36,138,288,254,202,1,948
dropping like flies,Morrindo como moscas.,Dying like flies.,27,51,276,357,446,426,251,1834
a taste of freedom,Um gostinho de liberdade.,A taste of freedom.,1,51,143,59,120,41,1,416
hold your horses,Não se precipite.,Don't rush.,67,51,494,550,623,598,217,2600
The weather is very cold today.,O clima está muito frio hoje.,The weather is very cold today.,1,1,3,109,28,55,1,198
blood runs cold,O sangue congela.,Blood chills.,44,51,346,343,416,702,253,2155
don't cry over spilled milk,Não se Chore Por Leite Derramado,"""Don't Cry Over Spilled Milk""",1,51,123,156,367,408,100,1206
back to basics,Voltar às origens,"""Return to one's roots""",54,51,414,498,463,282,68,1830
go the extra mile,Ir além do que se espera,Exceeding Expectations,67,51,559,513,610,439,116,2355
carved in stone,Marcado na pedra.,Seal on stone.,49,51,328,399,481,620,258,2186
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before going to bed.,11,29,157,202,163,222,1,785
chip off the old block,Um pedaço da velha madeira.,A piece of old wood.,57,51,374,517,445,360,184,1988
cat nap,Papuçinho.,Little Shoe.,67,51,488,708,655,654,393,3016
chip on your shoulder,Um ressentimento guardado.,A smoldering resentment.,67,51,596,649,653,521,358,2895
as gentle as a lamb,Suave como uma ovelha.,Gentle as a lamb.,8,51,243,292,331,376,96,1397
They went to a theme park for the day.,Eles foram a um parque de diversões para o dia todo.,They went to an amusement park all day.,32,51,172,317,313,297,1,1183
burn the midnight oil,Queimar a meia-noite,Burn the midnight oil.,1,51,163,160,278,691,176,1520
blind leading the blind,Guia cego conduzindo cegos.,"""Blind leading the blind.""",1,51,240,252,387,665,158,1754
blue in the face,Morder a língua.,Bite one's tongue.,67,51,581,661,708,661,327,3056
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a photo of the flowers in the garden.,6,6,6,199,125,121,1,464
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,49,27,101,1,183
jump the gun,Pular o gatilho.,Tripping the trigger.,49,51,380,437,538,629,218,2302
They are walking through the city streets.,Eles estão percorrendo as ruas da cidade.,They are traversing the streets of the city.,36,51,190,275,306,444,29,1331
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,78,13,26,1,122
chained to the desk,Preso à escrivaninha.,Stuck to the desk.,18,51,244,373,386,531,302,1905
He did some gardening in the afternoon.,Ele fez alguns jardins pela tarde.,He made some gardens in the afternoon.,23,43,87,405,382,484,264,1688
They enjoyed a picnic in the park.,Eles se divertiram com uma piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,119,58,364,1,547
dive in headfirst,Precipitar-se à corrente,Go with the flow.,67,51,487,500,578,683,305,2671
have the upper hand,Ter a mão pesada.,To have a heavy hand,39,51,303,507,511,551,303,2265
She is ironing her clothes.,Ela está passando as roupas.,She is folding the clothes.,31,51,160,359,368,524,268,1761
He plays soccer every weekend.,Ele joga futebol todos os finais de semana.,He plays football every weekend.,14,51,32,311,156,227,1,792
at the drop of a hat,À primeira solicitação.,On the first request.,58,51,463,657,620,518,201,2568
have a heart of stone,Têm um cor de pedra.,They have a stone face.,31,51,343,417,452,241,118,1653
He worked on his computer for hours.,Trabalhou na sua computadora por horas.,He worked on his computer for hours.,1,1,4,99,12,392,1,510
airing dirty laundry,Expor a sujeira da roupa.,To air out dirty laundry.,37,51,301,374,399,606,74,1842
dead in the water,Sem chances.,Out of options.,67,51,586,496,638,655,295,2788
another string to your bow,Outra habilidade no seu currículo.,Another skill on your resume.,43,51,350,612,515,71,128,1770
"easy come, easy go","Aqui vemos, aqui vai.","""We see it here, we see it go.""",61,51,473,648,555,687,308,2783
bend over backwards,Vazar ao extremo para agradar ou satisfazer.,Going to extremes to please or satisfy.,67,51,522,674,697,454,282,2747
bolt from the blue,Um golpe sem aviso.,A surprise blow.,67,51,519,557,497,520,276,2487
dropping the ball,Perder a bola.,Lose the ball.,27,51,266,321,412,510,179,1766
born with a silver spoon,Nascido com colher de prata.,Born with a silver spoon in one's mouth.,23,48,252,313,421,574,199,1830
as plain as day,O que está escrito na cara.,It's written all over your face.,67,51,595,515,680,636,402,2946
like a fish to water,Como um peixe na água.,Like a fish in water.,14,51,215,370,308,80,28,1066
change your tune,Mudar de tom,Change of tack.,49,51,447,447,468,485,124,2071
adding fuel to the fire,Adicionar lenha à fogueira.,Adding fuel to the fire.,1,31,106,147,238,363,1,887
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro no salão.,They are playing board games in the lounge.,13,12,102,361,231,144,48,911
dying to know,Morrer de curiosidade,To die of curiosity,52,51,402,490,453,334,287,2069
She is making a smoothie for breakfast.,Ela está preparando um suco de frutas para o café da manhã.,She is preparing a fruit juice for breakfast.,27,51,137,386,286,98,17,1002
in the same boat,Na mesma situação.,In the same situation.,18,51,290,467,369,314,92,1601
better late than never,Melhor tarde do que nunca.,Better late than never.,1,51,139,19,84,133,1,428
frog in your throat,Doer da garganta,Throat singer.,49,51,502,690,624,656,413,2985
down in the dumps,No fundo do poço.,At the bottom of the well.,58,51,388,493,516,229,171,1906
blood is thicker than water,"""Sangue é mais denso do que água.""",Blood is denser than water.,14,51,154,251,155,13,1,639
as high as a kite,Pra cima da corda.,Above the fray.,67,51,515,644,698,618,366,2959
foot in the door,Tornar a perna no portão.,To be stuck on the doorstep.,58,51,440,504,615,680,388,2736
crying over spilled milk,Lágrimas sobre o leite derramado.,Tears Over Spilled Milk,18,51,97,195,434,340,106,1241
He is studying for his exams.,Ele está estudando para seus exames.,He is studying for his exams.,1,1,3,50,51,221,1,328
darkest before dawn,A escuridão precede o amanhecer.,Darkness precedes dawn.,49,51,333,378,283,455,20,1569
They are taking a family vacation.,Eles estão fazendo uma viagem de férias em família.,They are going on a family vacation.,17,42,44,188,151,220,29,691
cat got your tongue,A vaca não tem as palavras.,The cow has no words.,67,51,469,641,580,445,371,2624
barking up the wrong tree,Está perseguindo um bicho-papão.,It's chasing a red herring.,67,51,421,585,662,549,383,2718
bird's eye view,Visão de cima para baixo,Top-down perspective,67,51,428,422,466,306,42,1782
by a long shot,Por muito longe,"A long, long way.",37,51,456,463,625,599,195,2426
add insult to injury,Agravar a ferida,Widen the wound.,67,51,450,559,657,584,391,2759
