ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
They are doing laundry in the basement.,Eles estão fazendo a lavanderia no porão.,They are doing the laundry in the basement.,3,18,15,160,182,38,1,417
as light as a feather,Leve como uma pluma.,Lifted as a feather.,27,53,381,459,502,581,268,2271
as fit as a fiddle,como uma viola de sapatão,Like a fiddle made of woodblock.,47,53,423,622,526,562,378,2611
They are going for a run in the morning.,Eles vão correr pela manhã.,They will run in the morning.,25,38,239,402,418,452,47,1621
adding insult to injury,Agravar um ferimento.,Exacerbate an injury.,52,53,401,434,548,548,256,2292
apple of discord,Coração de ouro.,Heart of Gold.,49,53,450,627,653,30,385,2247
broken dreams,Sonhos quebrados.,Broken dreams.,1,53,204,182,357,47,32,876
bitten by the bug,Ocupado pela mosca.,Bugged.,67,53,489,555,625,700,379,2868
blown away,Levado pela metade.,Carried by half.,67,53,493,655,708,667,329,2972
big shoes to fill,Sapatos grandes para ser preenchidos.,Big shoes to fill.,1,53,130,140,199,699,153,1375
He is cleaning the garage.,Ele está limpando o garagem.,He is cleaning the garage.,1,1,3,29,106,351,1,492
She played tennis with her brother.,Ela jogou tênis com seu irmão.,She played tennis with her brother.,1,1,3,173,37,61,1,277
grasp at straws,Arranhar em vão,Flogging a dead horse,67,53,508,697,665,676,350,3016
coming up roses,Chegando tudo bem,Arriving safely.,67,53,551,681,619,469,338,2778
The car stopped at the red light.,O carro parou no sinal vermelho.,The car stopped at the red light.,1,1,3,75,78,153,1,312
They are sitting around the campfire.,Eles estão sentados em torno da fogueira do acampamento.,They are sitting around the campfire.,1,1,1,62,59,334,1,459
He is working out in the gym.,Ele está se exercitando no ginásio.,He is working out at the gym.,11,27,20,225,138,485,1,907
She is playing with her cat.,Ela está brincando com o gato.,She is playing with the cat.,12,28,98,295,270,199,1,903
He is fixing the car.,Ele está reparando o carro.,He is fixing the car.,1,1,4,64,111,325,1,507
I like to read books in the evening.,Gosto de ler livros à noite.,I like to read books at night.,26,30,84,244,223,12,1,620
They went to a museum last month.,Eles foram a um museu o mês passado.,They went to a museum last month.,1,1,3,104,42,52,1,204
They went to the library to borrow books.,Eles foram à biblioteca para emprestar livros.,They went to the library to borrow books.,1,1,3,147,75,165,1,393
flying off the handle,"Perder a calma ou o controle, ou seja, se assustar ou ficar muito irritado de repente.","Lose one's temper or composure, that is, to panic or become extremely irritable suddenly.",67,53,579,616,684,372,426,2797
catch lightning in a bottle,Apanhar raios em uma garrafa.,Catching lightning in a bottle.,14,26,198,248,389,537,62,1474
bare your soul,Revelar seu íntimo.,To reveal your intimate side.,53,53,424,481,571,668,168,2418
They met their friends at the café.,Eles se encontraram com seus amigos no café.,They met up with their friends at the café.,9,20,65,260,250,60,1,665
jump the gun,Pular a corda.,To swing on the trapeze.,53,53,459,621,647,574,289,2696
She worked on her project all afternoon.,Trabalhou em seu projeto todo o período da tarde.,He worked on his project throughout the whole afternoon.,38,53,170,442,288,441,291,1723
bury the hatchet,Colher os flocos de neve.,Shake off the snowflakes.,52,53,510,689,669,603,332,2908
They are watching TV in the living room.,Eles estão assistindo à TV no salão.,They are watching TV in the living room.,1,1,3,41,79,49,1,175
They are eating lunch together.,Eles estão jantando juntos.,They are dining together.,27,53,121,389,299,584,68,1541
He is taking a walk around the block.,Ele está fazendo uma caminhada ao redor da quadra.,He is taking a walk around the yard.,10,4,73,381,253,508,110,1339
hit the nail on the head,Acertar na mosca.,To hit the nail on the head.,4,10,153,312,326,662,294,1761
He sent an email to his colleague.,Ele enviou um e-mail para seu colega.,He sent an email to his colleague.,1,1,3,163,102,7,1,278
carry a torch,Levar a faixa.,Take the ribbon.,67,53,482,617,587,476,286,2568
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to the city centre.,10,4,27,228,140,87,1,497
eat your heart out,Esvazie-se o coração!,Empty out the heart!,53,53,425,652,584,620,357,2744
I did the laundry yesterday.,Fiz a lavanderia ontem.,"""I did the laundry yesterday.""",1,10,270,184,346,72,32,915
They are taking a walk along the beach.,Eles estão fazendo uma caminhada ao longo da praia.,They are taking a walk along the beach.,1,1,3,96,12,228,1,342
a weight on my shoulders,Um peso sobre os meus ombros.,A weight on my shoulders.,1,26,85,123,164,230,1,630
can't cut the mustard,"Não dar certo, não ter sucesso.","Not to succeed, to fail.",67,53,539,673,704,616,396,3048
come down to earth,Aterrar na realidade.,Crash-landing into reality.,67,53,559,568,661,437,266,2611
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,50,83,78,1,217
bad apple,Maçã podre,Rotten Apple,38,53,235,363,567,671,271,2198
apple of my eye,O fruto dos meus olhos,The fruit of my eyes.,41,53,313,463,424,355,109,1758
She is making a salad for lunch.,Ela está preparando uma salada para o almoço.,She is preparing a salad for lunch.,11,19,14,216,169,46,1,476
He repaired the broken chair.,Ele reparou a cadeira quebrada.,He fixed the broken chair.,14,23,64,289,217,26,32,665
icing on the cake,O ponto alto da sobremesa,The pièce de résistance.,59,53,567,636,654,710,340,3019
She went to the dentist for a check-up.,Ela foi ao dentista para uma revisão.,She went to the dentist for a checkup.,13,4,16,211,137,390,1,772
armed to the teeth,Armadinho de bala.,Little bullet.,67,53,534,698,667,674,409,3102
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,26,1,4,1,38
red herring,Pista falsa,Misdirection,67,53,578,614,628,519,398,2857
have a lot on your plate,Ter muita coisa na sua escrivaninha.,You've got a lot on your desk.,34,45,316,486,481,546,208,2116
a clean slate,Uma folha em branco.,A blank page.,49,53,409,579,494,128,123,1835
feeding the fire,Alimentar o fogo.,Nourish the fire.,26,53,297,415,408,587,146,1932
finding a needle in a haystack,encontrar uma agulha em um palheiro,Find a needle in a haystack.,12,15,69,282,331,398,132,1239
She is shopping for groceries.,Ela está comprando comidas para o supermercado.,She is buying groceries for the supermarket.,38,53,171,326,307,201,118,1214
born with a silver spoon,nascido com uma colher de prata.,Born with a silver spoon.,1,26,124,28,335,380,29,923
let the cat out of the bag,Deixar o rato escapar do saco.,To let the cat out of the bag.,3,7,179,328,324,488,129,1458
black mark,Vista desfavorável.,Unfavorable view.,67,53,541,625,611,274,213,2384
call it a day,Deixar para amanhã,Leave for tomorrow.,67,53,535,602,542,280,162,2241
batten down the hatches,Fechar as portinhas.,Close the shutters.,52,53,419,420,490,145,170,1749
call it a night,Dar por encerrado o dia,Closing out the day.,67,53,515,618,579,489,261,2582
I worked on my computer for two hours.,Trabalhei na minha computadora por duas horas.,I worked on my computer for two hours.,1,1,3,59,16,234,1,315
man of the hour,Homem da hora,Man of the moment,19,53,167,299,329,491,128,1486
from the bottom of my heart,De todo o fundo do meu coração.,From the bottom of my heart.,1,15,97,36,181,55,1,386
beat around the bush,Falar em torno do botão.,Talk around the button.,38,53,431,645,574,657,287,2685
go the extra mile,Ir além do necessário.,To go beyond what is necessary.,59,53,550,535,540,326,127,2190
down to earth,Afeito à terra.,Attached to the earth.,34,53,399,517,649,549,157,2358
They are chatting in the living room.,Eles estão conversando na sala de estar.,They are talking in the living room.,11,19,25,208,238,116,1,618
The dog ran across the yard.,O cão correu pela varanda.,The dog ran across the porch.,12,12,78,298,285,337,1,1023
bigger fish to fry,Peixes maiores para cozinhar,Large fish for cooking.,53,53,357,429,434,501,78,1905
climbing the walls,Subir as paredes.,Painting the walls.,26,53,315,501,512,598,312,2317
as clear as day,Tão claro como o dia.,As clear as the day.,7,53,210,221,186,416,1,1094
like a fish out of water,Como um peixe fora d'água.,Out of water like a fish.,38,53,233,393,332,364,172,1585
"like father, like son","Como pai, como filho.","As a father, as a son.",45,53,340,490,478,265,141,1812
blaze a trail,Cortar um caminho,To cut a path,52,53,348,471,572,344,205,2045
dare to dream,Coragem de sonhar.,Courage to dream.,26,53,319,478,390,135,32,1433
at your wit’s end,Chegou ao fim do seu conhecimento.,Reached the end of his knowledge.,61,53,476,583,543,457,241,2414
a piece of cake,Um bocadinho de bolo.,A small slice of cake.,27,53,248,375,373,420,5,1501
call the shots,Tomar as decisões.,To make decisions.,67,53,571,519,641,576,399,2826
close call,Um fio de cabelo.,A single strand of hair.,67,53,577,701,687,6,303,2394
against the clock,Contra o relógio.,Against the clock.,1,53,209,5,274,465,1,1008
eye of the storm,Olho do furacão.,Eye of the hurricane.,19,53,246,255,461,163,1,1198
don't count your chickens before they hatch,Não conte seus ovos antes de eles chocarem.,"""Don't count your chickens before they hatch.""",1,24,156,149,275,338,37,980
They are having a family gathering at home.,Eles estão tendo uma reunião familiar em casa.,They're having a family reunion at home.,19,53,133,367,276,89,1,938
big time,Tempo de grandes coisas,Time of great things.,49,53,542,569,485,312,97,2107
a drop in the ocean,Um pequeno pó de água no oceano.,A small droplet of water in the ocean.,29,53,282,368,369,27,1,1129
big fish in a small pond,Peixe grande em um pequeno tanque.,A big fish in a small pond.,4,10,148,373,304,31,1,871
She studied for the test all week.,Ela estudou para a prova toda semana.,She studied for the exam every week.,23,39,105,279,306,82,1,835
against all odds,Contra todas as probabilidades.,Against all odds.,1,53,187,101,224,37,1,604
hit the nail on the head,Acertar na mosca.,Hit the nail on the head.,1,15,75,8,209,695,199,1202
back against the wall,Roda contra a parede.,Back to the wall.,19,53,269,354,435,494,252,1876
They watched the sunrise at the beach.,Eles observaram o nascer do sol na praia.,They observed the sunrise on the beach.,23,53,72,297,239,320,1,1005
butter wouldn't melt,"""O queijo não derreteria""","""The cheese wouldn't melt.""",27,53,271,395,374,238,32,1390
a taste of their own medicine,Um gole de sua própria medicação.,An own goal of one's own medication.,52,53,372,574,580,641,358,2630
She is organizing her closet.,Ela está organizando sua guarda-roupa.,She is organizing her closet.,1,1,3,32,29,108,1,175
She went to the gym for a workout.,Ela foi ao gimnásio para fazer exercícios físicos.,She went to the gym to do physical exercises.,32,39,127,281,327,269,1,1076
dropping like flies,Caindo como moscas.,Falling like flies.,26,53,238,322,378,646,238,1901
a taste of freedom,Um gostinho de liberdade.,A taste of freedom.,1,53,165,74,127,40,1,461
hold your horses,Aguente um pouco.,Hold on a bit.,52,53,544,578,615,170,211,2223
The weather is very cold today.,O tempo está muito frio hoje.,It's very cold today.,36,34,234,303,309,327,1,1244
blood runs cold,O sangue frio corre na veia.,Cold blood runs in the veins.,42,53,352,433,399,219,1,1499
don't cry over spilled milk,Não se chateie com leite derramado.,Don't sweat the small stuff.,49,53,353,596,525,690,320,2586
back to basics,Voltar aos princípios básicos.,"""Return to basics.""",26,53,347,302,364,239,32,1363
go the extra mile,"Ir além do necessário, agir com excedente, fazer o que está além do esperado.","To go beyond the necessary, act with excess, do what is beyond the expected.",56,53,531,632,614,307,221,2414
carved in stone,Esculpidas na pedra.,Carved in stone.,1,53,161,166,130,367,1,879
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before sleep.,12,12,67,251,129,115,1,587
chip off the old block,Um pedaço da mesma madeira.,A piece of the same wood.,61,53,472,610,544,217,224,2181
cat nap,Preguiçosa,Indolent,67,53,543,688,604,594,382,2931
chip on your shoulder,Um pontapé na bunda.,A kick in the pants.,67,53,537,624,652,634,308,2875
as gentle as a lamb,Suave como um cordeiro.,As smooth as a lamb.,14,53,245,342,465,318,70,1507
They went to a theme park for the day.,Eles foram a um parque de diversões durante o dia.,They went to an amusement park during the day.,26,53,118,324,298,278,1,1098
burn the midnight oil,Queimar a meia-noite,"""Burn Midnight""",26,53,371,469,592,556,334,2401
blind leading the blind,O cego guiando o cego.,The blind leading the blind.,7,26,217,231,312,464,136,1393
blue in the face,Morrer de azul.,Dying of blue.,52,53,501,570,633,502,328,2639
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,168,68,173,1,415
They are having a barbecue in the garden.,Eles estão tendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,60,31,80,1,177
jump the gun,Pular o início.,Skip the start.,49,53,480,603,577,258,270,2290
They are walking through the city streets.,Eles estão andando pelas ruas da cidade.,They are walking through the streets of the city.,19,32,38,233,180,288,1,791
She reads a book every night.,Ela lê um livro toda a noite.,She reads a book all night.,12,28,95,203,297,32,1,668
chained to the desk,Acorrentado à escrivaninha.,Hooked to the desk.,19,53,244,376,382,500,222,1796
He did some gardening in the afternoon.,Ele fez alguns jardins pela tarde.,He did some gardens in the afternoon.,11,27,60,380,289,453,133,1353
They enjoyed a picnic in the park.,Eles aproveitaram um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,152,51,249,1,458
dive in headfirst,Imergir cabeça primeira,Submerge head first.,67,53,451,466,416,377,166,1996
have the upper hand,Ter a mão mais forte.,Having the upper hand.,19,53,231,273,280,422,83,1361
She is ironing her clothes.,Ela está passando as roupas.,She's doing the laundry.,58,53,292,382,454,286,99,1624
He plays soccer every weekend.,Ele joga futebol todos os fins de semana.,He plays football every weekend.,14,53,33,343,185,214,1,843
at the drop of a hat,Ao sinal dado.,On the signal.,57,53,464,656,672,693,387,2982
have a heart of stone,Ter um cor de pedra.,To be stone-faced.,56,53,429,500,670,396,209,2313
He worked on his computer for hours.,Ele trabalhou na sua computadora por horas.,He worked on his computer for hours.,1,1,4,129,6,302,1,444
airing dirty laundry,Expor a vergonha de alguém.,To expose someone to shame.,67,53,513,563,668,448,231,2543
dead in the water,Sem chance,No chance,67,53,588,572,608,202,348,2438
another string to your bow,Outro corda a seu arco.,Another string to your bow.,1,26,96,134,230,522,100,1109
"easy come, easy go","Vem fácil, vai fácil.","It comes easy, it goes easy.",45,53,383,445,397,547,295,2165
bend over backwards,Fazer favores até do avesso.,To do favors even at odd ends.,67,53,566,675,710,683,374,3128
bolt from the blue,Mau agouro.,Bad omen.,67,53,547,653,596,672,333,2921
dropping the ball,Deixar cair a bola,To drop the ball,34,53,155,405,366,539,73,1625
born with a silver spoon,Nascido com colher de prata.,Born with a silver spoon in one's mouth.,23,50,280,347,452,586,204,1942
as plain as day,Claro como a luz do dia.,As clear as the light of day.,36,53,331,360,340,406,3,1529
like a fish to water,Como um peixe na água.,Like a fish in the water.,22,53,277,457,363,92,43,1307
change your tune,Mudar de música.,Change the music.,49,53,370,413,421,442,32,1780
adding fuel to the fire,Aumentar a inflamação do fogo.,To fan the flames of inflammation.,47,53,442,565,535,639,229,2510
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,117,62,99,1,284
dying to know,Morrer de curiosidade.,To die of curiosity.,52,53,484,499,552,436,290,2366
She is making a smoothie for breakfast.,Ela está preparando um suco delicioso para o café da manhã.,She's preparing a delicious juice for breakfast.,37,53,196,464,375,121,67,1313
in the same boat,No mesmo barco.,In the same boat.,1,53,164,148,142,227,1,736
better late than never,Melhor tarde do que nunca.,Better late than never.,1,53,158,22,92,138,1,465
frog in your throat,Lacrimejas na garganta,Gritting one's teeth.,67,53,532,530,657,636,375,2850
down in the dumps,Com o ânimo abatido.,With a defeated spirit.,67,53,516,680,682,388,206,2592
blood is thicker than water,"""O sangue é mais denso que a água.""",Blood is denser than water.,14,53,174,280,198,3,1,723
as high as a kite,Tão alto quanto um vela.,Taller than a flagpost.,56,53,418,502,680,684,336,2729
foot in the door,Pé na porta,Foot in the door,1,53,3,15,163,512,167,914
crying over spilled milk,Lamentar por leite derramado.,To cry over spilt milk.,41,53,285,394,396,212,135,1516
He is studying for his exams.,Ele está estudando para seus exames.,He is studying for his exams.,1,1,3,61,57,225,1,349
darkest before dawn,Mais escuro antes do amanhecer.,Darkness is heavier just before dawn.,42,53,320,423,398,473,113,1822
They are taking a family vacation.,Eles estão indo em férias de família.,They're going on family vacation.,38,53,189,258,237,143,1,919
cat got your tongue,O gato COMET22eu sua língua.,The cat pulled its own tongue.,45,53,390,539,506,541,317,2391
barking up the wrong tree,Errar no alvo ou perseguir um rumo errado,Miss the mark or pursue the wrong course.,50,53,437,537,644,577,381,2679
bird's eye view,Visão de pássaro,Bird's eye view.,1,53,102,190,287,347,1,981
by a long shot,De longe,From a distance.,52,53,455,523,569,470,173,2295
add insult to injury,Agravar a injúria,To add insult to injury.,7,26,213,264,341,593,151,1595
