frases_ingles,metrica,modelo,score
He is going for a bike ride.,COMET22,gemini,0.8457354307174683
He is going for a bike ride.,KIWI-XL,gemini,0.9555582404136658
He is going for a bike ride.,XCOMET-XL,gemini,0.9853119850158691
He is going for a bike ride.,ROUGE,gemma3,0.8571428571428571
He is going for a bike ride.,BLEU,gemma3,0.7013967267997694
He is going for a bike ride.,BERTSCORE,gemma3,0.9728778004646301
He is going for a bike ride.,BLEURT,gemma3,1.0271378755569458
He is going for a bike ride.,COMET22,gemma3,0.9524813294410706
He is going for a bike ride.,KIWI-XL,gemma3,0.9590165019035339
He is going for a bike ride.,XCOMET-XL,gemma3,1.0
He is going for a bike ride.,ROUGE,gemmaX,0.8571428571428571
He is going for a bike ride.,BLEU,gemmaX,0.7013967267997694
He is going for a bike ride.,BERTSCORE,gemmaX,0.9728778004646301
He is going for a bike ride.,BLEURT,gemmaX,1.0271378755569458
He is going for a bike ride.,COMET22,gemmaX,0.9589726328849792
He is going for a bike ride.,KIWI-XL,gemmaX,1.017629861831665
He is going for a bike ride.,XCOMET-XL,gemmaX,1.0
He is going for a bike ride.,ROUGE,gpt,1.0
He is going for a bike ride.,BLEU,gpt,1.0
He is going for a bike ride.,BERTSCORE,gpt,1.0
He is going for a bike ride.,BLEURT,gpt,1.0860564708709717
He is going for a bike ride.,COMET22,gpt,0.9781312942504883
He is going for a bike ride.,KIWI-XL,gpt,0.9537472128868103
He is going for a bike ride.,XCOMET-XL,gpt,1.0
He is going for a bike ride.,ROUGE,llama,0.8571428571428571
He is going for a bike ride.,BLEU,llama,0.7071067811865475
He is going for a bike ride.,BERTSCORE,llama,0.968706488609314
He is going for a bike ride.,BLEURT,llama,0.4721872806549072
He is going for a bike ride.,COMET22,llama,0.9172707200050354
He is going for a bike ride.,KIWI-XL,llama,0.9266190528869629
He is going for a bike ride.,XCOMET-XL,llama,0.9904909133911133
He is going for a bike ride.,ROUGE,marian,0.8571428571428571
He is going for a bike ride.,BLEU,marian,0.7013967267997694
He is going for a bike ride.,BERTSCORE,marian,0.9728778004646301
He is going for a bike ride.,BLEURT,marian,1.0271378755569458
He is going for a bike ride.,COMET22,marian,0.9562131762504578
He is going for a bike ride.,KIWI-XL,marian,0.9476665258407593
He is going for a bike ride.,XCOMET-XL,marian,1.0
He is going for a bike ride.,ROUGE,meta,0.39999999999999997
He is going for a bike ride.,BLEU,meta,0.0
He is going for a bike ride.,BERTSCORE,meta,0.8321271538734436
He is going for a bike ride.,BLEURT,meta,-0.4787948429584503
He is going for a bike ride.,COMET22,meta,0.5631224513053894
He is going for a bike ride.,KIWI-XL,meta,0.8402413129806519
He is going for a bike ride.,XCOMET-XL,meta,0.9478578567504883
He is going for a bike ride.,ROUGE,mistral,0.7142857142857143
He is going for a bike ride.,BLEU,mistral,0.0
He is going for a bike ride.,BERTSCORE,mistral,0.9636145830154419
He is going for a bike ride.,BLEURT,mistral,0.9198322296142578
He is going for a bike ride.,COMET22,mistral,0.9347732663154602
He is going for a bike ride.,KIWI-XL,mistral,0.9930469393730164
He is going for a bike ride.,XCOMET-XL,mistral,1.0
He is going for a bike ride.,ROUGE,qwen,0.7999999999999999
He is going for a bike ride.,BLEU,qwen,0.43167001068522526
He is going for a bike ride.,BERTSCORE,qwen,0.961378276348114
He is going for a bike ride.,BLEURT,qwen,0.9488805532455444
He is going for a bike ride.,COMET22,qwen,0.9292291402816772
He is going for a bike ride.,KIWI-XL,qwen,0.8556652069091797
He is going for a bike ride.,XCOMET-XL,qwen,1.0
They are jogging through the park.,ROUGE,gemini,0.6666666666666666
They are jogging through the park.,BLEU,gemini,0.0
They are jogging through the park.,BERTSCORE,gemini,0.9308726787567139
They are jogging through the park.,BLEURT,gemini,0.6898258924484253
They are jogging through the park.,COMET22,gemini,0.861508309841156
They are jogging through the park.,KIWI-XL,gemini,0.9864876866340637
They are jogging through the park.,XCOMET-XL,gemini,1.0
They are jogging through the park.,ROUGE,gemma3,0.6666666666666666
They are jogging through the park.,BLEU,gemma3,0.0
They are jogging through the park.,BERTSCORE,gemma3,0.9308726787567139
They are jogging through the park.,BLEURT,gemma3,0.6898258924484253
They are jogging through the park.,COMET22,gemma3,0.8615081906318665
They are jogging through the park.,KIWI-XL,gemma3,0.9799307584762573
They are jogging through the park.,XCOMET-XL,gemma3,1.0
They are jogging through the park.,ROUGE,gemmaX,0.6666666666666666
They are jogging through the park.,BLEU,gemmaX,0.43012508513132625
They are jogging through the park.,BERTSCORE,gemmaX,0.92292320728302
They are jogging through the park.,BLEURT,gemmaX,0.8673591613769531
They are jogging through the park.,COMET22,gemmaX,0.8565622568130493
They are jogging through the park.,KIWI-XL,gemmaX,0.9605144262313843
They are jogging through the park.,XCOMET-XL,gemmaX,1.0
They are jogging through the park.,ROUGE,gpt,0.8333333333333334
They are jogging through the park.,BLEU,gpt,0.488923022434901
They are jogging through the park.,BERTSCORE,gpt,0.962765097618103
They are jogging through the park.,BLEURT,gpt,0.8523931503295898
They are jogging through the park.,COMET22,gpt,0.8768067955970764
They are jogging through the park.,KIWI-XL,gpt,0.9334422945976257
They are jogging through the park.,XCOMET-XL,gpt,1.0
They are jogging through the park.,ROUGE,llama,0.8333333333333334
They are jogging through the park.,BLEU,llama,0.488923022434901
They are jogging through the park.,BERTSCORE,llama,0.9556988477706909
They are jogging through the park.,BLEURT,llama,0.8828336596488953
They are jogging through the park.,COMET22,llama,0.8902660012245178
They are jogging through the park.,KIWI-XL,llama,0.6481085419654846
They are jogging through the park.,XCOMET-XL,llama,1.0
They are jogging through the park.,ROUGE,marian,0.6666666666666666
They are jogging through the park.,BLEU,marian,0.43012508513132625
They are jogging through the park.,BERTSCORE,marian,0.92292320728302
They are jogging through the park.,BLEURT,marian,0.8673591613769531
They are jogging through the park.,COMET22,marian,0.8445190787315369
They are jogging through the park.,KIWI-XL,marian,0.9007948040962219
They are jogging through the park.,XCOMET-XL,marian,1.0
They are jogging through the park.,ROUGE,meta,0.6666666666666666
They are jogging through the park.,BLEU,meta,0.43012508513132625
They are jogging through the park.,BERTSCORE,meta,0.92292320728302
They are jogging through the park.,BLEURT,meta,0.8673591613769531
They are jogging through the park.,COMET22,meta,0.8568440079689026
They are jogging through the park.,KIWI-XL,meta,0.9160977602005005
They are jogging through the park.,XCOMET-XL,meta,1.0
They are jogging through the park.,ROUGE,mistral,0.6666666666666666
They are jogging through the park.,BLEU,mistral,0.0
They are jogging through the park.,BERTSCORE,mistral,0.9308726787567139
They are jogging through the park.,BLEURT,mistral,0.6898258924484253
They are jogging through the park.,COMET22,mistral,0.8602652549743652
They are jogging through the park.,KIWI-XL,mistral,0.9369956851005554
They are jogging through the park.,XCOMET-XL,mistral,1.0
They are jogging through the park.,ROUGE,qwen,0.8333333333333334
They are jogging through the park.,BLEU,qwen,0.488923022434901
They are jogging through the park.,BERTSCORE,qwen,0.962765097618103
They are jogging through the park.,BLEURT,qwen,0.8523931503295898
They are jogging through the park.,COMET22,qwen,0.8768067955970764
They are jogging through the park.,KIWI-XL,qwen,0.9334421157836914
They are jogging through the park.,XCOMET-XL,qwen,1.0
They are planning a trip to Europe.,ROUGE,gemini,1.0
They are planning a trip to Europe.,BLEU,gemini,1.0
They are planning a trip to Europe.,BERTSCORE,gemini,1.0
They are planning a trip to Europe.,BLEURT,gemini,1.0657068490982056
They are planning a trip to Europe.,COMET22,gemini,0.9789019227027893
They are planning a trip to Europe.,KIWI-XL,gemini,1.061916708946228
They are planning a trip to Europe.,XCOMET-XL,gemini,1.0
They are planning a trip to Europe.,ROUGE,gemma3,1.0
They are planning a trip to Europe.,BLEU,gemma3,1.0
They are planning a trip to Europe.,BERTSCORE,gemma3,0.9999999403953552
They are planning a trip to Europe.,BLEURT,gemma3,1.0657068490982056
They are planning a trip to Europe.,COMET22,gemma3,0.9789018630981445
They are planning a trip to Europe.,KIWI-XL,gemma3,1.047346591949463
They are planning a trip to Europe.,XCOMET-XL,gemma3,1.0
They are planning a trip to Europe.,ROUGE,gemmaX,1.0
They are planning a trip to Europe.,BLEU,gemmaX,1.0
They are planning a trip to Europe.,BERTSCORE,gemmaX,0.9999999403953552
They are planning a trip to Europe.,BLEURT,gemmaX,1.0657068490982056
They are planning a trip to Europe.,COMET22,gemmaX,0.9789019227027893
They are planning a trip to Europe.,KIWI-XL,gemmaX,1.0473464727401733
They are planning a trip to Europe.,XCOMET-XL,gemmaX,1.0
They are planning a trip to Europe.,ROUGE,gpt,1.0
They are planning a trip to Europe.,BLEU,gpt,1.0
They are planning a trip to Europe.,BERTSCORE,gpt,0.9999999403953552
They are planning a trip to Europe.,BLEURT,gpt,1.0657068490982056
They are planning a trip to Europe.,COMET22,gpt,0.9789019227027893
They are planning a trip to Europe.,KIWI-XL,gpt,1.0473467111587524
They are planning a trip to Europe.,XCOMET-XL,gpt,1.0
They are planning a trip to Europe.,ROUGE,llama,1.0
They are planning a trip to Europe.,BLEU,llama,1.0
They are planning a trip to Europe.,BERTSCORE,llama,0.9999999403953552
They are planning a trip to Europe.,BLEURT,llama,1.0657068490982056
They are planning a trip to Europe.,COMET22,llama,0.9789019227027893
They are planning a trip to Europe.,KIWI-XL,llama,1.0473464727401733
They are planning a trip to Europe.,XCOMET-XL,llama,1.0
They are planning a trip to Europe.,ROUGE,marian,0.8571428571428571
They are planning a trip to Europe.,BLEU,marian,0.7013967267997694
They are planning a trip to Europe.,BERTSCORE,marian,0.9731523394584656
They are planning a trip to Europe.,BLEURT,marian,1.0234683752059937
They are planning a trip to Europe.,COMET22,marian,0.9589924216270447
They are planning a trip to Europe.,KIWI-XL,marian,1.0528450012207031
They are planning a trip to Europe.,XCOMET-XL,marian,1.0
They are planning a trip to Europe.,ROUGE,meta,0.9333333333333333
They are planning a trip to Europe.,BLEU,meta,0.5969491792019646
They are planning a trip to Europe.,BERTSCORE,meta,0.9899956583976746
They are planning a trip to Europe.,BLEURT,meta,1.0247763395309448
They are planning a trip to Europe.,COMET22,meta,0.9651128053665161
They are planning a trip to Europe.,KIWI-XL,meta,1.0006283521652222
They are planning a trip to Europe.,XCOMET-XL,meta,0.9912000298500061
They are planning a trip to Europe.,ROUGE,mistral,1.0
They are planning a trip to Europe.,BLEU,mistral,1.0
They are planning a trip to Europe.,BERTSCORE,mistral,0.9999999403953552
They are planning a trip to Europe.,BLEURT,mistral,1.0657068490982056
They are planning a trip to Europe.,COMET22,mistral,0.9805786609649658
They are planning a trip to Europe.,KIWI-XL,mistral,1.051326870918274
They are planning a trip to Europe.,XCOMET-XL,mistral,1.0
They are planning a trip to Europe.,ROUGE,qwen,1.0
They are planning a trip to Europe.,BLEU,qwen,1.0
They are planning a trip to Europe.,BERTSCORE,qwen,0.9999999403953552
They are planning a trip to Europe.,BLEURT,qwen,1.0657068490982056
They are planning a trip to Europe.,COMET22,qwen,0.9805787205696106
They are planning a trip to Europe.,KIWI-XL,qwen,1.051326870918274
They are planning a trip to Europe.,XCOMET-XL,qwen,1.0
They went to the supermarket yesterday.,ROUGE,gemini,1.0
They went to the supermarket yesterday.,BLEU,gemini,1.0
They went to the supermarket yesterday.,BERTSCORE,gemini,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,gemini,1.07931649684906
They went to the supermarket yesterday.,COMET22,gemini,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,gemini,1.0247784852981567
They went to the supermarket yesterday.,XCOMET-XL,gemini,1.0
They went to the supermarket yesterday.,ROUGE,gemma3,1.0
They went to the supermarket yesterday.,BLEU,gemma3,1.0
They went to the supermarket yesterday.,BERTSCORE,gemma3,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,gemma3,1.07931649684906
They went to the supermarket yesterday.,COMET22,gemma3,0.9766250848770142
They went to the supermarket yesterday.,KIWI-XL,gemma3,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,gemma3,1.0
They went to the supermarket yesterday.,ROUGE,gemmaX,1.0
They went to the supermarket yesterday.,BLEU,gemmaX,1.0
They went to the supermarket yesterday.,BERTSCORE,gemmaX,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,gemmaX,1.07931649684906
They went to the supermarket yesterday.,COMET22,gemmaX,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,gemmaX,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,gemmaX,1.0
They went to the supermarket yesterday.,ROUGE,gpt,1.0
They went to the supermarket yesterday.,BLEU,gpt,1.0
They went to the supermarket yesterday.,BERTSCORE,gpt,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,gpt,1.07931649684906
They went to the supermarket yesterday.,COMET22,gpt,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,gpt,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,gpt,1.0
They went to the supermarket yesterday.,ROUGE,llama,1.0
They went to the supermarket yesterday.,BLEU,llama,1.0
They went to the supermarket yesterday.,BERTSCORE,llama,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,llama,1.07931649684906
They went to the supermarket yesterday.,COMET22,llama,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,llama,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,llama,1.0
They went to the supermarket yesterday.,ROUGE,marian,1.0
They went to the supermarket yesterday.,BLEU,marian,1.0
They went to the supermarket yesterday.,BERTSCORE,marian,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,marian,1.07931649684906
They went to the supermarket yesterday.,COMET22,marian,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,marian,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,marian,1.0
They went to the supermarket yesterday.,ROUGE,meta,0.6666666666666666
They went to the supermarket yesterday.,BLEU,meta,0.0
They went to the supermarket yesterday.,BERTSCORE,meta,0.8840821981430054
They went to the supermarket yesterday.,BLEURT,meta,0.4156142473220825
They went to the supermarket yesterday.,COMET22,meta,0.7574848532676697
They went to the supermarket yesterday.,KIWI-XL,meta,0.9768922924995422
They went to the supermarket yesterday.,XCOMET-XL,meta,0.8692585825920105
They went to the supermarket yesterday.,ROUGE,mistral,1.0
They went to the supermarket yesterday.,BLEU,mistral,1.0
They went to the supermarket yesterday.,BERTSCORE,mistral,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,mistral,1.07931649684906
They went to the supermarket yesterday.,COMET22,mistral,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,mistral,1.0324088335037231
They went to the supermarket yesterday.,XCOMET-XL,mistral,1.0
They went to the supermarket yesterday.,ROUGE,qwen,1.0
They went to the supermarket yesterday.,BLEU,qwen,1.0
They went to the supermarket yesterday.,BERTSCORE,qwen,1.0000001192092896
They went to the supermarket yesterday.,BLEURT,qwen,1.07931649684906
They went to the supermarket yesterday.,COMET22,qwen,0.9766250252723694
They went to the supermarket yesterday.,KIWI-XL,qwen,1.0324089527130127
They went to the supermarket yesterday.,XCOMET-XL,qwen,1.0
She cleaned the kitchen after dinner.,ROUGE,gemini,1.0
She cleaned the kitchen after dinner.,BLEU,gemini,1.0
She cleaned the kitchen after dinner.,BERTSCORE,gemini,0.9999999403953552
She cleaned the kitchen after dinner.,BLEURT,gemini,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,gemini,0.9767002463340759
She cleaned the kitchen after dinner.,KIWI-XL,gemini,1.0739939212799072
She cleaned the kitchen after dinner.,XCOMET-XL,gemini,1.0
She cleaned the kitchen after dinner.,ROUGE,gemma3,1.0
She cleaned the kitchen after dinner.,BLEU,gemma3,1.0
She cleaned the kitchen after dinner.,BERTSCORE,gemma3,1.0
She cleaned the kitchen after dinner.,BLEURT,gemma3,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,gemma3,0.9767002463340759
She cleaned the kitchen after dinner.,KIWI-XL,gemma3,1.0603266954421997
She cleaned the kitchen after dinner.,XCOMET-XL,gemma3,1.0
She cleaned the kitchen after dinner.,ROUGE,gemmaX,1.0
She cleaned the kitchen after dinner.,BLEU,gemmaX,1.0
She cleaned the kitchen after dinner.,BERTSCORE,gemmaX,1.0
She cleaned the kitchen after dinner.,BLEURT,gemmaX,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,gemmaX,0.9767001867294312
She cleaned the kitchen after dinner.,KIWI-XL,gemmaX,1.0603266954421997
She cleaned the kitchen after dinner.,XCOMET-XL,gemmaX,1.0
She cleaned the kitchen after dinner.,ROUGE,gpt,1.0
She cleaned the kitchen after dinner.,BLEU,gpt,1.0
She cleaned the kitchen after dinner.,BERTSCORE,gpt,1.0
She cleaned the kitchen after dinner.,BLEURT,gpt,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,gpt,0.9767002463340759
She cleaned the kitchen after dinner.,KIWI-XL,gpt,1.0603266954421997
She cleaned the kitchen after dinner.,XCOMET-XL,gpt,1.0
She cleaned the kitchen after dinner.,ROUGE,llama,1.0
She cleaned the kitchen after dinner.,BLEU,llama,1.0
She cleaned the kitchen after dinner.,BERTSCORE,llama,1.0
She cleaned the kitchen after dinner.,BLEURT,llama,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,llama,0.9770975708961487
She cleaned the kitchen after dinner.,KIWI-XL,llama,1.036763310432434
She cleaned the kitchen after dinner.,XCOMET-XL,llama,1.0
She cleaned the kitchen after dinner.,ROUGE,marian,1.0
She cleaned the kitchen after dinner.,BLEU,marian,1.0
She cleaned the kitchen after dinner.,BERTSCORE,marian,1.0
She cleaned the kitchen after dinner.,BLEURT,marian,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,marian,0.9767002463340759
She cleaned the kitchen after dinner.,KIWI-XL,marian,1.0603266954421997
She cleaned the kitchen after dinner.,XCOMET-XL,marian,1.0
She cleaned the kitchen after dinner.,ROUGE,meta,1.0
She cleaned the kitchen after dinner.,BLEU,meta,1.0
She cleaned the kitchen after dinner.,BERTSCORE,meta,1.0
She cleaned the kitchen after dinner.,BLEURT,meta,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,meta,0.9767001867294312
She cleaned the kitchen after dinner.,KIWI-XL,meta,1.0603266954421997
She cleaned the kitchen after dinner.,XCOMET-XL,meta,1.0
She cleaned the kitchen after dinner.,ROUGE,mistral,1.0
She cleaned the kitchen after dinner.,BLEU,mistral,1.0
She cleaned the kitchen after dinner.,BERTSCORE,mistral,1.0
She cleaned the kitchen after dinner.,BLEURT,mistral,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,mistral,0.9767002463340759
She cleaned the kitchen after dinner.,KIWI-XL,mistral,1.0603268146514893
She cleaned the kitchen after dinner.,XCOMET-XL,mistral,1.0
She cleaned the kitchen after dinner.,ROUGE,qwen,1.0
She cleaned the kitchen after dinner.,BLEU,qwen,1.0
She cleaned the kitchen after dinner.,BERTSCORE,qwen,1.0
She cleaned the kitchen after dinner.,BLEURT,qwen,1.0814639329910278
She cleaned the kitchen after dinner.,COMET22,qwen,0.9770976305007935
She cleaned the kitchen after dinner.,KIWI-XL,qwen,1.036763310432434
She cleaned the kitchen after dinner.,XCOMET-XL,qwen,1.0
He traveled to Paris last year.,ROUGE,gemini,1.0
He traveled to Paris last year.,BLEU,gemini,1.0
He traveled to Paris last year.,BERTSCORE,gemini,1.0
He traveled to Paris last year.,BLEURT,gemini,1.072316288948059
He traveled to Paris last year.,COMET22,gemini,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,gemini,0.9957778453826904
He traveled to Paris last year.,XCOMET-XL,gemini,1.0
He traveled to Paris last year.,ROUGE,gemma3,1.0
He traveled to Paris last year.,BLEU,gemma3,1.0
He traveled to Paris last year.,BERTSCORE,gemma3,1.0
He traveled to Paris last year.,BLEURT,gemma3,1.072316288948059
He traveled to Paris last year.,COMET22,gemma3,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,gemma3,0.9801863431930542
He traveled to Paris last year.,XCOMET-XL,gemma3,1.0
He traveled to Paris last year.,ROUGE,gemmaX,1.0
He traveled to Paris last year.,BLEU,gemmaX,1.0
He traveled to Paris last year.,BERTSCORE,gemmaX,1.0
He traveled to Paris last year.,BLEURT,gemmaX,1.072316288948059
He traveled to Paris last year.,COMET22,gemmaX,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,gemmaX,0.9801863431930542
He traveled to Paris last year.,XCOMET-XL,gemmaX,1.0
He traveled to Paris last year.,ROUGE,gpt,1.0
He traveled to Paris last year.,BLEU,gpt,1.0
He traveled to Paris last year.,BERTSCORE,gpt,1.0
He traveled to Paris last year.,BLEURT,gpt,1.072316288948059
He traveled to Paris last year.,COMET22,gpt,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,gpt,0.9801863431930542
He traveled to Paris last year.,XCOMET-XL,gpt,1.0
He traveled to Paris last year.,ROUGE,llama,1.0
He traveled to Paris last year.,BLEU,llama,1.0
He traveled to Paris last year.,BERTSCORE,llama,1.0
He traveled to Paris last year.,BLEURT,llama,1.072316288948059
He traveled to Paris last year.,COMET22,llama,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,llama,0.9801863431930542
He traveled to Paris last year.,XCOMET-XL,llama,1.0
He traveled to Paris last year.,ROUGE,marian,1.0
He traveled to Paris last year.,BLEU,marian,1.0
He traveled to Paris last year.,BERTSCORE,marian,1.0
He traveled to Paris last year.,BLEURT,marian,1.072316288948059
He traveled to Paris last year.,COMET22,marian,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,marian,0.9801863431930542
He traveled to Paris last year.,XCOMET-XL,marian,1.0
He traveled to Paris last year.,ROUGE,meta,0.8333333333333334
He traveled to Paris last year.,BLEU,meta,0.6434588841607617
He traveled to Paris last year.,BERTSCORE,meta,0.9948272705078125
He traveled to Paris last year.,BLEURT,meta,1.0115046501159668
He traveled to Paris last year.,COMET22,meta,0.9743276238441467
He traveled to Paris last year.,KIWI-XL,meta,1.0166596174240112
He traveled to Paris last year.,XCOMET-XL,meta,1.0
He traveled to Paris last year.,ROUGE,mistral,0.8333333333333334
He traveled to Paris last year.,BLEU,mistral,0.6434588841607617
He traveled to Paris last year.,BERTSCORE,mistral,0.9822245240211487
He traveled to Paris last year.,BLEURT,mistral,0.9176758527755737
He traveled to Paris last year.,COMET22,mistral,0.9538587927818298
He traveled to Paris last year.,KIWI-XL,mistral,1.007621169090271
He traveled to Paris last year.,XCOMET-XL,mistral,1.0
He traveled to Paris last year.,ROUGE,qwen,1.0
He traveled to Paris last year.,BLEU,qwen,1.0
He traveled to Paris last year.,BERTSCORE,qwen,1.0
He traveled to Paris last year.,BLEURT,qwen,1.072316288948059
He traveled to Paris last year.,COMET22,qwen,0.9829563498497009
He traveled to Paris last year.,KIWI-XL,qwen,0.980186402797699
He traveled to Paris last year.,XCOMET-XL,qwen,1.0
I am learning how to cook.,ROUGE,gemini,0.9090909090909091
I am learning how to cook.,BLEU,gemini,0.0
I am learning how to cook.,BERTSCORE,gemini,0.9746694564819336
I am learning how to cook.,BLEURT,gemini,1.0785273313522339
I am learning how to cook.,COMET22,gemini,0.9613847136497498
I am learning how to cook.,KIWI-XL,gemini,1.1049326658248901
I am learning how to cook.,XCOMET-XL,gemini,1.0
I am learning how to cook.,ROUGE,gemma3,0.7272727272727272
I am learning how to cook.,BLEU,gemma3,0.0
I am learning how to cook.,BERTSCORE,gemma3,0.9424605369567871
I am learning how to cook.,BLEURT,gemma3,1.0433424711227417
I am learning how to cook.,COMET22,gemma3,0.9440150856971741
I am learning how to cook.,KIWI-XL,gemma3,1.0770117044448853
I am learning how to cook.,XCOMET-XL,gemma3,1.0
I am learning how to cook.,ROUGE,gemmaX,0.7272727272727272
I am learning how to cook.,BLEU,gemmaX,0.0
I am learning how to cook.,BERTSCORE,gemmaX,0.9424605369567871
I am learning how to cook.,BLEURT,gemmaX,1.0433424711227417
I am learning how to cook.,COMET22,gemmaX,0.9412844181060791
I am learning how to cook.,KIWI-XL,gemmaX,1.0692874193191528
I am learning how to cook.,XCOMET-XL,gemmaX,1.0
I am learning how to cook.,ROUGE,gpt,0.9090909090909091
I am learning how to cook.,BLEU,gpt,0.0
I am learning how to cook.,BERTSCORE,gpt,0.9746694564819336
I am learning how to cook.,BLEURT,gpt,1.0785273313522339
I am learning how to cook.,COMET22,gpt,0.9613847136497498
I am learning how to cook.,KIWI-XL,gpt,1.076371192932129
I am learning how to cook.,XCOMET-XL,gpt,1.0
I am learning how to cook.,ROUGE,llama,0.7272727272727272
I am learning how to cook.,BLEU,llama,0.0
I am learning how to cook.,BERTSCORE,llama,0.9424605369567871
I am learning how to cook.,BLEURT,llama,1.0433424711227417
I am learning how to cook.,COMET22,llama,0.9440150856971741
I am learning how to cook.,KIWI-XL,llama,1.071220874786377
I am learning how to cook.,XCOMET-XL,llama,1.0
I am learning how to cook.,ROUGE,marian,0.8333333333333334
I am learning how to cook.,BLEU,marian,0.6431870218238024
I am learning how to cook.,BERTSCORE,marian,0.9670746922492981
I am learning how to cook.,BLEURT,marian,1.0707173347473145
I am learning how to cook.,COMET22,marian,0.9601600766181946
I am learning how to cook.,KIWI-XL,marian,1.0802950859069824
I am learning how to cook.,XCOMET-XL,marian,1.0
I am learning how to cook.,ROUGE,meta,0.7142857142857143
I am learning how to cook.,BLEU,meta,0.3155984539112945
I am learning how to cook.,BERTSCORE,meta,0.89883953332901
I am learning how to cook.,BLEURT,meta,0.6508594751358032
I am learning how to cook.,COMET22,meta,0.8836137056350708
I am learning how to cook.,KIWI-XL,meta,0.9143446683883667
I am learning how to cook.,XCOMET-XL,meta,0.9912000298500061
I am learning how to cook.,ROUGE,mistral,0.9090909090909091
I am learning how to cook.,BLEU,mistral,0.0
I am learning how to cook.,BERTSCORE,mistral,0.9746694564819336
I am learning how to cook.,BLEURT,mistral,1.0785273313522339
I am learning how to cook.,COMET22,mistral,0.961384654045105
I am learning how to cook.,KIWI-XL,mistral,1.0763710737228394
I am learning how to cook.,XCOMET-XL,mistral,1.0
I am learning how to cook.,ROUGE,qwen,0.9090909090909091
I am learning how to cook.,BLEU,qwen,0.0
I am learning how to cook.,BERTSCORE,qwen,0.9746694564819336
I am learning how to cook.,BLEURT,qwen,1.0785273313522339
I am learning how to cook.,COMET22,qwen,0.961384654045105
I am learning how to cook.,KIWI-XL,qwen,1.0763710737228394
I am learning how to cook.,XCOMET-XL,qwen,1.0
She is wearing a red dress.,ROUGE,gemini,1.0
She is wearing a red dress.,BLEU,gemini,1.0
She is wearing a red dress.,BERTSCORE,gemini,1.0
She is wearing a red dress.,BLEURT,gemini,1.072951078414917
She is wearing a red dress.,COMET22,gemini,0.9845478534698486
She is wearing a red dress.,KIWI-XL,gemini,1.0709102153778076
She is wearing a red dress.,XCOMET-XL,gemini,1.0
She is wearing a red dress.,ROUGE,gemma3,1.0
She is wearing a red dress.,BLEU,gemma3,1.0
She is wearing a red dress.,BERTSCORE,gemma3,1.0
She is wearing a red dress.,BLEURT,gemma3,1.072951078414917
She is wearing a red dress.,COMET22,gemma3,0.9845478534698486
She is wearing a red dress.,KIWI-XL,gemma3,1.0450741052627563
She is wearing a red dress.,XCOMET-XL,gemma3,1.0
She is wearing a red dress.,ROUGE,gemmaX,0.8333333333333334
She is wearing a red dress.,BLEU,gemmaX,0.6431870218238024
She is wearing a red dress.,BERTSCORE,gemmaX,0.9642990231513977
She is wearing a red dress.,BLEURT,gemmaX,1.0041733980178833
She is wearing a red dress.,COMET22,gemmaX,0.9674413800239563
She is wearing a red dress.,KIWI-XL,gemmaX,1.0363365411758423
She is wearing a red dress.,XCOMET-XL,gemmaX,1.0
She is wearing a red dress.,ROUGE,gpt,1.0
She is wearing a red dress.,BLEU,gpt,1.0
She is wearing a red dress.,BERTSCORE,gpt,1.0
She is wearing a red dress.,BLEURT,gpt,1.072951078414917
She is wearing a red dress.,COMET22,gpt,0.9845478534698486
She is wearing a red dress.,KIWI-XL,gpt,1.0450741052627563
