ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
big shoes to fill,"Sapatos grandes para preencher.
",Big shoes to fill.,1,52,127,193,259,686,178,1496
He is cleaning the garage.,Ele está limpando a garagem.,He is cleaning the garage.,1,1,3,44,144,334,1,528
She played tennis with her brother.,Ela jogou tênis com o irmão dela.,She played tennis with her brother.,1,1,3,240,58,36,1,340
grasp at straws,"Se agarrar a palha.
",If you grab the straw.,53,52,319,513,613,677,289,2516
coming up roses,Tudo correndo bem.,Everything's going well.,53,52,502,611,530,246,261,2255
The car stopped at the red light.,O carro parou no farol vermelho.,The car stopped at the red light.,1,1,3,103,108,257,1,474
They are sitting around the campfire.,Eles estão sentados ao redor da fogueira.,They are sitting around the campfire.,1,1,1,85,68,289,1,446
He is working out in the gym.,"Ele está se exercitando na academia.
",He is working out at the gym.,10,36,17,296,185,431,1,976
She is playing with her cat.,Ela está brincando com seu gato.,She is playing with her cat.,1,1,3,226,80,297,1,609
He is fixing the car.,Ele está consertando o carro.,He is fixing the car.,1,1,4,86,162,304,1,559
I like to read books in the evening.,Eu gosto de ler livros à noite.,I like to read books at night.,25,39,76,324,281,6,1,752
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,3,136,60,56,1,258
They went to the library to borrow books.,Eles foram à biblioteca para pegar livros emprestados.,They went to the library to borrow books.,1,1,3,204,113,340,1,663
flying off the handle,Perder a cabeça.,Lose one's head.,53,52,424,562,670,540,316,2617
catch lightning in a bottle,Capturar um raio em uma garrafa,To catch lightning in a bottle.,5,23,191,328,396,384,59,1386
bare your soul,"Desvende a alma.
",Uncover the soul.,41,52,294,478,495,505,89,1954
They met their friends at the café.,Eles encontraram seus amigos no café.,They met their friends at the cafe.,10,12,3,168,204,85,1,483
jump the gun,Começar cedo demais,To start too early,53,52,462,655,650,392,324,2588
She worked on her project all afternoon.,"Ela trabalhou em seu projeto a tarde toda.
",She worked on her project all afternoon.,1,1,3,154,19,394,1,573
bury the hatchet,Fazer as pazes,Make up.,53,52,458,678,671,680,394,2986
They are watching TV in the living room.,"Eles estão assistindo TV na sala.
",They are watching TV in the living room.,1,1,3,60,82,44,1,192
They are eating lunch together.,Eles estão almoçando juntos.,They are having lunch together.,14,52,47,292,177,182,1,765
He is taking a walk around the block.,Ele está dando uma volta ao quarteirão.,He's walking around the block.,30,50,185,373,418,507,34,1597
hit the nail on the head,Acertar em cheio.,Hit the nail on the head.,1,23,69,7,288,624,181,1193
He sent an email to his colleague.,"Ele enviou um e-mail para seu colega.
",He sent an email to his colleague.,1,1,3,221,137,12,1,376
carry a torch,guardar uma chama acesa,to keep a flame alive,44,52,323,594,524,379,162,2078
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to downtown.,22,38,99,361,336,139,1,996
eat your heart out,"Coma o seu coração.
",Eat your heart out.,1,52,156,30,317,663,205,1424
I did the laundry yesterday.,Eu lavei a roupa ontem.,I washed the laundry yesterday.,14,30,105,389,337,215,1,1091
They are taking a walk along the beach.,Eles estão passeando pela praia.,They are walking along the beach.,22,46,100,366,315,295,1,1145
a weight on my shoulders,"Um peso sobre meus ombros.
",A weight on my shoulders.,1,35,79,167,223,273,1,779
can't cut the mustard,Não está à altura.,Doesn't measure up.,45,52,317,644,627,544,272,2501
come down to earth,"Voltar à realidade.
",Get back to reality.,44,52,364,444,468,143,44,1559
She is writing a letter to her friend.,"Ela está escrevendo uma carta para sua amiga.
",She is writing a letter to her friend.,1,1,3,69,120,80,1,275
bad apple,A maçã podre,The rotten apple,37,52,242,429,464,562,199,1985
apple of my eye,A menina dos meus olhos.,The apple of my eye.,7,35,204,227,355,635,125,1588
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,54,70,47,1,177
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,14,30,63,353,269,89,43,861
icing on the cake,O cereja no topo do bolo,The cherry on top,44,52,321,571,450,559,1,1998
She went to the dentist for a check-up.,"Ela foi ao dentista para um check-up.
",She went to the dentist for a check-up.,1,1,3,166,101,285,1,558
armed to the teeth,"Armado até os dentes.
",Heavily armed.,41,52,353,421,562,509,208,2146
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,40,1,3,1,51
red herring,Pista falsa,Red herring,1,52,3,314,172,640,109,1291
have a lot on your plate,"Ter muitas coisas para fazer.
","To have a lot on my plate.
",18,48,234,417,395,451,237,1800
a clean slate,"Uma folha em branco.
",A blank sheet.,41,52,296,504,471,372,171,1907
feeding the fire,Alimentando o fogo,Fueling the fire,25,52,223,395,394,432,210,1731
finding a needle in a haystack,Encontrar uma agulha num palheiro.,Finding a needle in a haystack.,1,23,36,111,371,421,39,1002
She is shopping for groceries.,Ela está fazendo compras de mantimentos.,She's grocery shopping.,35,52,225,404,373,583,226,1898
born with a silver spoon,Nascido com uma colher de ouro na boca.,Born with a silver spoon in one's mouth.,22,51,228,388,460,457,229,1835
let the cat out of the bag,"Revelar o segredo.
",Reveal the secret.,47,52,432,583,564,429,304,2411
black mark,Mancha negra,Black spot,33,52,216,365,404,407,145,1622
call it a day,Deixar para lá.,Let it go.,43,52,397,667,473,530,149,2311
batten down the hatches,"Aproeite as amarras.
",Enjoy the ride.,43,52,474,606,578,643,374,2770
call it a night,"Vamos dar por encerrada a noite.
",Let's call it a night.,15,35,256,383,435,455,1,1580
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,82,24,207,1,319
man of the hour,O homenageado da hora,The star of the hour,26,52,263,519,456,596,103,2015
from the bottom of my heart,Do fundo do meu coração.,From the bottom of my heart.,1,23,97,53,222,48,1,445
beat around the bush,"Enrolar a palha.
",Beat around the bush.,1,52,164,172,379,684,196,1648
go the extra mile,Ir além do esperado.,Go above and beyond.,44,52,406,525,475,475,47,2024
down to earth,pé no chão,down-to-earth,1,52,218,246,410,461,120,1508
They are chatting in the living room.,Eles estão conversando na sala.,They are talking in the living room.,10,26,22,280,302,154,1,795
The dog ran across the yard.,O cachorro correu pelo quintal.,The dog ran through the yard.,12,52,23,354,267,424,51,1183
bigger fish to fry,"Assuntos mais importantes para resolver.
",Most important issues to address.,45,52,401,624,607,361,57,2147
climbing the walls,Andando de um lado para o outro,Pacing back and forth,53,52,453,540,657,555,353,2663
as clear as day,Tão claro quanto o dia.,As clear as day.,1,52,114,23,147,539,83,959
like a fish out of water,Como um peixe fora d'água.,Like a fish out of water.,1,23,72,175,251,95,1,618
"like father, like son","Filho de peixe, peixinho.","Son of a fish, little fish.",47,52,361,645,666,410,288,2469
blaze a trail,Abrir caminho.,Pave the way.,53,52,350,425,535,345,104,1864
dare to dream,Ousar sonhar.,Dare to dream.,1,52,171,209,340,577,122,1472
at your wit’s end,Sem saber o que fazer.,Not knowing what to do.,53,52,500,533,614,278,331,2361
a piece of cake,"Moleza.
",Relax.,53,52,499,679,599,633,336,2851
call the shots,Dar as cartas.,To call the shots.,10,52,226,357,385,656,212,1898
close call,Quase que deu errado.,It almost went wrong.,53,52,461,527,594,481,140,2308
against the clock,Contra o tempo,Against the clock,1,52,3,106,351,335,1,849
eye of the storm,Olho do furacão,Eye of the hurricane,19,52,107,210,459,276,1,1124
don't count your chickens before they hatch,"Não conte com o ovo antes da galinha sair.
",Don't count your chickens before they hatch.,1,15,58,81,274,494,15,938
They are having a family gathering at home.,Eles estão fazendo um encontro familiar em casa.,They're having a family gathering at home.,9,9,60,264,169,205,1,717
big time,Em grande estilo.,In style.,53,52,487,643,558,427,307,2527
a drop in the ocean,Uma gota no oceano.,A drop in the ocean.,1,35,111,155,262,489,60,1113
big fish in a small pond,Peixe grande em lago pequeno,Big fish in a small pond,1,7,5,251,197,91,2,554
She studied for the test all week.,Ela estudou para a prova a semana toda.,She studied for the test all week.,1,1,4,112,128,152,1,399
against all odds,Contra todas as probabilidades,Against all odds,1,52,3,2,214,122,1,395
hit the nail on the head,Acertar em cheio,Hit the nail on the head.,1,23,69,7,270,648,169,1187
back against the wall,"Encurralado.
",Cornered.,53,52,473,601,640,637,326,2782
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,10,36,9,311,191,270,1,828
butter wouldn't melt,"Nem manteiga derreteria.
",Not even butter would melt.,35,52,235,343,442,662,197,1966
a taste of their own medicine,"Uma provação da própria medicação.
",A trial of one's own medication.,34,52,284,475,467,383,107,1802
She is organizing her closet.,Ela está organizando seu guarda-roupa.,She is organizing her closet.,1,1,3,46,47,125,1,224
She went to the gym for a workout.,Ela foi para a academia se exercitar.,She went to the gym to work out.,27,40,150,370,306,159,1,1053
dropping like flies,Caindo como moscas.,Falling like flies.,25,52,211,375,403,634,238,1938
a taste of freedom,Um gostinho de liberdade,A taste of freedom,1,52,3,91,209,53,1,410
hold your horses,"Calma!
",Calm down!,53,52,467,547,572,603,247,2541
The weather is very cold today.,"O tempo está muito frio hoje.
",It's very cold today.,32,41,205,364,354,387,1,1384
blood runs cold,O sangue gela.,My blood runs cold.,10,52,236,276,220,594,200,1588
don't cry over spilled milk,Não chore por leite derramado.,Don't cry over spilled milk.,1,35,78,20,296,181,1,612
back to basics,De volta ao básico,Back to basics,1,52,3,272,20,93,1,442
go the extra mile,"Fazer um esforço extra.
",Go the extra mile.,1,52,152,19,176,375,1,776
carved in stone,Esculpido em pedra,Carved in stone,1,52,3,178,119,341,1,695
She brushed her teeth before bed.,"Ela escovou os dentes antes de dormir.
",She brushed her teeth before bed.,1,1,2,31,34,71,1,141
chip off the old block,"Cópia fiel do pai.
",Spitting image of his father.,53,52,412,619,675,665,381,2857
cat nap,Soneca,Nap,25,52,289,496,454,557,345,2218
chip on your shoulder,Regaço,Watering can,53,52,468,676,630,558,372,2809
as gentle as a lamb,Tão manso como um cordeiro.,As gentle as a lamb.,1,35,110,101,350,512,111,1220
They went to a theme park for the day.,Eles foram a um parque temático por um dia.,They went to a theme park for a day.,8,12,64,332,173,197,1,787
burn the midnight oil,"Queimar o óleo da noite.
",Burn the night's oil.,26,52,241,410,484,550,252,2015
blind leading the blind,Cegos conduzindo cegos.,Blind leading the blind.,1,52,125,216,326,602,152,1474
blue in the face,Falar até ficar roxo,To talk someone's ear off.,53,52,477,616,672,676,382,2928
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,231,100,187,1,524
They are having a barbecue in the garden.,"Eles estão fazendo um churrasco no jardim.
",They are having a barbecue in the garden.,1,1,3,83,41,102,1,232
jump the gun,Antecipar-se à hora.,Be ahead of time.,53,52,448,580,641,504,277,2555
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,They are walking through the city streets.,1,1,3,135,75,328,1,544
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,134,15,25,1,179
chained to the desk,Preso à mesa,Tied to the table,33,52,305,458,461,619,183,2111
He did some gardening in the afternoon.,"Ele fez um pouco de jardinagem à tarde.
",He did some gardening in the afternoon.,1,1,3,141,118,310,1,575
They enjoyed a picnic in the park.,Eles fizeram um piquenique no parque.,They had a picnic in the park.,10,12,39,322,248,103,1,735
dive in headfirst,Mergulhar de cabeça,To dive in headfirst,10,52,88,377,367,553,240,1687
have the upper hand,"Ter a vantagem.
",To have the advantage.,33,52,329,447,469,453,235,2018
She is ironing her clothes.,Ela está passando suas roupas.,She's ironing her clothes.,14,27,51,266,235,357,14,964
He plays soccer every weekend.,Ele joga futebol todos os fins de semana.,He plays soccer every weekend.,1,1,3,87,3,251,1,347
at the drop of a hat,"De repente, sem aviso, na hora.
","Suddenly, without warning, right then.",53,52,484,609,663,508,195,2564
have a heart of stone,Ter um coração de pedra,To have a heart of stone.,5,23,194,371,331,110,80,1114
He worked on his computer for hours.,"Ele trabalhou no computador dele por horas.
",He worked on his computer for hours.,1,1,4,179,10,260,1,456
airing dirty laundry,"Expor a roupa suja.
",Air one's dirty laundry.,33,52,278,600,506,655,303,2427
dead in the water,"Sem futuro.
",No future.,53,52,486,590,611,163,366,2321
another string to your bow,Mais uma carta na manga.,Another trick up one's sleeve.,49,52,332,620,602,386,225,2266
"easy come, easy go","Quem consegue fácil, perde fácil.",What's easily gained is easily lost.,53,52,452,587,544,600,236,2524
bend over backwards,Fazer malabarismos para agradar,To walk on eggshells,53,52,399,675,661,667,284,2791
bolt from the blue,"Do nada.
",Out of nowhere.,53,52,449,536,502,564,274,2430
dropping the ball,"Deixar a peteca cair.
",Drop the ball.,25,52,212,313,405,560,108,1675
born with a silver spoon,Nascido com uma colher de ouro na boca.,Born with a silver spoon in one's mouth.,22,51,228,388,460,457,229,1835
as plain as day,À luz do dia,In daylight,53,52,443,463,573,411,150,2145
like a fish to water,Como um peixe na água.,Like a fish in water.,14,52,209,428,377,77,41,1198
change your tune,Mude de ideia.,Change your mind.,25,52,271,426,437,170,231,1612
adding fuel to the fire,"Apanhar o fogo.
",Catch fire.,43,52,352,584,536,617,328,2512
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,161,92,98,1,357
dying to know,Morrendo de vontade de saber.,Dying to know.,1,52,161,1,264,371,24,874
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She's making a smoothie for breakfast.,10,14,31,271,217,81,1,625
in the same boat,Na mesma situação.,In the same situation.,19,52,260,487,426,329,102,1675
better late than never,"Mais vale tarde do que nunca.
",Better late than never.,1,52,151,34,141,86,1,466
frog in your throat,"Um sapo na garganta.
",A frog in my throat.,26,52,262,462,416,414,268,1900
down in the dumps,Abaixo dos pés,Underfoot,53,52,436,621,645,597,317,2721
blood is thicker than water,O sangue é mais grosso que a água.,Blood is thicker than water.,1,35,71,13,127,52,1,300
as high as a kite,"Bêbado como um pardal.
",Drunk as a skunk.,35,52,433,650,679,574,352,2775
foot in the door,Entrar com o pé na porta,To hit the ground running.,45,52,420,613,605,660,363,2758
crying over spilled milk,Chorar por leite derramado.,Cry over spilled milk.,19,52,175,326,409,480,69,1530
He is studying for his exams.,Ele está estudando para as provas.,He is studying for the exams.,12,37,61,309,280,333,1,1033
darkest before dawn,A noite mais escura antes do amanhecer.,The darkest hour before dawn.,20,52,232,422,349,127,70,1272
They are taking a family vacation.,Eles estão tirando férias em família.,They are on vacation with their family.,34,52,179,378,344,131,1,1119
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,29,52,277,561,441,111,32,1503
barking up the wrong tree,Estar a perseguir uma pista errada.,Chasing a false lead.,53,52,344,498,608,500,245,2300
bird's eye view,Visão aérea,Aerial view,41,52,331,415,465,160,90,1554
by a long shot,"De maneira alguma.
",No way.,53,52,481,466,579,272,271,2174
add insult to injury,Aí a ponta do iceberg.,That's just the tip of the iceberg.,53,52,459,591,639,450,146,2390
