indice,ingles_original,modelo_a,prompt_a,trad_a,modelo_b,prompt_b,trad_b,bertscore,mediana_bertscore,limite_inferior,limite_superior,status
454,how the cookie crumbles,gpt,prompt2,como as coisas acontecem,gemma3,prompt4,Como as cartas caem.,0.78,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt2,como as coisas acontecem,gemmaX,sem_prompt,como o biscoito se desfaz,0.73,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt4,como as coisas acontecem,gemini,prompt2,É assim que a banda toca.,0.7,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt4,como as coisas acontecem,gemini,prompt4,Como a banda toca.,0.75,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt4,como as coisas acontecem,gemma3,prompt2,Como as coisas acontecem.,0.92,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt4,como as coisas acontecem,gemma3,prompt4,Como as cartas caem.,0.78,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gpt,prompt4,como as coisas acontecem,gemmaX,sem_prompt,como o biscoito se desfaz,0.73,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt2,É assim que a banda toca.,gemini,prompt4,Como a banda toca.,0.85,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt2,É assim que a banda toca.,gemma3,prompt2,Como as coisas acontecem.,0.73,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt2,É assim que a banda toca.,gemma3,prompt4,Como as cartas caem.,0.74,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt2,É assim que a banda toca.,gemmaX,sem_prompt,como o biscoito se desfaz,0.69,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt4,Como a banda toca.,gemma3,prompt2,Como as coisas acontecem.,0.8,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt4,Como a banda toca.,gemma3,prompt4,Como as cartas caem.,0.82,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemini,prompt4,Como a banda toca.,gemmaX,sem_prompt,como o biscoito se desfaz,0.73,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemma3,prompt2,Como as coisas acontecem.,gemma3,prompt4,Como as cartas caem.,0.83,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemma3,prompt2,Como as coisas acontecem.,gemmaX,sem_prompt,como o biscoito se desfaz,0.68,0.75,0.56,0.94,consistente
454,how the cookie crumbles,gemma3,prompt4,Como as cartas caem.,gemmaX,sem_prompt,como o biscoito se desfaz,0.73,0.75,0.56,0.94,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,0.87,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gemini,prompt2,Ele jogou videogame a noite toda.,0.98,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gemini,prompt4,Ele devorou videogames a noite inteira.,0.9,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gemma3,prompt2,Ele jogou videogame a noite toda.,0.98,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,0.82,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt2,Ele jogou videogames a noite toda.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.97,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,gemini,prompt2,Ele jogou videogame a noite toda.,0.85,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,gemini,prompt4,Ele devorou videogames a noite inteira.,0.83,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,gemma3,prompt2,Ele jogou videogame a noite toda.,0.85,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,0.79,0.87,0.65,1.09,consistente
455,He played video games all evening.,gpt,prompt4,Ele passou a noite mergulhado em videogames.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.84,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt2,Ele jogou videogame a noite toda.,gemini,prompt4,Ele devorou videogames a noite inteira.,0.88,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt2,Ele jogou videogame a noite toda.,gemma3,prompt2,Ele jogou videogame a noite toda.,1.0,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt2,Ele jogou videogame a noite toda.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,0.83,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt2,Ele jogou videogame a noite toda.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.97,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt4,Ele devorou videogames a noite inteira.,gemma3,prompt2,Ele jogou videogame a noite toda.,0.88,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt4,Ele devorou videogames a noite inteira.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,0.79,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemini,prompt4,Ele devorou videogames a noite inteira.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.88,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemma3,prompt2,Ele jogou videogame a noite toda.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,0.83,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemma3,prompt2,Ele jogou videogame a noite toda.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.97,0.87,0.65,1.09,consistente
455,He played video games all evening.,gemma3,prompt4,Ele se perdeu no labirinto digital da noite toda.,gemmaX,sem_prompt,Ele jogou video games a noite toda.,0.82,0.87,0.65,1.09,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gpt,prompt4,só latido e nenhum ataque,0.76,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gemini,prompt2,"Só ladra, mas não morde.",0.7,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gemini,prompt4,"Cão que ladra, não morde.",0.69,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gemma3,prompt2,"Muito barulho, pouca mordida.",0.62,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gemma3,prompt4,"Muito latido, pouca mordida.",0.61,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt2,só fala e não faz,gemmaX,sem_prompt,tudo é conversa e nada de ação,0.72,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt4,só latido e nenhum ataque,gemini,prompt2,"Só ladra, mas não morde.",0.71,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt4,só latido e nenhum ataque,gemini,prompt4,"Cão que ladra, não morde.",0.68,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt4,só latido e nenhum ataque,gemma3,prompt2,"Muito barulho, pouca mordida.",0.7,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt4,só latido e nenhum ataque,gemma3,prompt4,"Muito latido, pouca mordida.",0.74,0.71,0.53,0.89,consistente
456,all bark and no bite,gpt,prompt4,só latido e nenhum ataque,gemmaX,sem_prompt,tudo é conversa e nada de ação,0.73,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt2,"Só ladra, mas não morde.",gemini,prompt4,"Cão que ladra, não morde.",0.85,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt2,"Só ladra, mas não morde.",gemma3,prompt2,"Muito barulho, pouca mordida.",0.73,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt2,"Só ladra, mas não morde.",gemma3,prompt4,"Muito latido, pouca mordida.",0.72,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt2,"Só ladra, mas não morde.",gemmaX,sem_prompt,tudo é conversa e nada de ação,0.66,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt4,"Cão que ladra, não morde.",gemma3,prompt2,"Muito barulho, pouca mordida.",0.74,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt4,"Cão que ladra, não morde.",gemma3,prompt4,"Muito latido, pouca mordida.",0.72,0.71,0.53,0.89,consistente
456,all bark and no bite,gemini,prompt4,"Cão que ladra, não morde.",gemmaX,sem_prompt,tudo é conversa e nada de ação,0.68,0.71,0.53,0.89,consistente
456,all bark and no bite,gemma3,prompt2,"Muito barulho, pouca mordida.",gemma3,prompt4,"Muito latido, pouca mordida.",0.91,0.71,0.53,0.89,consistente
456,all bark and no bite,gemma3,prompt2,"Muito barulho, pouca mordida.",gemmaX,sem_prompt,tudo é conversa e nada de ação,0.69,0.71,0.53,0.89,consistente
456,all bark and no bite,gemma3,prompt4,"Muito latido, pouca mordida.",gemmaX,sem_prompt,tudo é conversa e nada de ação,0.66,0.71,0.53,0.89,consistente
457,beef up,gpt,prompt2,reforçar,gpt,prompt4,fortalecer,0.68,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt2,reforçar,gemini,prompt2,Fortalecer,0.68,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt2,reforçar,gemini,prompt4,Engrossar a parada.,0.69,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt2,reforçar,gemma3,prompt2,Reforçar,0.85,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt2,reforçar,gemma3,prompt4,Fortalecer a estrutura.,0.7,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt2,reforçar,gemmaX,sem_prompt,reforçar,1.0,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt4,fortalecer,gemini,prompt2,Fortalecer,0.69,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt4,fortalecer,gemini,prompt4,Engrossar a parada.,0.67,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt4,fortalecer,gemma3,prompt2,Reforçar,0.67,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt4,fortalecer,gemma3,prompt4,Fortalecer a estrutura.,0.65,0.69,0.52,0.87,consistente
457,beef up,gpt,prompt4,fortalecer,gemmaX,sem_prompt,reforçar,0.68,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt2,Fortalecer,gemini,prompt4,Engrossar a parada.,0.69,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt2,Fortalecer,gemma3,prompt2,Reforçar,0.77,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt2,Fortalecer,gemma3,prompt4,Fortalecer a estrutura.,0.72,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt2,Fortalecer,gemmaX,sem_prompt,reforçar,0.68,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt4,Engrossar a parada.,gemma3,prompt2,Reforçar,0.74,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt4,Engrossar a parada.,gemma3,prompt4,Fortalecer a estrutura.,0.82,0.69,0.52,0.87,consistente
457,beef up,gemini,prompt4,Engrossar a parada.,gemmaX,sem_prompt,reforçar,0.69,0.69,0.52,0.87,consistente
457,beef up,gemma3,prompt2,Reforçar,gemma3,prompt4,Fortalecer a estrutura.,0.71,0.69,0.52,0.87,consistente
457,beef up,gemma3,prompt2,Reforçar,gemmaX,sem_prompt,reforçar,0.85,0.69,0.52,0.87,consistente
457,beef up,gemma3,prompt4,Fortalecer a estrutura.,gemmaX,sem_prompt,reforçar,0.7,0.69,0.52,0.87,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gpt,prompt4,estar nas nuvens,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gemini,prompt2,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gemini,prompt4,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gemma3,prompt2,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gemma3,prompt4,Viver no paraíso.,0.73,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt2,estar nas nuvens,gemmaX,sem_prompt,estar nas nuvens,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt4,estar nas nuvens,gemini,prompt2,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt4,estar nas nuvens,gemini,prompt4,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt4,estar nas nuvens,gemma3,prompt2,Estar nas nuvens.,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt4,estar nas nuvens,gemma3,prompt4,Viver no paraíso.,0.73,0.86,0.65,1.08,consistente
458,be on cloud nine,gpt,prompt4,estar nas nuvens,gemmaX,sem_prompt,estar nas nuvens,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt2,Estar nas nuvens.,gemini,prompt4,Estar nas nuvens.,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt2,Estar nas nuvens.,gemma3,prompt2,Estar nas nuvens.,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt2,Estar nas nuvens.,gemma3,prompt4,Viver no paraíso.,0.79,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt2,Estar nas nuvens.,gemmaX,sem_prompt,estar nas nuvens,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt4,Estar nas nuvens.,gemma3,prompt2,Estar nas nuvens.,1.0,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt4,Estar nas nuvens.,gemma3,prompt4,Viver no paraíso.,0.79,0.86,0.65,1.08,consistente
458,be on cloud nine,gemini,prompt4,Estar nas nuvens.,gemmaX,sem_prompt,estar nas nuvens,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gemma3,prompt2,Estar nas nuvens.,gemma3,prompt4,Viver no paraíso.,0.79,0.86,0.65,1.08,consistente
458,be on cloud nine,gemma3,prompt2,Estar nas nuvens.,gemmaX,sem_prompt,estar nas nuvens,0.86,0.86,0.65,1.08,consistente
458,be on cloud nine,gemma3,prompt4,Viver no paraíso.,gemmaX,sem_prompt,estar nas nuvens,0.73,0.86,0.65,1.08,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gpt,prompt4,Eles viajaram para as montanhas de férias.,0.97,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gemini,prompt2,Eles viajaram para as montanhas de férias.,0.97,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,0.86,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,0.97,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,0.81,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt2,Eles viajaram para as montanhas nas férias.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.96,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt4,Eles viajaram para as montanhas de férias.,gemini,prompt2,Eles viajaram para as montanhas de férias.,1.0,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt4,Eles viajaram para as montanhas de férias.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,0.85,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt4,Eles viajaram para as montanhas de férias.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,0.96,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt4,Eles viajaram para as montanhas de férias.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,0.81,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gpt,prompt4,Eles viajaram para as montanhas de férias.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.94,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt2,Eles viajaram para as montanhas de férias.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,0.85,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt2,Eles viajaram para as montanhas de férias.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,0.96,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt2,Eles viajaram para as montanhas de férias.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,0.81,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt2,Eles viajaram para as montanhas de férias.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.94,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,0.86,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,0.83,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.88,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,0.82,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.98,0.88,0.66,1.09,consistente
459,They traveled to the mountains for vacation.,gemma3,prompt4,Eles buscaram refúgio nas alturas para recarregar as energias.,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.83,0.88,0.66,1.09,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gpt,prompt4,Eles pegaram a estrada no verão passado.,0.89,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemini,prompt4,"No verão passado, pegaram a estrada.",0.84,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,0.85,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt4,Eles pegaram a estrada no verão passado.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,0.89,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt4,Eles pegaram a estrada no verão passado.,gemini,prompt4,"No verão passado, pegaram a estrada.",0.93,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt4,Eles pegaram a estrada no verão passado.,gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,0.89,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt4,Eles pegaram a estrada no verão passado.,gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,0.83,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gpt,prompt4,Eles pegaram a estrada no verão passado.,gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,0.89,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemini,prompt4,"No verão passado, pegaram a estrada.",0.84,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,0.85,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt4,"No verão passado, pegaram a estrada.",gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,0.84,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt4,"No verão passado, pegaram a estrada.",gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,0.79,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemini,prompt4,"No verão passado, pegaram a estrada.",gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,0.84,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,0.85,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemma3,prompt2,Eles fizeram uma viagem de carro no verão passado.,gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,1.0,0.89,0.67,1.11,consistente
460,They went on a road trip last summer.,gemma3,prompt4,Eles partiram em uma jornada sem rumo naquele verão.,gemmaX,sem_prompt,Eles fizeram uma viagem de carro no verão passado.,0.85,0.89,0.67,1.11,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gpt,prompt4,esclarecer as coisas,1.0,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gemini,prompt2,Esclarecer as coisas,0.98,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gemini,prompt4,Aclarar as nuvens.,0.74,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gemma3,prompt2,Esclarecer a situação,0.89,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gemma3,prompt4,Esclarecer as contas.,0.86,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt2,esclarecer as coisas,gemmaX,sem_prompt,limpar o ar,0.71,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt4,esclarecer as coisas,gemini,prompt2,Esclarecer as coisas,0.98,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt4,esclarecer as coisas,gemini,prompt4,Aclarar as nuvens.,0.74,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt4,esclarecer as coisas,gemma3,prompt2,Esclarecer a situação,0.89,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt4,esclarecer as coisas,gemma3,prompt4,Esclarecer as contas.,0.86,0.81,0.61,1.01,consistente
461,clear the air,gpt,prompt4,esclarecer as coisas,gemmaX,sem_prompt,limpar o ar,0.71,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt2,Esclarecer as coisas,gemini,prompt4,Aclarar as nuvens.,0.76,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt2,Esclarecer as coisas,gemma3,prompt2,Esclarecer a situação,0.92,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt2,Esclarecer as coisas,gemma3,prompt4,Esclarecer as contas.,0.88,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt2,Esclarecer as coisas,gemmaX,sem_prompt,limpar o ar,0.71,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt4,Aclarar as nuvens.,gemma3,prompt2,Esclarecer a situação,0.75,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt4,Aclarar as nuvens.,gemma3,prompt4,Esclarecer as contas.,0.81,0.81,0.61,1.01,consistente
461,clear the air,gemini,prompt4,Aclarar as nuvens.,gemmaX,sem_prompt,limpar o ar,0.69,0.81,0.61,1.01,consistente
461,clear the air,gemma3,prompt2,Esclarecer a situação,gemma3,prompt4,Esclarecer as contas.,0.87,0.81,0.61,1.01,consistente
461,clear the air,gemma3,prompt2,Esclarecer a situação,gemmaX,sem_prompt,limpar o ar,0.69,0.81,0.61,1.01,consistente
461,clear the air,gemma3,prompt4,Esclarecer as contas.,gemmaX,sem_prompt,limpar o ar,0.7,0.81,0.61,1.01,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gpt,prompt4,Bocca de lobo.,0.66,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gemini,prompt2,Ficou sem fala?,0.8,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gemini,prompt4,O gato comeu sua língua.,0.79,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gemma3,prompt2,O gato comeu sua língua?,0.86,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gemma3,prompt4,Perdeu as palavras?,0.82,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt2,Caiu a sua língua?,gemmaX,sem_prompt,O gato comeu-lhe a língua,0.76,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt4,Bocca de lobo.,gemini,prompt2,Ficou sem fala?,0.68,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt4,Bocca de lobo.,gemini,prompt4,O gato comeu sua língua.,0.71,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt4,Bocca de lobo.,gemma3,prompt2,O gato comeu sua língua?,0.67,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt4,Bocca de lobo.,gemma3,prompt4,Perdeu as palavras?,0.64,0.76,0.57,0.95,consistente
462,cat got your tongue,gpt,prompt4,Bocca de lobo.,gemmaX,sem_prompt,O gato comeu-lhe a língua,0.68,0.76,0.57,0.95,consistente
462,cat got your tongue,gemini,prompt2,Ficou sem fala?,gemini,prompt4,O gato comeu sua língua.,0.69,0.76,0.57,0.95,consistente
462,cat got your tongue,gemini,prompt2,Ficou sem fala?,gemma3,prompt2,O gato comeu sua língua?,0.76,0.76,0.57,0.95,consistente
462,cat got your tongue,gemini,prompt2,Ficou sem fala?,gemma3,prompt4,Perdeu as palavras?,0.81,0.76,0.57,0.95,consistente
462,cat got your tongue,gemini,prompt2,Ficou sem fala?,gemmaX,sem_prompt,O gato comeu-lhe a língua,0.68,0.76,0.57,0.95,consistente
