ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
I did the laundry yesterday.,Eu fiz a roupa ontem.,I made the clothes yesterday.,29,46,138,560,537,458,300,2068
They are taking a walk along the beach.,Eles estão caminhando pela praia.,They are walking on the beach.,30,46,125,436,450,331,49,1467
a weight on my shoulders,um peso sobre os meus ombros,a weight on my shoulders,1,1,4,51,117,244,1,419
can't cut the mustard,não consegue cumprir o esperado,"""cannot meet the expected""",44,46,308,665,629,440,308,2440
come down to earth,descer à terra,descend to earth,30,46,189,422,491,535,106,1819
She is writing a letter to her friend.,Ela está escrevendo uma carta para a amiga dela.,She is writing a letter to her friend.,1,1,3,81,271,89,1,447
bad apple,maçã podre,rotten apple,33,46,175,457,644,666,287,2308
apple of my eye,a menina dos meus olhos,the apple of my eye,8,15,81,83,374,643,140,1344
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,58,176,34,1,274
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,15,27,53,410,377,87,49,1018
icing on the cake,cereja do bolo,cherry on the cake,20,46,202,520,516,568,186,2058
She went to the dentist for a check-up.,Ela foi ao dentista para um check-up.,She went to the dentist for a check-up.,1,1,3,195,228,300,1,729
armed to the teeth,armado até os dentes,armed to the teeth,1,1,3,3,104,495,145,752
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,45,23,1,1,76
red herring,isqueiro vermelho,red lighter,33,46,282,657,620,541,279,2458
have a lot on your plate,ter muito a fazer,have a lot to do,32,46,257,535,500,622,167,2159
a clean slate,uma página em branco,a blank page,41,46,255,592,592,143,172,1841
feeding the fire,alimentando o fogo,feeding the fire,1,46,3,240,179,498,179,1146
finding a needle in a haystack,encontrar uma agulha em um palheiro,to find a needle in a haystack,19,20,35,428,463,409,174,1548
She is shopping for groceries.,Ela está fazendo compras de supermercado.,She is grocery shopping.,26,46,130,462,417,653,301,2035
born with a silver spoon,nascido em berço de ouro,born with a silver spoon in his mouth,18,28,164,399,532,554,242,1937
let the cat out of the bag,Deixar o gato sair da bolsa.,Let the cat out of the bag.,1,13,68,33,368,375,1,859
black mark,marca negra,black mark,1,46,2,350,10,356,1,766
call it a day,dar um tempo,take a break,42,46,306,658,569,547,150,2318
batten down the hatches,"""Prepare-se para o pior.""","""Prepare for the worst.""",43,46,373,600,647,429,222,2360
call it a night,Vamos encerrar a noite.,Let's end the night.,44,46,363,640,567,367,49,2076
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,95,88,197,1,386
man of the hour,homem da hora,man of the hour,1,1,3,42,74,553,12,686
from the bottom of my heart,do fundo do meu coração,From the bottom of my heart,1,6,1,24,314,281,1,628
beat around the bush,falar pelos cotovelos,talking a mile a minute,49,46,350,611,682,682,355,2775
go the extra mile,dar um passo além,take a step further,49,46,338,570,550,454,49,2056
down to earth,pé no chão,feet on the ground,49,46,344,558,614,526,170,2307
They are chatting in the living room.,Eles estão conversando na sala de estar.,They are talking in the living room.,13,22,20,329,399,115,1,899
The dog ran across the yard.,O cachorro correu pelo quintal.,The dog ran through the yard.,14,46,21,413,375,474,66,1409
bigger fish to fry,peixes maiores para fritar,larger fish to fry,20,46,25,382,354,582,46,1455
climbing the walls,subindo pelas paredes,climbing the walls,1,46,3,266,260,311,1,888
as clear as day,claro como o dia,clear as day,13,46,146,357,263,472,67,1364
like a fish out of water,como peixe fora d'água,like a fish out of water,1,1,3,142,276,180,1,604
"like father, like son","como pai, como filho","as a father, as a son",38,46,219,544,563,397,165,1972
blaze a trail,abrir caminho,make way,49,46,329,661,650,467,317,2519
dare to dream,atreva-se a sonhar,dare to dream,1,46,3,302,212,584,180,1328
at your wit’s end,à beira de um colapso,on the brink of collapse,49,46,342,565,648,392,82,2124
a piece of cake,um pedaço de bolo,a piece of cake,1,1,3,77,120,150,1,353
call the shots,dar as cartas,to deal the cards,42,46,297,628,652,627,318,2610
close call,perigo iminente,imminent danger,49,46,307,529,607,326,176,2040
against the clock,contra o tempo,against time,38,46,249,524,529,504,9,1899
eye of the storm,olho do furacão,eye of the hurricane,20,46,90,245,520,339,1,1261
don't count your chickens before they hatch,Não conte com os ovos antes de eles nascerem.,Don't count your chickens before they hatch.,1,13,52,94,380,383,1,924
They are having a family gathering at home.,Eles estão tendo um encontro familiar em casa.,They are having a family gathering at home.,1,1,3,270,148,168,1,592
big time,grande estilo,great style,49,46,316,655,574,348,326,2314
a drop in the ocean,uma gota no oceano,a drop in the ocean,1,1,3,32,136,605,135,913
big fish in a small pond,um grande peixe em um pequeno lago,a big fish in a small pond,5,3,34,460,384,51,68,1005
She studied for the test all week.,Ela estudou para o teste a semana toda.,She studied for the test all week.,1,1,4,130,223,138,1,498
against all odds,contra todas as probabilidades,against all odds,1,46,3,1,13,321,1,386
hit the nail on the head,Acertar na mosca.,Hit the nail on the head.,1,20,58,10,373,680,243,1385
back against the wall,costas contra a parede,back against the wall,1,1,4,145,125,580,142,998
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,13,31,9,369,327,258,1,1008
butter wouldn't melt,"""a manteiga não derreteria""","""the butter wouldn't melt""",8,46,154,409,433,239,48,1337
a taste of their own medicine,um gosto do próprio remédio,a taste of one's own medicine,19,46,156,426,449,442,49,1587
She is organizing her closet.,Ela está organizando o armário dela.,She is organizing her closet.,1,1,3,52,84,282,1,424
She went to the gym for a workout.,Ela foi para a academia para malhar.,She went to the gym to work out.,27,35,121,429,412,215,1,1240
dropping like flies,Caindo como moscas.,Falling like flies.,25,46,178,434,480,660,272,2095
a taste of freedom,um gosto de liberdade,a taste of freedom,1,1,3,112,124,31,1,273
hold your horses,Calma aí.,Hold on.,38,46,366,602,639,571,322,2584
The weather is very cold today.,O tempo está muito frio hoje.,The weather is very cold today.,1,1,3,229,150,72,1,457
blood runs cold,o sangue esfria,the blood cools,41,46,248,527,482,485,107,1936
don't cry over spilled milk,Não adianta chorar sobre o leite derramado.,There's no use crying over spilled milk.,36,46,230,454,464,371,1,1602
back to basics,de volta ao básico,back to basics,1,46,2,319,24,130,1,523
go the extra mile,ir além do esperado,go beyond what is expected,44,46,340,559,587,478,49,2103
carved in stone,esculpido em pedra,carved in stone,1,46,4,209,52,347,1,660
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before going to bed.,13,29,133,358,357,230,1,1121
chip off the old block,filho da mesma cepa,chip off the old block,1,1,3,298,266,604,171,1344
cat nap,soneca de gato,cat nap,1,46,5,390,50,656,183,1331
chip on your shoulder,complexo de inferioridade,inferiority complex,49,46,385,596,665,47,281,2069
as gentle as a lamb,tão gentil quanto um cordeiro,"""as gentle as a lamb""",1,20,147,336,424,569,123,1620
They went to a theme park for the day.,Eles foram a um parque de diversões por um dia.,They went to an amusement park for a day.,25,46,105,421,397,203,1,1198
burn the midnight oil,queimar a midnight oil,burn the midnight oil,1,1,4,311,199,665,61,1242
blind leading the blind,cego guiando o cego,blind leading the blind,1,1,1,133,293,583,208,1220
blue in the face,azul na face,blue in the face,1,1,4,289,87,595,26,1003
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,277,225,179,1,687
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,96,126,103,1,331
jump the gun,começar antes do tempo,start ahead of time,49,46,382,627,670,438,221,2433
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,They are walking through the streets of the city.,20,34,37,362,347,264,1,1065
She reads a book every night.,Ela lê um livro toda noite.,She reads a book every night.,1,1,2,159,61,2,1,227
chained to the desk,encadeado à mesa,chained to the table,20,46,126,470,460,418,117,1657
He did some gardening in the afternoon.,Ele fez algumas atividades de jardinagem à tarde.,He did some gardening activities in the afternoon.,4,21,49,368,339,369,1,1151
They enjoyed a picnic in the park.,Eles aproveitaram um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,246,178,255,1,685
dive in headfirst,mergulhar de cabeça,dive in headfirst,1,46,4,296,312,671,248,1578
have the upper hand,ter a vantagem,to have the advantage,33,46,276,512,556,452,129,2004
She is ironing her clothes.,Ela está passando suas roupas.,She is ironing her clothes.,1,1,3,19,189,345,45,603
He plays soccer every weekend.,Ele joga futebol todo fim de semana.,He plays soccer every weekend.,1,1,3,108,32,202,1,348
at the drop of a hat,a qualquer momento,at any moment,45,46,381,663,653,310,143,2241
have a heart of stone,ter um coração de pedra,to have a heart of stone,6,6,92,438,400,167,78,1187
He worked on his computer for hours.,Ele trabalhou no computador por horas.,He worked on the computer for hours.,13,31,48,361,343,298,1,1095
airing dirty laundry,lavar roupa suja,to wash dirty laundry,30,46,209,480,555,306,98,1724
dead in the water,mortas na água,dead in the water,1,1,3,236,30,359,52,682
another string to your bow,outra corda na sua aljava,another arrow in your quiver,37,46,191,516,627,575,292,2284
"easy come, easy go","fácil vem, fácil vai","Easy come, easy go.",1,30,85,64,234,520,1,935
bend over backwards,dobrar-se ao contrário,"""fold back""",49,46,294,646,645,662,338,2680
bolt from the blue,um raio do azul,a ray of blue,43,46,271,620,608,295,162,2045
dropping the ball,Deixando a desejar.,Leaving something to be desired.,49,46,362,647,687,503,261,2555
born with a silver spoon,nascido em berço de ouro,born with a silver spoon in his mouth,18,28,164,399,532,554,242,1937
as plain as day,claro como água,clear as water,42,46,259,580,490,424,116,1957
like a fish to water,como peixe na água,like a fish in water,15,46,114,465,451,304,37,1432
change your tune,mude seu tom,change your tone,25,46,151,472,502,293,57,1546
adding fuel to the fire,adiantar o fogo,add fuel to the fire,15,15,22,312,362,594,115,1435
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,189,208,96,1,499
dying to know,morrendo de curiosidade,dying of curiosity,41,46,286,490,572,437,255,2127
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She is making a smoothie for breakfast.,1,1,3,104,152,36,1,298
in the same boat,no mesmo barco,in the same boat,1,1,3,284,45,355,1,690
better late than never,Antes tarde do que nunca.,Better late than never.,1,46,122,40,290,76,11,586
frog in your throat,rã na garganta,frog in the throat,20,46,187,478,474,512,203,1920
down in the dumps,deprimido,depressed,49,46,361,634,659,542,327,2618
blood is thicker than water,sangue é mais grosso que água,Blood is thicker than water.,1,30,59,15,259,333,1,698
as high as a kite,muito alto,very high,42,46,315,613,638,460,295,2409
foot in the door,pé na porta,foot in the door,1,1,3,25,132,624,190,976
crying over spilled milk,chorar sobre o leite derramado,cry over spilled milk,20,46,38,355,408,439,139,1445
He is studying for his exams.,Ele está estudando para os exames dele.,He is studying for his exams.,1,1,3,99,219,243,1,567
darkest before dawn,é sempre mais escuro antes do amanhecer,It's always darkest before the dawn.,29,46,235,482,468,234,1,1495
They are taking a family vacation.,Eles estão fazendo uma viagem em família.,They are taking a family trip.,14,18,32,406,423,247,49,1189
cat got your tongue,O gato comeu sua língua.,The cat ate your tongue.,26,46,218,569,484,360,1,1704
barking up the wrong tree,latindo na árvore errada,barking up the wrong tree,1,1,3,35,296,639,182,1157
bird's eye view,visão de pássaro,bird's eye view,1,46,3,279,59,381,1,770
by a long shot,de longe,from afar,49,46,370,591,657,471,1,2185
add insult to injury,acrescentar ofensa à lesão,add offense to injury,20,46,165,400,549,558,110,1848
