indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gemini,prompt2,Eles foram a um restaurante para jantar.,0.8942
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gemma3,prompt2,Eles foram a um restaurante para jantar.,0.8942
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gemma3,prompt4,Foram jantar à mesa.,0.9163
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gemmaX,sem_prompt,Eles foram a um restaurante para jantar.,0.8942
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gpt,prompt2,Ela está praticando yoga no parque.,0.9362
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gpt,prompt4,Ela está praticando ioga no parque.,0.9184
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gemini,prompt2,Ela está praticando ioga no parque.,0.9184
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gemma3,prompt2,Ela está praticando yoga no parque.,0.9362
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gemma3,prompt4,Ela está desdobrando a alma no parque.,0.9171
382,manual_data,literais,She is practicing yoga in the park.,Ela está se alongando com a natureza.,gemini,prompt4,gemmaX,sem_prompt,Ela está praticando yoga no parque.,0.9362
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gpt,prompt2,Ele fez um sanduíche para o almoço.,0.9421
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gpt,prompt4,Ele fez um lanche para o almoço.,0.9732
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gemini,prompt2,Ele fez um sanduíche para o almoço.,0.9421
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gemma3,prompt2,Ele fez um sanduíche para o almoço.,0.9421
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gemma3,prompt4,Ele montou um lanche para o almoço.,0.9675
383,manual_data,literais,He made a sandwich for lunch.,Ele preparou um lanche para o almoço.,gemini,prompt4,gemmaX,sem_prompt,Ele fez um sanduíche para o almoço.,0.9421
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gpt,prompt2,Eles estão jogando vôlei na praia.,0.9252
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gpt,prompt4,Eles estão se divertindo na areia.,1.0072
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gemini,prompt2,Eles estão jogando vôlei na praia.,0.9252
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gemini,prompt4,Estão sacando alegrias na areia.,0.9292
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gemma3,prompt2,Eles estão jogando vôlei na praia.,0.9252
390,manual_data,literais,They are playing volleyball at the beach.,"Eles estão se divertindo na areia, buscando o ponto.",gemma3,prompt4,gemmaX,sem_prompt,Estão a jogar à voleibol na praia.,0.8729
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gpt,prompt2,Ele está jogando futebol com seus amigos.,0.9301
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gpt,prompt4,Ele está jogando bola com os amigos.,0.9442
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gemini,prompt2,Ele está jogando futebol com os amigos dele.,0.9425
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gemini,prompt4,Ele está em campo com os amigos.,0.9517
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gemma3,prompt2,Ele está jogando futebol com seus amigos.,0.9301
391,manual_data,literais,He is playing soccer with his friends.,Ele está driblando a vida com a turma.,gemma3,prompt4,gemmaX,sem_prompt,Ele está jogando futebol com seus amigos.,0.9301
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gpt,prompt2,Ele está verificando seu e-mail.,0.9095
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gpt,prompt4,Ele está conferindo suas mensagens.,0.9289
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gemini,prompt2,Ele está checando seus e-mails.,0.9097
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gemini,prompt4,Ele está pescando seus e-mails.,0.9182
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gemma3,prompt2,Ele está verificando seu e-mail.,0.9095
402,manual_data,literais,He is checking his email.,Ele está espiando a caixa de entrada.,gemma3,prompt4,gemmaX,sem_prompt,Ele está checando seu e-mail.,0.9042
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gpt,prompt2,Eles estão planejando uma viagem para a Europa.,0.9615
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gpt,prompt4,Eles estão planejando uma viagem à Europa.,0.9454
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gemini,prompt2,Eles estão planejando uma viagem para a Europa.,0.9615
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gemini,prompt4,Estão com a Europa na mira.,0.8948
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gemma3,prompt2,Eles estão planejando uma viagem para a Europa.,0.9615
422,manual_data,literais,They are planning a trip to Europe.,Eles estão traçando rotas para o Velho Mundo.,gemma3,prompt4,gemmaX,sem_prompt,Eles estão planejando uma viagem para a Europa.,0.9615
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gpt,prompt2,Eles foram ao supermercado ontem.,0.8878
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gpt,prompt4,Eles foram ao supermercado ontem.,0.8878
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gemini,prompt2,Eles foram ao supermercado ontem.,0.8878
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gemini,prompt4,"Ontem, foram fazer compras no templo do consumo.",0.8886
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gemma3,prompt2,Eles foram ao supermercado ontem.,0.8878
426,manual_data,literais,They went to the supermarket yesterday.,Foram buscar sustento no reino dos açougues e corredores.,gemma3,prompt4,gemmaX,sem_prompt,Eles foram ao supermercado ontem.,0.8878
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gpt,prompt2,Ele viajou para Paris no ano passado.,0.8755
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gpt,prompt4,Ele fez uma viagem a Paris no ano passado.,0.876
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gemini,prompt2,Ele viajou para Paris no ano passado.,0.8755
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gemma3,prompt2,Ele viajou para Paris no ano passado.,0.8755
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gemma3,prompt4,Ele rumou a Paris no ano passado.,0.8834
428,manual_data,literais,He traveled to Paris last year.,Ele flanou por Paris no ano findo.,gemini,prompt4,gemmaX,sem_prompt,Ele viajou para Paris no ano passado.,0.8755
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gpt,prompt2,Ela está vestindo um vestido vermelho.,0.8771
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gpt,prompt4,Ela está vestindo um vestido vermelho.,0.8771
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gemini,prompt2,Ela está vestindo um vestido vermelho.,0.8771
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gemini,prompt4,Ela está vestindo um vestido de fogo.,0.8897
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gemma3,prompt2,Ela está vestindo um vestido vermelho.,0.8771
431,manual_data,literais,She is wearing a red dress.,Ela veste um rubi.,gemma3,prompt4,gemmaX,sem_prompt,Ela está usando um vestido vermelho.,0.8745
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gpt,prompt2,Ele foi à academia para uma sessão de treino.,0.9661
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gpt,prompt4,Ele foi à academia para suar a camisa.,0.9364
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gemini,prompt2,Ele foi à academia para uma sessão de treino.,0.9661
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gemini,prompt4,Ele foi à academia para suar a camisa.,0.9364
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gemma3,prompt2,Ele foi à academia para uma sessão de treino.,0.9661
434,manual_data,literais,He went to the gym for a workout session.,Ele foi à academia para dar um gás.,gemma3,prompt4,gemmaX,sem_prompt,Ele foi para a academia para uma sessão de treino.,0.947
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gpt,prompt2,Ele está bebendo chá de manhã.,0.8802
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gpt,prompt4,Ele está saboreando o chá pela manhã.,0.9072
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gemini,prompt2,Ele está bebendo chá de manhã.,0.8802
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gemini,prompt4,Ele está tomando chá da rainha pela manhã.,0.8871
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gemma3,prompt2,Ele está bebendo chá de manhã.,0.8802
435,manual_data,literais,He is drinking tea in the morning.,Ele saboreia a aurora em xícaras.,gemma3,prompt4,gemmaX,sem_prompt,Ele está bebendo chá de manhã.,0.8802
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gpt,prompt2,Eles estão jogando basquete no quintal.,0.9409
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gpt,prompt4,Eles estão fazendo uma partida de basquete no quintal.,0.9392
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gemini,prompt2,Eles estão jogando basquete no quintal.,0.9409
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gemini,prompt4,Eles estão duelando cestas no quintal.,0.9469
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gemma3,prompt2,Eles estão jogando basquete no quintal.,0.9409
437,manual_data,literais,They are playing basketball in the yard.,Eles estão se divertindo à toa no quintal.,gemma3,prompt4,gemmaX,sem_prompt,Eles estão jogando basquete no quintal.,0.9409
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gpt,prompt2,Ela cozinhou o jantar para sua família.,0.951
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gpt,prompt4,Ela preparou o jantar para a família.,0.954
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gemini,prompt2,Ela preparou o jantar para a família dela.,0.9676
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gemini,prompt4,Ela preparou um banquete para a família.,0.9567
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gemma3,prompt2,Ela cozinhou o jantar para a família dela.,0.951
449,manual_data,literais,She cooked dinner for her family.,Ela preparou o ninho para sua família.,gemma3,prompt4,gemmaX,sem_prompt,Ela cozinhou o jantar para sua família.,0.951
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gpt,prompt2,Eles viajaram para as montanhas nas férias.,0.9562
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gpt,prompt4,Eles viajaram para as montanhas de férias.,0.946
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gemini,prompt2,Eles viajaram para as montanhas de férias.,0.946
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gemini,prompt4,Eles se aventuraram nas montanhas para arejar a alma.,0.9401
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gemma3,prompt2,Eles viajaram para as montanhas para as férias.,0.9534
459,manual_data,literais,They traveled to the mountains for vacation.,Eles buscaram refúgio nas alturas para recarregar as energias.,gemma3,prompt4,gemmaX,sem_prompt,Eles viajaram para as montanhas para passar as férias.,0.9503
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gpt,prompt2,Ela está arrumando o cabelo em frente ao espelho.,0.8861
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gpt,prompt4,Ela está arrumando o cabelo diante do espelho.,0.904
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gemini,prompt2,Ela está arrumando o cabelo em frente ao espelho.,0.8861
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gemini,prompt4,Ela está a pentear os pensamentos diante do espelho.,0.8865
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gemma3,prompt2,Ela está fazendo o cabelo em frente ao espelho.,0.8945
469,manual_data,literais,She is doing her hair in front of the mirror.,Ela se ajeita diante do espelho.,gemma3,prompt4,gemmaX,sem_prompt,Ela está fazendo o cabelo na frente do espelho.,0.8994
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gpt,prompt2,Ela está se preparando para uma entrevista de emprego.,0.934
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gpt,prompt4,Ela está se preparando para uma entrevista de emprego.,0.934
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gemini,prompt2,Ela está se preparando para uma entrevista de emprego.,0.934
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gemini,prompt4,Ela está afiando as garras para a entrevista.,0.9449
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gemma3,prompt2,Ela está se preparando para uma entrevista de emprego.,0.934
473,manual_data,literais,She is preparing for a job interview.,Ela está afinando a armadura para o embate.,gemma3,prompt4,gemmaX,sem_prompt,Ela está se preparando para uma entrevista de emprego.,0.934
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gpt,prompt2,Eles foram fazer trilha nas montanhas.,0.927
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gpt,prompt4,Eles foram explorar as montanhas.,0.9301
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gemini,prompt2,Eles fizeram trilha nas montanhas.,0.9346
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gemma3,prompt2,Eles foram fazer trilha nas montanhas.,0.927
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gemma3,prompt4,Eles se aventuraram pelos picos.,0.9343
476,manual_data,literais,They went hiking in the mountains.,Aventuraram-se pelas entranhas da montanha.,gemini,prompt4,gemmaX,sem_prompt,Eles foram fazer caminhadas nas montanhas.,0.9232
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gpt,prompt2,Eu tirei uma foto do lindo pôr do sol.,0.9133
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gpt,prompt4,Eu capturei a beleza do pôr do sol.,0.9272
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gemini,prompt2,Eu tirei uma foto do belo pôr do sol.,0.9089
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gemini,prompt4,Capturei o sol a incendiar o horizonte.,0.8777
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gemma3,prompt2,Eu tirei uma foto do lindo pôr do sol.,0.9133
483,manual_data,literais,I took a photo of the beautiful sunset.,Capturei o crepúsculo em um raio de luz.,gemma3,prompt4,gemmaX,sem_prompt,Tirei uma foto do lindo pôr do sol.,0.903
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gpt,prompt2,O trem chegou à estação na hora certa.,0.9613
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gpt,prompt4,O trem chegou à estação pontualmente.,0.9554
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gemini,prompt2,O trem chegou à estação na hora certa.,0.9613
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gemini,prompt4,O trem chegou à estação na hora marcada.,0.9542
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gemma3,prompt2,O trem chegou à estação no horário.,0.9766
487,manual_data,literais,The train arrived at the station on time.,O trem chegou à estação no ponto marcado.,gemma3,prompt4,gemmaX,sem_prompt,O comboio chegou à estação no horário.,0.9587
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gpt,prompt2,Eles foram a um show na noite passada.,0.9494
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gpt,prompt4,Eles foram a um show ontem à noite.,0.9621
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gemini,prompt2,Eles foram a um show ontem à noite.,0.9621
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gemma3,prompt2,Eles foram a um show ontem à noite.,0.9621
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gemma3,prompt4,Eles se entregaram à música ontem à noite.,0.9431
497,manual_data,literais,They went to a concert last night.,Eles foram regar as plantas ontem à noite.,gemini,prompt4,gemmaX,sem_prompt,Eles foram a um show ontem à noite.,0.9621
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gpt,prompt2,Eles estão disfrutando de uma xícara de café juntos.,0.8836
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gpt,prompt4,Eles estão dividindo uma xícara de café juntos.,0.8966
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gemini,prompt2,Eles estão apreciando uma xícara de café juntos.,0.8958
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gemini,prompt4,"Estão dividindo o pão, tomando um café.",0.8954
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gemma3,prompt2,Eles estão aproveitando uma xícara de café juntos.,0.8937
515,manual_data,literais,They are enjoying a cup of coffee together.,Compartilham um instante de calor e aroma.,gemma3,prompt4,gemmaX,sem_prompt,Estão a desfrutar de uma chávena de café juntos.,0.8983
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gpt,prompt2,Ela gosta de caminhar no parque.,0.9407
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gpt,prompt4,Ela adora passear no parque.,0.9178
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gemini,prompt2,Ela gosta de caminhar no parque.,0.9407
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gemini,prompt4,Ela se delicia em passear pelo jardim da alma.,0.9054
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gemma3,prompt2,Ela gosta de caminhar no parque.,0.9407
522,manual_data,literais,She enjoys walking in the park.,Ela encontra prazer em passear na brisa da vida.,gemma3,prompt4,gemmaX,sem_prompt,Ela gosta de caminhar no parque.,0.9407
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gpt,prompt2,Ele está escrevendo uma história para a escola.,0.9496
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gpt,prompt4,Ele está escrevendo um conto para a escola.,0.9722
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gemini,prompt2,Ele está escrevendo uma história para a escola.,0.9496
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gemma3,prompt2,Ele está escrevendo uma história para a escola.,0.9496
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gemma3,prompt4,Ele tece um conto para a escola.,0.9789
538,manual_data,literais,He is writing a story for school.,Ele está tecendo uma história para a escola.,gemini,prompt4,gemmaX,sem_prompt,Ele está escrevendo uma história para a escola.,0.9496
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gpt,prompt2,Ela está visitando a avó dela no hospital.,0.9543
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gpt,prompt4,Ela está visitando a avó no hospital.,0.9623
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gemini,prompt2,Ela está visitando sua avó no hospital.,0.9481
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gemini,prompt4,Ela está visitando a avó na UTI.,0.9443
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gemma3,prompt2,Ela está visitando sua avó no hospital.,0.9481
541,manual_data,literais,She is visiting her grandmother in the hospital.,Ela está levando flores para a casa de repouso da avó.,gemma3,prompt4,gemmaX,sem_prompt,Ela está visitando sua avó no hospital.,0.9481
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gpt,prompt2,Ela teve uma reunião com seu chefe.,0.9602
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gpt,prompt4,Ela teve uma conversa com seu chefe.,0.9519
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gemini,prompt2,Ela teve uma reunião com seu chefe.,0.9602
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gemma3,prompt2,Ela teve uma reunião com seu chefe.,0.9602
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gemma3,prompt4,Ela teve um desfile com o patrão.,0.973
542,manual_data,literais,She had a meeting with her boss.,Ela teve um encontro com o leão.,gemini,prompt4,gemmaX,sem_prompt,Ela teve uma reunião com seu chefe.,0.9602
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gpt,prompt2,Ela pegou o trem para a cidade.,0.9146
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gpt,prompt4,Ela pegou o trem para a cidade.,0.9146
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gemini,prompt2,Ela pegou o trem para a cidade.,0.9146
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gemini,prompt4,Ela embarcou na locomotiva para a metrópole.,0.9537
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gemma3,prompt2,Ela pegou o trem para a cidade.,0.9146
544,manual_data,literais,She took the train to the city.,Ela embarcou nos trilhos rumo à metrópole.,gemma3,prompt4,gemmaX,sem_prompt,Ela pegou o trem para a cidade.,0.9146
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gpt,prompt2,Eles estão tirando fotos em frente ao monumento.,0.8906
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gpt,prompt4,Eles estão registrando momentos em frente ao monumento.,0.8968
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gemini,prompt2,Eles estão tirando fotos em frente ao monumento.,0.8906
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gemini,prompt4,Eles estão posando para a história diante do monumento.,0.9039
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gemma3,prompt2,Eles estão tirando fotos em frente ao monumento.,0.8906
546,manual_data,literais,They are taking pictures in front of the monument.,Estão eternizando o instante à sombra da memória.,gemma3,prompt4,gemmaX,sem_prompt,Estão a tirar fotografias em frente ao monumento.,0.9166
