ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
bitten by the bug,Pernas para todos os lados.,"""Legs for all directions.""",60,54,542,702,715,592,388,3053
blown away,Deixado impressionado,Impressed,60,54,494,562,491,654,401,2716
big shoes to fill,Grandes sapatos a preencher.,"""Big shoes to fill.""",1,54,218,248,339,710,272,1842
He is cleaning the garage.,Ele está limpando o garagem.,He is cleaning the garage.,1,1,2,37,117,352,1,511
She played tennis with her brother.,Ela jogou tênis com seu irmão.,She played tennis with her brother.,1,1,2,184,48,55,1,292
grasp at straws,Apanhar palha no ar,To catch hay in the air,60,54,462,625,694,606,409,2910
coming up roses,Vindo em roseiras,Arriving at rose gardens,60,54,485,601,567,673,348,2788
The car stopped at the red light.,O carro parou no semáforo vermelho.,The car stopped at the red light.,1,1,2,82,93,153,1,333
They are sitting around the campfire.,Estão sentados ao redor da fogueira.,They are sitting around the fire.,10,19,83,287,354,355,1,1109
He is working out in the gym.,Ele está se exercitando na academia.,He is exercising at the gym.,26,54,123,331,310,335,38,1217
She is playing with her cat.,Ela está brincando com o seu gato.,She is playing with her cat.,1,1,2,171,67,265,1,508
He is fixing the car.,Ele está consertando o carro.,He is fixing the car.,1,1,3,71,138,283,1,498
I like to read books in the evening.,Gosto de ler livros à noite.,I like reading books at night.,38,54,141,297,269,17,1,817
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,2,110,56,45,1,216
They went to the library to borrow books.,Eles foram à biblioteca pegar livros.,They went to the library to get books.,8,17,33,361,263,220,1,903
flying off the handle,Perder a cabeça,**Lose your cool**,60,54,548,676,688,436,258,2720
catch lightning in a bottle,pegar raios em um frasco,Catch lightning in a bottle.,1,33,93,16,419,480,38,1080
bare your soul,Revelar a alma,Reveal the soul,44,54,330,468,437,692,159,2184
They met their friends at the café.,Eles encontraram seus amigos no café.,They found their friends at the café.,9,13,37,366,253,95,38,811
jump the gun,pular a hora,Skip the hour,44,54,424,692,633,604,327,2778
She worked on her project all afternoon.,Ela trabalhou no seu projeto toda a tarde.,She worked on her project all afternoon.,1,1,2,125,15,297,1,442
bury the hatchet,Arrancar o machado.,Remove the hatchet.,21,54,294,387,455,616,160,1987
They are watching TV in the living room.,Estão assistindo TV na sala de estar.,They are watching TV in the living room.,1,1,2,49,88,87,1,229
They are eating lunch together.,Estão almoçando juntos.,They are having lunch together.,12,54,43,232,153,232,1,727
He is taking a walk around the block.,Ele está dando uma volta no quarteirão.,He is taking a walk around the block.,1,1,2,90,127,427,1,649
hit the nail on the head,Bater no olho da bola.,Punch the eye of the ball.,44,54,361,587,677,647,376,2746
He sent an email to his colleague.,Ele enviou um e-mail para o colega.,Ele enviou um e-mail para o colega.,60,54,540,630,357,711,124,2476
carry a torch,Levar uma tocha,Carry a torch,1,54,2,180,316,365,63,981
They took a bus to the city center.,Eles tomaram um ônibus para o centro da cidade.,They took a bus to the city center.,1,1,2,122,79,65,1,271
eat your heart out,Coma seu coração.,Eat your heart out.,1,54,140,30,288,685,251,1449
I did the laundry yesterday.,Lavei a roupa ontem.,I washed the clothes yesterday.,27,54,183,409,395,59,1,1128
They are taking a walk along the beach.,Eles estão dando um passeio pela praia.,They are taking a walk on the beach.,8,23,11,249,148,126,1,566
a weight on my shoulders,Um peso nos meus ombros,A weight on my shoulders,1,16,3,40,143,211,1,415
can't cut the mustard,Não dá para cortar o mostarda.,It's impossible to cut mustard.,43,54,363,356,507,477,1,1801
come down to earth,descer para a Terra,Come down to Earth,1,54,2,76,199,484,38,854
She is writing a letter to her friend.,Ela está escrevendo uma carta para a amiga.,She is writing a letter to her friend.,1,1,2,59,120,80,1,264
bad apple,Maçã podre,Rotten apple,34,54,223,383,632,675,262,2263
apple of my eye,Olho do meu coração,Eye of my heart,34,54,238,567,444,428,245,2010
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,2,44,61,38,1,148
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,12,30,59,303,232,85,38,759
icing on the cake,Coroa no bolo,Crown on the cake,16,54,271,575,436,587,291,2230
She went to the dentist for a check-up.,Ela foi ao dentista para uma consulta.,She went to the dentist for a check-up.,1,1,2,130,104,319,1,558
armed to the teeth,Armado até os dentes,"""Armed to the teeth""",1,54,165,225,260,401,105,1211
Water boils at 100°C.,Água ferve a 100°C.,Water boils at 100°C.,1,1,3,35,2,24,1,67
red herring,Cavalinho vermelho,Red horse,34,54,365,662,526,105,94,1840
have a lot on your plate,Você tem muito o que fazer.,You have a lot to do.,34,54,410,504,363,524,38,1927
a clean slate,uma folha em branco,Blank sheet,60,54,411,534,552,300,242,2153
feeding the fire,A alimentar o fogo.,To feed the fire.,29,54,253,403,379,572,109,1799
finding a needle in a haystack,Encontrar uma agulha em um palheiro,To find a needle in a haystack,15,20,31,335,351,353,143,1248
She is shopping for groceries.,Ela está comprando alimentos.,She is buying food.,36,54,143,326,415,273,58,1305
born with a silver spoon,Nascido com uma colher de prata.,"""Born with a silver spoon in his mouth.""",14,52,274,369,461,406,192,1768
let the cat out of the bag,Deixe o gato sair do saco,Let the cat out of the bag,1,5,2,62,137,296,1,504
black mark,Mancha preta.,Black spot.,34,54,318,375,458,625,269,2133
call it a day,Terminar o dia,"""End the day""",46,54,463,661,509,626,91,2450
batten down the hatches,fechar as escotilhas,Close the hatches,29,54,229,357,465,106,211,1451
call it a night,Chamar o dia de quitar,"""Call the day to collect""",49,54,451,695,691,691,378,3009
I worked on my computer for two hours.,Trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,2,67,25,225,1,322
man of the hour,"""Homem da hora""","""Man of the Hour""",1,54,202,292,381,512,146,1588
from the bottom of my heart,De todo o coração.,"""From the heart""",21,54,393,597,488,139,205,1897
beat around the bush,Evasiva,Evasive,60,54,517,686,707,503,411,2938
go the extra mile,Ir além do que é pedido.,'Go beyond what is asked.',49,54,508,590,625,271,148,2245
down to earth,Terra a terra.,Earth to earth.,21,54,337,503,478,528,199,2120
They are chatting in the living room.,Estão conversando na sala de estar.,They are talking in the living room.,9,24,19,220,286,170,1,729
The dog ran across the yard.,O cachorro correu pelo pátio.,The dog ran through the courtyard.,21,54,85,350,313,236,38,1097
bigger fish to fry,Tem peixes maiores para fritar.,There are bigger fish to fry.,13,42,220,291,403,590,1,1560
climbing the walls,Subindo pelas paredes,Going up the walls,29,54,201,411,442,313,132,1582
as clear as day,'Tão claro quanto a luz do dia'.,As clear as daylight.,16,54,254,309,195,348,31,1207
like a fish out of water,Com o pé na mesa.,With your foot on the table.,60,54,523,678,697,549,416,2977
"like father, like son","Como pai, como filho.","""As a father, as a son.""",40,54,338,529,513,264,145,1883
blaze a trail,Abrir caminho.,Open the way.,60,54,491,569,591,260,88,2113
dare to dream,Ousar sonhar,Dream audacious.,40,54,471,570,533,671,383,2722
at your wit’s end,À beira da capacidade de pensamento,At the edge of the capacity of thought,54,54,446,616,626,377,239,2412
a piece of cake,Fácil como queijo.,Easy as cheese.,60,54,531,705,665,279,133,2427
call the shots,Tomar as decisões,Make decisions,60,54,506,542,605,542,300,2609
close call,Chamada de perto,Call at close quarters,44,54,311,491,440,527,334,2201
against the clock,Contra o relógio,Against the clock.,1,54,182,1,305,318,1,862
eye of the storm,Olho do furacão,Eyes of the storm,16,54,125,239,331,420,39,1224
don't count your chickens before they hatch,Não conte os seus ovos antes que eles se tornem galos.,"""Don't count your chickens before they hatch.""",1,32,128,154,277,603,64,1259
They are having a family gathering at home.,Eles estão tendo uma reunião de família em casa.,They are having a family meeting at home.,8,23,15,302,247,123,1,719
big time,Grande momento,"""Great moment""",60,54,466,637,495,444,240,2396
a drop in the ocean,Uma gota no mar,A gota no mar.,49,54,530,683,687,669,213,2885
big fish in a small pond,Peixe grande em um lago pequeno,Big fish in a small pond.,1,20,80,219,240,10,1,571
She studied for the test all week.,Ela estudou para a prova durante toda a semana.,She studied for the test all week long.,3,8,20,319,171,192,1,714
against all odds,Contra todas as probabilidades,"""Against all odds""",1,54,230,272,393,249,75,1274
hit the nail on the head,Acertar no alvo.,Hit the target.,37,54,370,563,555,514,347,2440
back against the wall,Contra a parede,Against the wall,9,54,167,415,398,442,208,1693
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,9,34,7,251,160,239,1,701
butter wouldn't melt,"""Mas o manteiga não derrete"".","""But the butter doesn't melt.""",27,54,296,462,376,454,5,1674
a taste of their own medicine,Aprovação com um sabor da própria medicina.,"""Approval with a taste of its own medicine.""",20,54,290,578,483,488,353,2266
She is organizing her closet.,Ela está organizando o guarda-roupa dela.,She is organizing her closet.,1,1,2,41,51,174,1,271
She went to the gym for a workout.,Ela foi para a academia para treinar.,She went to the gym to work out.,24,39,132,336,275,145,1,952
dropping like flies,Caindo como moscas.,Falling like flies.,21,54,231,344,404,650,277,1981
a taste of freedom,um gosto de liberdade,A taste of freedom,1,54,2,75,217,26,1,376
hold your horses,Segure as rédeas,Rein in the reins,60,54,474,512,704,698,362,2864
The weather is very cold today.,O tempo está muito frio hoje.,The weather is very cold today.,1,1,2,148,54,70,1,277
blood runs cold,O sangue corre frio,The blood runs cold,9,54,102,207,125,259,147,903
don't cry over spilled milk,Não chore sobre leite derramado.,Don't cry over spilled milk.,1,33,72,19,236,200,1,562
back to basics,Voltar aos fundamentos,Return to the basics,29,54,216,200,213,31,1,744
go the extra mile,Ir além do necessário,"""Go beyond the necessary""",34,54,461,610,484,387,73,2103
carved in stone,Gravado na pedra.,Engraved on stone.,44,54,278,359,378,230,38,1381
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before she went to bed.,13,40,138,255,223,226,1,896
chip off the old block,Pedaço da antiga madeira.,Piece of old wood.,49,54,387,548,561,474,267,2340
cat nap,Pescoço em forma de 'U',"""U-shaped neck""",60,54,534,709,714,203,379,2653
chip on your shoulder,Ponto no ombro,Shoulder point,44,54,486,586,576,535,340,2621
as gentle as a lamb,Tão suave quanto um carneiro.,As gentle as a lamb.,1,33,99,81,319,547,135,1215
They went to a theme park for the day.,eles foram a um parque temático durante o dia.,They went to a theme park during the day.,7,18,49,305,215,257,1,852
burn the midnight oil,Queimar a madrugada,Burn the night,29,54,310,538,554,548,363,2396
blind leading the blind,Cego guiando cego,Blind leading the blind.,1,54,110,163,297,388,149,1162
blue in the face,Cansado de fazer força.,Tired of putting in effort.,49,54,538,691,690,390,311,2723
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a photo of the flowers in the garden.,5,10,5,235,150,125,1,531
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,2,68,39,97,1,209
jump the gun,Pular a corda,Jump rope,40,54,405,632,568,451,178,2328
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,"""They are walking through the city streets.""",1,7,195,247,271,367,38,1126
She reads a book every night.,Ela lê um livro toda noite.,She reads a book every night.,1,1,1,109,9,3,1,125
chained to the desk,Acordado à mesa.,"""Agreed at the table.""",48,54,484,704,680,373,358,2701
He did some gardening in the afternoon.,Ele fez um pouco de jardinagem na tarde.,He did some gardening in the afternoon.,1,1,2,115,96,307,1,523
They enjoyed a picnic in the park.,Eles tiveram um piquenique no parque.,They had a picnic in the park.,9,13,32,262,198,76,1,591
dive in headfirst,"Embrenhar-se de cabeça.

---

Embrenhar-se no assunto com ousadia.","""Embrenhar-se no assunto com ousadia.""
---

""Plunge headfirst into the subject with boldness.""",57,54,435,640,675,612,304,2777
have the upper hand,ter a vantagem,Have an advantage.,46,54,425,421,468,394,76,1884
She is ironing her clothes.,Ela está passing a roupa.,She is passing the clothes.,27,54,226,621,562,601,308,2399
He plays soccer every weekend.,Ele joga futebol todo o fim de semana.,He plays football every weekend.,12,54,30,363,210,160,1,830
at the drop of a hat,No capricho.,"""Just a whim.""",50,54,510,670,684,681,410,3059
have a heart of stone,Ter um coração de pedra,To have a stone heart,27,54,266,442,373,108,123,1393
He worked on his computer for hours.,Ele trabalhou no computador por horas.,He worked on the computer for hours.,9,34,47,242,181,268,1,782
airing dirty laundry,Expor trapos sujos,Export dirty rags,44,54,285,641,535,682,366,2607
dead in the water,"""Morto na água""","""Drowned""",60,54,505,489,556,599,352,2615
another string to your bow,Outra corda no seu arco,Another arrow in your quiver.,39,54,304,493,594,482,292,2258
"easy come, easy go",Vem e vai fácil,Come and go easy.,34,54,354,492,332,521,126,1913
bend over backwards,inclinar-se para trás,Leaning back,60,54,408,490,606,481,162,2261
bolt from the blue,Relâmpago repentino,Sudden Lightning,60,54,497,619,589,520,289,2628
dropping the ball,"""Deixando a bola cair""","""Let the chips fall where they may""",52,54,468,688,644,708,301,2915
born with a silver spoon,Nascido com uma concha de prata,"""Born with a silver spoon in his mouth.""",14,52,274,369,480,415,214,1818
as plain as day,Tão claro quanto o dia.,As clear as day.,16,54,237,333,290,561,136,1627
like a fish to water,Como um peixe na água.,Like a fish in water,12,54,126,400,340,74,35,1041
change your tune,Mude o seu tom,Change your tone,21,54,177,406,409,194,38,1299
adding fuel to the fire,Acrescentar lenha ao fogo,Add logs to the fire.,27,54,270,519,537,404,190,2001
They are playing board games in the living room.,Estão jogando jogos de tabuleiro na sala de estar.,People are playing board games in the living room.,7,2,78,311,207,290,38,933
dying to know,Desejoso de saber.,"""Desirous to know.""",21,54,403,531,490,530,65,2094
She is making a smoothie for breakfast.,Ela está fazendo um suco para o café da manhã.,She is making juice for breakfast.,15,54,105,481,302,57,47,1061
in the same boat,Na mesma canoa,In the same boat,1,54,2,182,123,306,1,669
better late than never,Melhor tarde do que nunca,Better late than never.,1,54,133,33,87,169,1,478
frog in your throat,Golpe na garganta,"""Throat punch""",44,54,492,694,603,643,295,2825
down in the dumps,Tendo o pé no chinelo,Having one's foot in the chinelo,42,54,476,698,710,578,374,2932
blood is thicker than water,Sangue é mais grosso que água.,Blood is thicker than water.,1,33,66,12,100,132,1,345
as high as a kite,O mais alto que um pipa.,The highest that a kite can fly.,44,54,392,433,543,706,222,2394
foot in the door,Pé na porta,At the door,29,54,301,472,508,502,329,2195
crying over spilled milk,Chorando por leite derramado,Crying over spilled milk,1,54,4,32,152,224,36,503
He is studying for his exams.,Ele está estudando para os exames.,He is studying for the exams.,10,35,55,250,226,263,1,840
darkest before dawn,"A frase traduzida é: ""A escuridão antes do amanhecer"".","""Before the dawn breaks, the night is dark.""",42,54,391,514,450,576,246,2273
They are taking a family vacation.,Eles estão tirando férias em família.,They are taking family vacation.,5,54,24,264,134,250,1,732
cat got your tongue,Seu gato comeu sua língua.,His cat ate your tongue.,22,54,307,594,428,464,156,2025
barking up the wrong tree,Você está caçando onde não deve.,"""You are hunting where you shouldn't be.""",60,54,509,635,673,320,339,2590
bird's eye view,visão de pássaro,Bird's eye view,1,54,2,181,218,329,1,786
by a long shot,Com larga vantagem.,"""With a clear advantage.""",48,54,448,494,580,538,282,2444
add insult to injury,Agravar a situação,Exacerbar a situação,60,54,514,643,600,651,299,2821
