ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
She is playing with her cat.,Ela está brincando com seu gato.,She is playing with her cat.,1,1,3,199,90,292,1,587
He is fixing the car.,Ele está consertando o carro.,He is fixing the car.,1,1,4,77,166,302,1,552
I like to read books in the evening.,Gosto de ler livros à noite.,I enjoy reading books at night.,48,55,146,320,308,23,1,901
They went to a museum last month.,Eles visitaram um museu no mês passado.,They visited a museum last month.,18,26,87,298,216,42,1,688
They went to the library to borrow books., Eles foram à biblioteca para pegar livros emprestados.,They went to the library to borrow books.,1,1,3,172,110,347,1,635
flying off the handle,Perder a paciência.,Lose patience,61,55,487,666,698,250,364,2581
catch lightning in a bottle,Segurar a própria vida.,Secure one's own life.,61,55,483,662,686,319,289,2555
bare your soul,Desvendar sua alma,Discover your soul,25,55,168,569,470,470,84,1841
They met their friends at the café.,Eles encontraram seus amigos na cafeteria.,They found their friends at the café.,11,10,40,373,276,112,49,871
jump the gun,Pular a corda.,Jump rope,44,55,377,629,589,537,160,2391
She worked on her project all afternoon.,Ela trabalhou em seu projeto a tarde toda.,She worked on her project all afternoon.,1,1,3,139,26,436,1,607
bury the hatchet,Enterrar a faca., Bury the knife.,25,55,332,460,590,574,316,2352
They are watching TV in the living room.,Estão assistindo TV na sala de estar.,They are watching TV in the living room.,1,1,3,44,107,85,1,242
They are eating lunch together.,Eles estão comendo o almoço juntos.,They are having lunch together.,14,55,45,248,172,168,1,703
He is taking a walk around the block.,Ele está dando uma volta no quarteirão.,He is taking a walk around the block.,1,1,3,97,151,443,1,697
hit the nail on the head,Acertar em cheio.,Hit the mark exactly.,44,55,387,606,588,649,359,2688
He sent an email to his colleague.,Ele enviou um e-mail ao colega.,He sent an email to his colleague.,1,1,3,194,138,9,1,347
carry a torch,Levar uma tocha,Carry a torch,1,55,3,203,318,371,79,1030
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to the city center.,1,1,3,135,99,86,1,326
eat your heart out,A frase 'eat your heart out' traduzida é 'coma seu coração'.,"'A phrase ""eat your heart out"" means ""com your heart out"".'",35,54,343,588,597,714,382,2713
I did the laundry yesterday.,Fiz a lavagem ontem.,"""I washed yesterday.""",37,55,354,444,647,544,143,2224
They are taking a walk along the beach.,Eles estão caminhando na praia.,They are walking on the beach.,32,55,136,357,342,286,49,1257
a weight on my shoulders,Um peso sobre meus ombros.,A burden on my shoulders.,14,55,177,339,335,200,1,1121
can't cut the mustard,Não dá para cortar o alho-porro.,You can't cut the leek.,22,55,264,580,666,612,248,2447
come down to earth,Descer à terra,Go to earth,32,55,178,316,462,432,158,1633
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,57,119,59,1,241
bad apple,Maçã podre,Rotted apple,37,55,342,465,585,642,259,2385
apple of my eye,Olho do meu coração.,Heart of my eye.,19,55,246,510,466,657,242,2195
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,37,78,32,1,153
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,14,28,62,313,253,82,49,801
icing on the cake,A cereja no bolo,The cherry on the cake,26,55,250,508,442,564,77,1922
She went to the dentist for a check-up.,Ela foi ao dentista para uma consulta.,She went to the dentist for a consultation.,13,5,85,408,341,249,1,1102
armed to the teeth,Armado até os dentes.,Armed to the teeth.,1,55,100,2,231,417,164,970
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,30,4,3,1,44
red herring,bode expiatório,scapegoat,61,55,498,610,693,441,340,2698
have a lot on your plate,Você tem muita coisa em sua agenda.,You have a lot on your schedule.,18,29,289,464,369,333,1,1503
a clean slate,página em branco,Blank page,61,55,434,627,610,207,224,2218
feeding the fire,alimentando o fogo,Feeding the fire,1,55,4,176,239,440,151,1066
finding a needle in a haystack,Encontrar uma agulha em um palheiro.,Finding a needle in a haystack.,1,20,37,95,375,360,35,923
She is shopping for groceries.,Ela está comprando alimentos.,She is buying food.,40,55,139,337,422,295,70,1358
born with a silver spoon,nascido com uma colher de prata,born with a silver spoon in one's mouth,23,29,225,371,444,539,181,1812
let the cat out of the bag,Deixe o gato sair do saco.,Let the cat out of the bag.,1,12,74,21,214,65,1,388
black mark,mancha preta,black mark,1,55,2,250,5,597,206,1116
call it a day,Chamar o dia.,"""Call the day.""",32,55,408,594,622,673,231,2615
batten down the hatches,Fecha as escotilhas.,Close the hatches.,32,55,272,361,454,174,254,1602
call it a night,Chamar a noite de boa.,Goodnight.,61,55,494,608,599,677,302,2796
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,68,31,188,1,293
man of the hour,homem do momento,"""Man of the moment""",19,55,282,423,399,408,49,1635
from the bottom of my heart,De todo o meu coração,With all my heart.,44,55,394,563,423,117,83,1679
beat around the bush,Contornar o assunto,Bypass the issue,48,55,452,687,628,492,376,2738
go the extra mile,Ir além doExtra,Go beyond theExtra,48,55,443,628,527,508,274,2483
down to earth,Terra a terra,Ground to ground,47,55,384,473,627,617,156,2359
They are chatting in the living room.,Eles estão conversando na sala de estar.,They are talking in the living room.,11,25,24,234,279,100,1,674
The dog ran across the yard.,O cachorro correu pelo jardim.,The dog ran through the garden.,25,55,88,401,329,195,49,1142
bigger fish to fry,Peixes maiores para fritar.,Fish for frying.,48,55,320,550,540,622,159,2294
climbing the walls,Subindo pelas paredes,Going up the walls,32,55,187,414,438,328,141,1595
as clear as day,Claro como a luz do dia.,As clear as day.,1,55,102,19,125,518,59,879
like a fish out of water,Um peixe fora d'água,Fish out of water,15,55,214,506,432,240,49,1511
"like father, like son","Como o pai, assim o filho.","As the father, so the son.",44,55,312,529,557,327,98,1922
blaze a trail,Abrir caminho,Clearing the path,61,55,338,467,600,396,86,2003
dare to dream,coragem para sonhar,Courage to dream,25,55,209,507,397,246,49,1488
at your wit’s end,"Embora seja uma expressão idiomática e mais difícil de traduzir literalmente, 'at your wit’s end' significa ""com a imaginação esgotada"" ou ""sem mais recursos"".","Despite being an idiomatic expression and more difficult to translate literally, 'at your wit's end' means ""with the imagination exhausted"" or ""without more resources.""",46,55,395,599,583,487,301,2466
a piece of cake,Um presente na mesa.,"Um presente na mesa. é ""A gift on the table.""",58,55,469,652,681,528,226,2669
call the shots,Tomar as decisões,Make decisions,61,55,477,545,615,560,290,2603
close call,Chance de colapso,Chance of collapse,61,55,475,613,630,550,270,2654
against the clock,Contra o relógio,Against the clock,1,55,3,92,292,315,1,759
eye of the storm,O olho do furacão,Eye of the storm,1,55,3,184,228,403,17,891
don't count your chickens before they hatch,Não conte seus galos antes que eles saiam do ovo.,Don't count your chickens before they hatch.,1,12,55,67,236,287,26,684
They are having a family gathering at home.,Estão tendo uma reunião familiar em casa.,They are having a family meeting at home.,10,24,19,311,291,89,1,745
big time,grande momento,Great moment,61,55,378,494,447,387,133,1955
a drop in the ocean,uma gota no oceano,A gota do oceano.,50,55,502,670,614,696,239,2826
big fish in a small pond,grande peixe em um pequeno lago,Big fish in a small pond.,1,20,78,233,251,37,31,651
She studied for the test all week.,Ela estudou para o teste a semana inteira.,She studied for the test all week long.,3,5,26,333,190,218,1,776
against all odds,Contra todas as odds.,Against all odds.,1,55,153,116,250,193,1,769
hit the nail on the head,Acertar em cheio,To hit the nail on the head.,4,12,128,340,359,599,317,1759
back against the wall,corpo a corpo,Close combat,61,55,515,673,656,474,187,2621
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,11,32,10,271,184,261,1,770
butter wouldn't melt,A manteiga não derreteria.,The butter would not melt.,40,55,241,257,336,290,42,1261
a taste of their own medicine,O sabor da sua própria medicina,The taste of your own medicine,25,55,196,472,360,411,95,1614
She is organizing her closet.,Ela está organizando seu guarda-roupa.,She is organizing her wardrobe.,14,28,53,325,274,101,1,796
She went to the gym for a workout.,Ela foi ao ginásio para fazer exercícios.,She went to the gym to work out.,28,34,133,349,294,209,1,1048
dropping like flies,Caindo como moscas,Falling like flies,25,55,79,344,339,581,273,1696
a taste of freedom,um sabor de liberdade,A taste of freedom,1,55,3,81,210,39,1,390
hold your horses,Segure seus cavalos.,Hold your horses.,1,55,125,189,288,644,64,1366
The weather is very cold today.,O tempo está muito frio hoje.,It's very cold today.,34,35,200,334,332,338,1,1274
blood runs cold,O sangue gela.,The blood freezes.,47,55,372,429,468,439,1,1811
don't cry over spilled milk,Não chore sobre o leite derramado.,Don't cry over spilled milk.,1,31,73,13,264,230,1,613
back to basics,De volta aos básicos,Back to basics,1,55,3,225,33,127,1,445
go the extra mile,Ir além do necessário.,"""Go beyond the necessary.""",37,55,450,583,522,392,56,2095
carved in stone,gravado em pedra,engraved in stone,25,55,83,326,328,382,53,1252
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before sleeping.,12,17,81,249,177,64,1,601
chip off the old block,Chave do velho bloco,The old block key,26,55,308,639,474,532,285,2319
cat nap,Soneca.,Nap.,25,55,421,566,464,661,377,2569
chip on your shoulder,Macho na sua cabeça,"""Macho na sua cabeça"" translates to ""Man in your head.""",59,55,496,692,697,683,402,3084
as gentle as a lamb,Suave como um cordeiro,"""Soft as a lamb.""",26,55,302,390,521,425,166,1885
They went to a theme park for the day.,Fizeram um passeio em um parque temático o dia todo.,They spent the whole day at a theme park.,41,55,163,388,312,366,1,1326
burn the midnight oil,queimar a meia-noite.,burn midnight,25,55,287,527,528,684,383,2489
blind leading the blind,A venda guiando a venda.,"""Guiding the sale to a sale.""",53,55,471,700,711,702,395,3087
blue in the face,Cansado de esperar,Tired of waiting,61,55,517,675,608,180,351,2447
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto dos flores no jardim.,She is taking a photo of the flowers in the garden.,6,8,7,254,188,126,1,590
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,69,45,92,1,212
jump the gun,Pular o alvo,Miss the target.,47,55,388,525,570,668,312,2565
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,They are walking through the city's streets.,3,25,47,245,201,337,1,859
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,120,21,14,1,160
chained to the desk,ligado à mesa.,connected to the table,37,55,313,519,605,589,130,2248
He did some gardening in the afternoon.,Ele fez algumas jardinagens na tarde.,He did some gardening in the afternoon.,1,1,3,126,106,489,1,727
They enjoyed a picnic in the park.,Eles aproveitaram um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,181,80,259,1,526
dive in headfirst,Sumergir-se de cabeça.,Dive in headfirst.,1,55,86,51,352,501,175,1221
have the upper hand,Tirar proveito,To benefit,61,55,486,648,707,640,371,2968
She is ironing her clothes.,Ela está passando a roupa.,She is passing the clothes.,31,55,202,621,564,572,313,2358
He plays soccer every weekend.,Ele joga futebol todo fim de semana.,He plays football every weekend.,14,55,33,372,219,128,1,822
at the drop of a hat,Sem demora,Without delay,61,55,488,631,676,499,269,2679
have a heart of stone,Tem coração de pedra.,Has a heart of stone.,14,31,161,305,267,160,66,1004
He worked on his computer for hours.,Ele trabalhou no computador por horas.,He worked on the computer for hours.,11,32,51,261,212,293,1,861
airing dirty laundry,Expor roupa suja,"""Expose dirty laundry""",25,55,239,490,524,281,161,1775
dead in the water,Encalhado,"""Stuck""",61,55,512,575,696,630,409,2938
another string to your bow,Outra corda no seu arco,Another arrow in your quiver,43,55,229,474,591,444,284,2120
"easy come, easy go","fácil de vir, fácil de ir","Easy come, easy go",1,14,3,75,19,514,81,707
bend over backwards,dobrar-se para trás,Bend backwards,15,55,109,353,298,641,102,1573
bolt from the blue,Relâmpago do azul.,Lightning of the blue.,37,55,334,578,519,654,208,2385
dropping the ball,deixar de cumpir,stop fulfilling,61,55,504,664,680,688,354,3006
born with a silver spoon,Nascido com uma colher de prata.,Born with a silver spoon in his mouth.,17,49,231,309,475,415,192,1688
as plain as day,Claro como água.,"Certainly, as clear as water.",40,55,362,548,458,434,177,2074
like a fish to water,Como peixe na água,Like a fish in water.,14,55,210,443,376,130,46,1274
change your tune,Mude seu tom.,Change your tone.,25,55,270,413,453,236,49,1501
adding fuel to the fire,Acrescentar gasolina ao fogo.,Add gas to the fire.,31,55,184,416,367,298,49,1400
They are playing board games in the living room.,Estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,140,114,184,1,444
dying to know,Estou morrendo de curiosidade para saber.,I am dying of curiosity to know.,31,55,339,421,435,312,32,1625
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She is making a smoothie for breakfast.,1,1,3,74,64,33,1,177
in the same boat,na mesma situação,In the same situation,19,55,266,516,416,389,157,1818
better late than never,Melhor tarde do que nunca.,Better late than never.,1,55,134,27,124,123,1,465
frog in your throat,garganta arranhada,scratchy throat,47,55,433,624,640,615,373,2787
down in the dumps,No fundo do poço.,At the bottom of the well.,53,55,400,556,609,239,215,2127
blood is thicker than water,Sangue é mais grosso que água.,Blood is thicker than water.,1,31,68,10,123,125,1,359
as high as a kite,tan alto quanto um pipa,as tall as a kite,14,55,64,237,337,577,21,1305
foot in the door,Pé na porta,"""Foot in the door""",1,55,181,276,439,595,183,1730
crying over spilled milk,Chorando sobre leite derramado.,Crying over spilled milk.,1,55,117,192,247,427,5,1044
He is studying for his exams.,Ele está estudando para as provas.,He is studying for the exams.,12,33,58,269,262,336,1,971
darkest before dawn,"""A manhã mais escura é logo antes do amanhecer.""","""The darkest morning is just before dawn.""",31,55,305,493,353,119,119,1475
They are taking a family vacation.,Estão tirando férias em família.,They are taking a family vacation.,1,1,3,25,43,279,1,353
cat got your tongue,O gato comeu sua língua?,The cat ate its tongue?,40,55,383,657,518,364,195,2212
barking up the wrong tree,Perseguindo a caça errada.,Chasing the wrong game.,40,55,328,560,646,689,367,2685
bird's eye view,Visão de águia,Eagle eye view,32,55,261,389,381,497,286,1901
by a long shot,De longe,From afar,61,55,497,587,667,442,144,2453
add insult to injury,Agravar a afronta,To escalate the affront,49,55,429,568,625,676,342,2744
