ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
cutting corners,Ângulos cortantes,The sharp angles,82,75,415,455,502,381,59,1969
cost an arm and a leg,>> o que custa um corpo e alma,>> what it costs a body and soul,74,75,445,550,538,458,255,2395
a far cry,"Afinal, o ""eu"" é muito mais do que isso",The 'me' is so much more than that.,82,75,590,687,677,309,476,2896
carry the torch,"E, por fim, carregamos a tocha!",and then we finally lit the torch!,50,75,495,630,433,406,196,2285
chew the fat,Mastigar a gordura!,Chew the fat!,1,75,208,83,185,540,64,1156
at a snail's pace,"A pé, a ritmo de caracol.","Walk, the tempo of a snail.",54,75,404,516,468,642,300,2459
He is taking a nap on the couch.,"- Não sei, está a tirar uma soneca no sofá.","I don't know, he's... He's napping on the couch.",50,74,379,403,514,439,377,2236
dressed to kill,Vestida para matar,Dressed to Kill,1,75,2,57,120,100,21,376
all in your head,Tudo na sua cabeça.,It's all in his mind.,50,75,467,445,284,71,65,1457
He is writing a story for school.,Ele está escrevendo uma história para a escola.,He's writing a story for school.,11,10,70,85,70,197,1,444
She painted a picture of a landscape.,Ela pintou um retrato de uma paisagem.,She painted a landscape.,23,75,65,272,135,441,1,1012
banging your head against a brick wall,Acrescente mais gorduras.,Tilt it a little more.,72,75,619,656,648,717,496,3283
She is visiting her grandmother in the hospital.,Ela está visitando sua avó no hospital.,She's visiting her grandmother in the hospital.,10,7,55,99,90,95,1,357
She had a meeting with her boss.,Ela teve um encontro com a chefe.,She had a date with the boss.,25,75,171,311,332,116,21,1051
She is knitting a scarf for winter.,Ela está a tricotar um lenço para o inverno.,She's knitting a scarf for the winter.,17,52,85,113,101,107,1,476
She took the train to the city.,Ela pegou o comboio para a cidade.,She took a train to the city.,11,23,22,104,97,13,1,271
break a leg,Quebra uma perna.,Break your leg.,29,75,364,313,270,290,58,1399
They are taking pictures in front of the monument.,>>pt<< Estão tirando fotos na frente do monumento.,People are taking pictures in front of the monument.,8,2,28,126,91,266,1,522
They went for a walk in the park.,- Eles foram dar um passeio no parque.,They went for a walk in the park.,1,1,2,47,7,118,1,177
below the belt,> p < < de baixo do cinto,< p < of below the belt,22,75,297,533,490,422,250,2089
caught red-handed,>p << Apanhados em flagrante,> p < Caught in the act,65,75,528,602,518,314,213,2315
make a mountain out of a molehill,"*Fizemos um monte, de um monte de toupeira*",♪ We made a molehill out of a molehill ♪,29,69,262,471,423,496,403,2153
burning bridges,"Os ""brindes a arder""",The Burning Gifts,50,75,348,615,481,608,462,2639
burn a hole in your pocket,"""Queimando um buraco no bolso""",# Burnin' a hole in your pocket,12,20,210,390,301,521,284,1738
He is waiting for the bus.,Ele está à espera do ônibus.,He's waiting for a bus.,29,75,83,160,145,296,1,789
better safe than sorry,- Melhor sermos prudentes do que estarmos arrependidos.,- Better to be prudent than sorry.,35,75,370,461,325,222,225,1713
burnt to a crisp,Queimado para fresco,Cremated to fresh.,63,75,460,600,618,622,369,2807
They are doing laundry in the basement.,Eles estão a lavar a roupa na cave.,-They're doing the laundry in the basement.,17,27,149,112,187,284,102,878
as light as a feather,"""Faz com que a luz seja fácil","""You make a day of light and ease",73,75,535,647,586,620,427,2963
as fit as a fiddle,E a mais apto da terra,# She's the fittest on earth,82,75,583,539,592,487,340,2698
They are going for a run in the morning.,Eles vão correr pela manhã.,They'll run in the morning.,28,54,276,303,378,369,36,1444
adding insult to injury,* * * * * * * * * * * * * * * acrescentando insulto a mal * * *,♪ ♪ adding insult to injury ♪,1,52,286,254,381,552,372,1898
apple of discord,Apologia pela desordem,Apologizing for the Mess,82,75,603,577,593,510,268,2708
broken dreams,Sonhos despedaçados,~ ~ Dream shattered ~ ~,82,75,499,350,579,201,234,2020
bitten by the bug,"""devido a infecção...","""due to this infection...",82,75,587,478,567,277,77,2143
blown away,Trio da TV,TV threesome.,82,75,580,684,649,393,401,2864
big shoes to fill,* Sapatos grandes para encher.,♪ Big shoes to fill ♪,1,75,200,125,380,612,216,1609
He is cleaning the garage.,Ele está a limpar a garagem.,He's cleaning out the garage.,24,75,75,176,184,332,21,887
She played tennis with her brother.,Ela jogou tênis com seu irmão.,She played tennis with her brother.,1,1,2,70,14,29,1,118
grasp at straws,>>pt<<<se agarram às palhas,# cling on to their sticks,82,75,456,622,609,518,365,2727
coming up roses,Se a flor se aproxima.,If the flower comes nearer.,82,75,560,576,582,531,346,2752
The car stopped at the red light.,O carro parou ao vermelho.,- The car just stopped at a red light.,17,75,115,168,213,259,83,930
They are sitting around the campfire.,Eles estão sentados à volta da fogueira.,They're sitting around a fire.,43,75,219,193,281,212,1,1024
He is working out in the gym.,>>pt<<Está a praticar exercícios no ginásio.,She's working out at the gym.,39,75,144,432,254,480,311,1735
She is playing with her cat.,Ela está brincando com seu gato.,She's playing with her cat.,12,18,60,98,87,142,1,418
He is fixing the car.,Ele está a tratar do carro.,He's looking after the car.,41,75,189,343,409,473,21,1551
I like to read books in the evening.,Eu gosto de ler livros à noite.,I like reading books at night.,48,75,128,164,156,2,1,574
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,2,34,17,23,1,79
They went to the library to borrow books.,>>pt<<Foiem à biblioteca para pegar livros.,# They go to the library to get books.,21,63,155,293,266,354,105,1257
flying off the handle,""" Voando fora do controle ""","Flying ' out of control , man ,",66,75,491,506,581,635,469,2823
catch lightning in a bottle,"""E para apanhar os raios em uma garrafa""",♪ And to catch the rays in a bottle ♪,33,75,355,454,503,554,352,2326
bare your soul,Desnudando a tua alma.,Embracing your soul.,29,75,304,428,415,636,287,2174
They met their friends at the café.,Eles se encontraram com os amigos no café.,They met up with their friends at the café.,9,25,41,145,159,78,1,458
jump the gun,Saltar a pistola!,Piss off.,82,75,589,565,641,702,367,3021
She worked on her project all afternoon.,Ela trabalhou no projecto durante toda a tarde.,She was on the project all afternoon.,25,56,137,260,189,292,21,980
bury the hatchet,* Enterrem o machado de guerra,* They 'll bury the hatchet of war,35,75,343,486,480,421,329,2169
They are watching TV in the living room.,Elas estão a ver televisão na sala.,They are watching television in the living room.,10,22,5,22,62,115,1,237
They are eating lunch together.,Eles estão almoçando juntos.,- They're having lunch together.,35,75,231,169,164,151,21,846
He is taking a walk around the block.,Ele está fazendo uma volta pelo quarteirão.,He's making a circle around the block.,32,64,217,438,410,460,99,1720
hit the nail on the head,Batia o prego na cabeça,It's all right.,82,75,662,639,636,703,498,3295
He sent an email to his colleague.,Ele enviou um email para o seu colega.,He sent an e-mail to his colleague.,17,37,35,120,118,16,1,344
carry a torch,"- Um dia, talvez. - O dia de amanhã.",One day maybe.,82,75,653,627,631,340,445,2853
They took a bus to the city center.,Viajaram de autocarro até o centro da cidade.,They journeyed by bus to the center of the city.,40,75,164,201,188,167,1,836
eat your heart out,"Come tudo para fora, com toda a sinceridade",Ate it all out in all sincerity,70,75,511,386,491,595,276,2404
I did the laundry yesterday.,Lavei a roupa ontem.,I washed my clothes yesterday.,49,75,214,240,316,42,1,937
They are taking a walk along the beach.,Eles estão dando um passeio pela praia.,They are taking a walk along the beach.,1,1,2,31,6,99,1,141
a weight on my shoulders,Um peso nos meus ombros,A weight on my shoulders.,1,36,52,44,80,156,1,370
can't cut the mustard,Não se consegue cortar a mostarda.,One can't cut through a mustard seed.,33,75,289,286,412,543,165,1803
come down to earth,Que o Senhor desce á terra,May the lord rise,82,75,546,413,635,627,330,2708
She is writing a letter to her friend.,Ela está escrevendo uma carta para o seu amigo.,She is writing a letter to her friend.,1,1,2,14,41,37,1,97
bad apple,Soluções:,Other (i.e. not in accordance with the instructions),82,75,620,623,658,683,281,3022
apple of my eye,A minhoca dos olhos,The Eye Worm,63,75,472,672,555,433,451,2721
She is making a salad for lunch.,Ela está fazendo salada para o almoço.,She is making salad for lunch.,5,34,11,150,48,32,1,281
He repaired the broken chair.,Ele reparou a cadeira quebrada.,He fixed the broken chair.,15,28,40,175,115,10,21,404
icing on the cake,"""Quando a gente tem fé, a gente tem coragem"".","""When you have faith, you have courage"".",82,75,647,644,638,105,341,2532
She went to the dentist for a check-up.,Ela foi ao dentista para exames.,"Well, she's in the dental office for an exam.",60,75,354,351,388,452,261,1941
armed to the teeth,Armados até aos dentes.,Armed to the teeth.,1,75,84,1,92,319,135,707
Water boils at 100°C.,"O consumo de água é o que mais se perde, principalmente quando a água é fornecida.","A big amount of the waste is water consumption, especially as it is used as its supplier.",80,75,544,624,713,546,488,3070
red herring,Áreas de pesca das suas respectivas ilhas,Fishing areas of their respective islands,82,75,563,557,671,239,406,2593
have a lot on your plate,* Tem muito no prato,♪ Lots on the plate ♪,50,75,490,393,445,541,174,2168
a clean slate,Uma pizarra limpa.,Clean slate. You were a good man.,50,75,416,496,360,710,480,2587
feeding the fire,alimentando o fogo,Feeding fire .,16,75,301,200,333,375,140,1440
finding a needle in a haystack,* Encontrando uma agulha num palheiro,Finding a needle in a haystack,1,6,3,9,142,366,54,581
She is shopping for groceries.,Está a comprar mantimentos.,She's picking up some groceries.,54,75,239,255,293,337,29,1282
born with a silver spoon,Nasceu com uma colher de prata,Born with a silver spoon,1,14,2,45,162,254,12,490
let the cat out of the bag,Deixa o gato sair do saco,Let the cat out of the bag,1,4,2,19,45,228,1,300
black mark,Tópico negro,# The black thing,50,75,447,524,391,602,333,2422
call it a day,# Por mim isso não é assim #,For me that's not so,82,75,588,689,590,528,384,2936
batten down the hatches,* Fechar a escotilha .,Close the hatch !,63,75,439,317,401,312,299,1906
call it a night,Vou dar o pé.,I'm going to leave.,82,75,657,655,629,553,314,2965
I worked on my computer for two hours.,Eu trabalhei no computador durante duas horas.,I worked on the computer for two hours.,10,22,26,101,68,66,1,294
man of the hour,É a nova mulher do dia,"You 're the new "" woman of the hour . """,43,75,394,578,444,604,485,2623
from the bottom of my heart,Do fundo do coração.,"In your heart, I would.",71,75,519,580,634,653,447,2979
beat around the bush,"*O quê, se me matar o teu coração?",What if I kill your heart,82,75,636,704,688,442,470,3097
go the extra mile,Vai lá ao lado,Go to the next room.,46,75,502,607,608,368,320,2526
down to earth,>>*-*-* Na terra,""" On the earth",59,75,406,422,522,490,227,2201
They are chatting in the living room.,Eles estão conversando na sala de estar.,They're talking in the lounge.,45,75,207,368,264,101,21,1081
The dog ran across the yard.,O cão correu para o outro lado do quintal.,The dog ran across the yard.,1,1,2,51,26,81,1,163
bigger fish to fry,Peixes maiores para fritar,Larger Fish for Frying,65,75,227,233,427,252,65,1344
climbing the walls,Subindo paredes,♪ Climbing the wall,29,75,252,202,313,438,141,1450
as clear as day,É sem contradição.,It's without contradiction.,82,75,623,500,613,307,177,2377
like a fish out of water,Como um peixe fora d'água,Like a fish out of water,1,6,2,30,78,89,1,207
"like father, like son","Como pai, como filho","""Like father, like son",1,36,71,130,166,281,21,706
blaze a trail,Crie uma pista!,Make a clue!,59,75,487,551,621,229,168,2190
dare to dream,Você não consegue pensar em outro,You can't think of another,82,75,536,597,703,548,471,3012
at your wit’s end,- Da tua imaginação...,- Out of your mind.,66,75,566,468,534,397,344,2450
a piece of cake,É uma espécie de bolo.,It's some kind of cake.,50,75,393,379,484,189,1,1571
call the shots,Discute.,Have a talk,82,75,564,582,577,626,301,2807
close call,Pré-convite fechado,Call for tender in February,63,75,554,610,536,617,343,2798
against the clock,- Contra o relógio.,- Against the clock.,1,75,229,111,224,275,21,936
eye of the storm,# Olho da tempestade #,The eye of the storm .,7,36,211,117,309,402,207,1289
don't count your chickens before they hatch,Não contes os frangos antes deles nascerem.,Don't count the chicks before they're born.,36,75,277,377,405,343,132,1645
They are having a family gathering at home.,Eles estão tendo uma reunião de família em casa.,They're having a family reunion in the house.,44,75,216,300,237,75,1,948
big time,- Não.,- I was.,82,75,652,705,589,670,419,3192
a drop in the ocean,Uma gota no oceano,One Drop in the Ocean,15,75,97,166,288,295,80,1016
big fish in a small pond,Peixe grande em um lago pequeno,Big fish in a small pond,1,6,4,73,74,44,3,205
She studied for the test all week.,Ela estudou para o exame toda a semana.,She's studied for the exam all week.,17,75,153,220,147,244,41,897
against all odds,Contra todas as probabilidades,"Against the odds ,",29,75,296,179,390,11,65,1045
hit the nail on the head,* Batem no prego na cabeça *,♪ hit the nail on the head ♪,1,12,168,211,279,550,259,1480
back against the wall,> De costas para a parede.,> Back against the wall.,1,75,202,217,216,482,113,1306
They watched the sunrise at the beach.,Eles observaram o nascer do sol na praia.,They watched the sunrise on the beach.,11,37,9,127,61,193,1,439
butter wouldn't melt,a manteiga não iria derreter...,The butter wouldn't melt...,7,75,282,143,163,159,1,830
a taste of their own medicine,""" Um gosto de seu próprio remédio"".","""A taste of its own medicine"".",12,75,250,318,256,492,112,1515
She is organizing her closet.,Ela está organizando seu armário.,She's setting her closet up.,41,75,154,263,302,359,124,1318
She went to the gym for a workout.,Foi até à academia para fazer exercícios.,He's at the gym to train.,64,75,334,453,397,412,392,2127
dropping like flies,Caindo como moscas,Fell like flies,29,75,161,266,365,519,313,1728
a taste of freedom,>>pt<<< Um gosto de liberdade,A Taste of Freedom,1,75,2,25,269,172,1,545
hold your horses,* Espera aí,Wait a minute . What are you talking about ?,82,75,637,692,652,661,507,3306
The weather is very cold today.,O clima é muito frio hoje.,The weather is very cold today.,1,1,2,52,12,17,1,86
blood runs cold,- O teu sangue está fresco.,- Your blood is still fresh.,65,75,461,685,496,166,203,2151
don't cry over spilled milk,Não chores por causa do leite derramado,""" Cry not over spilled milk . """,24,75,326,394,341,527,199,1886
back to basics,>> o < < volta ao essencial,Back to the main points,43,75,363,456,366,451,223,1977
go the extra mile,Fazer o extra.,Make the extra money.,43,75,424,483,528,701,354,2608
carved in stone,>>pt<<Gravados em pedra,A combination of,82,75,600,609,632,646,505,3149
She brushed her teeth before bed.,A minha mãe estava a escovar os dentes antes de dormir.,My mom had to brush her teeth before bed.,42,53,279,404,225,52,108,1163
chip off the old block,# Pegar no bloco velho #,# To take the old blog #,49,75,464,667,599,616,361,2831
cat nap,* Sonho de gato *,* The cat 's dream *,59,75,549,542,475,205,172,2077
chip on your shoulder,"- ""Moldares do meu escritório""","""Molding of my office""",82,75,585,713,665,629,420,3169
as gentle as a lamb,"Sim, o teu amor é tão doce como um cordeiro.","Yes, your love is sweet as lamb.",59,75,441,494,519,511,264,2363
They went to a theme park for the day.,Eles foram para um parque temático para ficarem até o dia.,They went to this fun park to stay through the day.,35,75,241,324,320,448,206,1649
burn the midnight oil,Acima de tudo...,More than that...,82,75,635,595,576,227,444,2634
blind leading the blind,Cego guiando o cego.,Blind leading the blind.,1,75,96,60,180,303,117,832
blue in the face,♪ O nariz ficou azul ♪,His nose is turning blue,66,75,532,408,377,247,192,1897
She is taking a picture of the flowers in the garden.,> A sua filha está a tirar uma foto das flores no jardim.,> Your daughter is taking pictures of the flowers in the garden.,23,32,157,372,203,50,66,903
They are having a barbecue in the garden.,"""Você tem o bico da barbeira, no jardim.","""You have the shaver's beak in the garden.",55,70,391,671,696,551,460,2894
jump the gun,"*Bom dia *Bom dia, pá",♪ Good morning Good morning to you,82,75,659,707,694,678,450,3345
They are walking through the city streets.,Eles estão andando pelas ruas da cidade.,- They're walking the streets of town.,39,75,278,216,217,269,21,1115
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,1,33,4,8,1,49
chained to the desk,"""enchaia na secretária","""would fill the desk",43,75,411,570,594,533,395,2621
He did some gardening in the afternoon.,Ele fez uma jardinagem na tarde.,He went about gardening in the afternoon.,25,27,86,275,202,327,28,970
They enjoyed a picnic in the park.,Eles gostavam de um piquenique no parque.,They liked a picnic in the park.,11,9,30,325,173,168,21,737
dive in headfirst,Divir em cabeça primeira,Divide first head .,82,75,505,575,607,692,374,2910
have the upper hand,#Aposentado #Hem ganhado... #Há ganhado... #Hem ganhado...,# Retired they've won... # they've won... # they've won... #,82,75,628,581,682,679,519,3246
She is ironing her clothes.,Ela está passando as roupas.,She is pressing her clothes.,15,75,90,429,501,598,215,1923
He plays soccer every weekend.,Ele joga futebol todos os fins de semana.,He plays soccer every weekend.,1,1,2,23,1,154,1,183
at the drop of a hat,Não foi nada inesperado.,It was not at all unexpected.,72,75,596,584,550,196,376,2449
have a heart of stone,"""Com coração de pedra"".","""Heart of stone"".",22,75,375,398,419,467,79,1835
He worked on his computer for hours.,Ele esteve horas a trabalhar com o computador.,He just had hours of crawling away on the computer.,56,75,325,490,442,606,422,2416
airing dirty laundry,Aquecer roupa suja!,"Hey, hot laundry! What are you doing here?",70,75,508,702,654,631,285,2925
dead in the water,♪ Mortos na água ♪,♪ Dead in the water ♪,1,75,223,95,267,73,23,757
another string to your bow,Mais uma corda à sua facada,Another cling on his knife!,68,75,446,652,554,346,339,2480
"easy come, easy go","""Please Come, Please Go. ""","""Please Eat, Please Go"".",65,75,476,566,624,711,366,2883
bend over backwards,- Dobrar-me para trás.,"Okay, I want to double back.",82,75,524,628,680,698,442,3129
bolt from the blue,Uma tempestade despontada de repente.,A storm come roaring through.,82,75,592,670,539,456,312,2726
dropping the ball,>>pt<<deitar cair a bola,Drop the ball,29,75,59,93,253,517,173,1199
born with a silver spoon,"Eu sei o que isso quer dizer, a minha filha nasceu com uma colher de prata.","I know what this means, my daughter was born with a silver spoon.",40,72,368,499,403,127,262,1771
as plain as day,♪ ♪ Como a luz do dia ♪,Like the sunshine,82,75,523,511,587,405,49,2232
like a fish to water,Como um peixe na água,Like a fish in the water,24,75,195,355,218,119,17,1003
change your tune,>>pt<<mudem o tom,♪ change the tone ♪,59,75,512,430,420,562,310,2368
adding fuel to the fire,>>pt<<agregar o fogueiro,"""Start the fire""",43,75,477,473,430,706,386,2590
They are playing board games in the living room.,Estão a jogar ao tabuleiro na sala de estar.,They're playing games in the living room.,14,26,101,284,197,282,68,972
dying to know,* Morrendo para saber...,Dying to know...,1,75,333,106,181,469,8,1173
She is making a smoothie for breakfast.,Ela está a fazer um smoothie para o pequeno-almoço.,She's making a smoothie for breakfast.,11,10,19,86,81,65,1,273
in the same boat,Estamos na mesma barca,We're in the same boat.,16,36,352,204,215,5,1,829
better late than never,Melhor tarde do que nunca,Better late than never,1,75,2,2,3,174,1,258
frog in your throat,"Vai lá, vai ao fundo da garganta,","Go on, go down the bottom of the throat,",74,75,533,571,533,409,446,2641
down in the dumps,Descemos aos aterros.,We're down the dirt.,46,75,498,537,504,579,350,2589
blood is thicker than water,>>pt<<O sangue é mais espesso do que a água,¶ my blood is thicker than the water,13,59,184,322,226,399,153,1356
as high as a kite,A um monte de pés.,A lot of feet.,66,75,581,666,691,574,429,3082
foot in the door,"- De certeza, senhor.","I'm sure she is, sir.",82,75,655,681,684,419,474,3070
crying over spilled milk,Choro por causa da carne derramada.,I cry because of the spilled meat.,70,75,396,507,499,641,226,2414
He is studying for his exams.,Ele está a estudar para os exames.,He's studying for exams.,24,75,172,180,171,158,1,781
darkest before dawn,Mais escuro antes do amanhecer,More black before dawn,38,75,243,416,299,323,101,1495
They are taking a family vacation.,- Elas estão de férias de família.,They're on a family vacation.,29,48,99,110,148,143,1,578
cat got your tongue,"É bom que a ""Gato A"" o leves, sim?","Cat A better take him home, will you?",72,75,552,659,693,709,504,3264
barking up the wrong tree,Eles estão aborrecidos.,They're bored.,82,75,632,626,598,336,332,2681
bird's eye view,>>pt<< Vista panorâmica do acampamento,A panoramic view of the camp,69,75,510,415,520,291,139,2019
by a long shot,Muito longe.,- Too far away for me.,82,75,575,586,595,530,295,2738
add insult to injury,>>PT<<Injustiça à injusta,The law and the practice that they represent are also a matter of some difficulty.,82,75,574,560,657,704,515,3167
