indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
185,manual_data,metaforicas,cat's out of the bag,A verdade veio à tona.,gemma3,prompt4,gemini,prompt2,O gato saiu da sacola.,0.8589
185,manual_data,metaforicas,cat's out of the bag,A verdade veio à tona.,gemma3,prompt4,gemini,prompt4,O gato saiu do saco.,0.867
185,manual_data,metaforicas,cat's out of the bag,A verdade veio à tona.,gemma3,prompt4,gemma3,prompt2,O segredo foi revelado.,0.9291
185,manual_data,metaforicas,cat's out of the bag,A verdade veio à tona.,gemma3,prompt4,gemmaX,sem_prompt,O gato está fora do saco,0.8647
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gpt,prompt2,enterrar a cabeça na areia,0.8706
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gpt,prompt4,enterrar a cabeça na areia,0.8706
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gemini,prompt2,Enterrar a cabeça na areia.,0.89
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gemini,prompt4,Enfiar a cabeça na areia.,0.9017
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gemma3,prompt2,Enche o sandeiro com a cabeça.,0.8897
186,manual_data,metaforicas,bury your head in the sand,Virar a cara para o problema.,gemma3,prompt4,gemmaX,sem_prompt,enterre sua cabeça na areia,0.8536
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gpt,prompt2,Um centavo pelos seus pensamentos.,0.8742
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gpt,prompt4,Um real por seus pensamentos.,0.8792
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gemini,prompt2,Um centavo pelos seus pensamentos.,0.8742
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gemini,prompt4,Um tostão pelos seus pensamentos.,0.859
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gemma3,prompt2,Um centavo pelo seu pensamento.,0.8609
192,manual_data,metaforicas,a penny for your thoughts,Compartilhe o que está pensando.,gemma3,prompt4,gemmaX,sem_prompt,um centavo por seus pensamentos,0.8399
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gpt,prompt2,"""Venha o que vier.""",0.8109
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gpt,prompt4,A qualquer custo.,0.987
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gemini,prompt2,Custe o que custar,0.7975
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gemma3,prompt2,"De qualquer forma, custe o que custar.",0.8433
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gemma3,prompt4,Pelo raspão ou pelas sete chagas.,0.8294
195,manual_data,metaforicas,come hell or high water,A todo custo.,gemini,prompt4,gemmaX,sem_prompt,venha o inferno ou a água alta,0.8344
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gpt,prompt2,exagerado,0.8609
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gpt,prompt4,exagerado,0.8609
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gemini,prompt2,Fora de proporção,0.8684
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gemma3,prompt2,Exagerado.,0.8759
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gemma3,prompt4,Exagerado a sete chofre.,0.8599
204,manual_data,metaforicas,blown out of proportion,Inflado/a além da conta.,gemini,prompt4,gemmaX,sem_prompt,exagerada,0.8579
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gpt,prompt2,mão na luva,0.95
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gemini,prompt2,De mãos dadas,0.8319
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gemini,prompt4,De mãos dadas.,0.8335
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gemma3,prompt2,Em perfeita harmonia.,0.7815
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gemma3,prompt4,De mãos dadas.,0.8335
205,manual_data,metaforicas,hand in glove,mão na luva,gpt,prompt4,gemmaX,sem_prompt,mão no luva,0.8857
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gpt,prompt2,"""Os iguais se agrupam.""",0.8842
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gpt,prompt4,Pássaros da mesma plumagem voam juntos.,0.8703
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gemini,prompt2,Semelhante atrai semelhante.,0.8567
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gemma3,prompt2,Pássaros de mesma pena voam juntos.,0.8701
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gemma3,prompt4,Pássaros parecidos voam juntos.,0.8762
206,manual_data,metaforicas,birds of a feather flock together,Deus os acerta e eles se juntam.,gemini,prompt4,gemmaX,sem_prompt,pássaros da mesma espécie voam juntos,0.8413
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gpt,prompt2,próximo de casa,0.8407
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gpt,prompt4,perto do coração,0.9074
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gemini,prompt2,Perto de casa,0.922
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gemini,prompt4,Perto de casa.,0.9542
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gemma3,prompt2,Perto de casa.,0.9542
211,manual_data,metaforicas,close to home,Perto do coração.,gemma3,prompt4,gemmaX,sem_prompt,perto de casa,0.833
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gpt,prompt2,entre a espada e a parede,0.8494
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gpt,prompt4,entre a cruz e a espada,0.8503
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gemini,prompt2,Entre a cruz e a espada,0.8577
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gemini,prompt4,Entre a cruz e a espada.,0.8907
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gemma3,prompt2,Entre o martelo e a bigorna.,0.95
213,manual_data,metaforicas,between the devil and the deep blue sea,Entre o martelo e a bigorna.,gemma3,prompt4,gemmaX,sem_prompt,Entre o diabo e o mar azul profundo,0.8677
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gpt,prompt2,ficar com medo de se comprometer,0.8069
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gpt,prompt4,ter um pé atrás,0.8428
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gemini,prompt2,Sentir medo (de última hora),0.8009
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gemma3,prompt2,Arranjar um pretexto / Desanimar / Ficar com medo / Dar calafrios,0.7856
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gemma3,prompt4,Ter um frio na espinha.,0.8023
214,manual_data,metaforicas,get cold feet,Amarelar,gemini,prompt4,gemmaX,sem_prompt,ter os pés frios,0.8255
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gpt,prompt2,peixe fora d'água,0.8147
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gemini,prompt2,Peixe fora d'água,0.8176
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gemini,prompt4,Peixe fora d'água.,0.8184
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gemma3,prompt2,Peixe fora d'água,0.8176
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gemma3,prompt4,Peixe fora d'água.,0.8184
215,manual_data,metaforicas,fish out of water,fora do seu elemento,gpt,prompt4,gemmaX,sem_prompt,peixe fora d'água,0.8147
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gpt,prompt2,nas nuvens,0.94
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gpt,prompt4,nas nuvens,0.94
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gemini,prompt2,Nas nuvens,0.9207
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gemma3,prompt2,Extremamente feliz.,0.8617
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gemma3,prompt4,À lua e de volta.,0.8491
216,manual_data,metaforicas,over the moon,Nas nuvens.,gemini,prompt4,gemmaX,sem_prompt,over the moon,0.8167
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gpt,prompt2,"""Tal pai, tal filho.""",0.8957
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gpt,prompt4,canto da mesma pedra,0.8784
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gemini,prompt2,"Filho de peixe, peixinho é.",0.95
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gemma3,prompt2,Cópia fiel do pai.,0.8624
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gemma3,prompt4,Herdeiro das características do pai.,0.8985
218,manual_data,metaforicas,chip off the old block,"Filho de peixe, peixinho é.",gemini,prompt4,gemmaX,sem_prompt,chip off the old block,0.8409
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gpt,prompt2,trunfo na manga,0.8311
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gpt,prompt4,trunfo na manga,0.8311
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gemini,prompt2,Trunfo na manga,0.8371
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gemini,prompt4,Ás na manga,0.9476
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gemma3,prompt2,Ás na manga,0.9476
220,manual_data,metaforicas,ace in the hole,Ás na manga.,gemma3,prompt4,gemmaX,sem_prompt,um trunfo oculto,0.7976
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gpt,prompt2,traços amplos,0.8174
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gpt,prompt4,traços amplos,0.8174
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gemini,prompt2,Em linhas gerais,0.8074
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gemini,prompt4,Grandes traços,0.8329
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gemma3,prompt2,Em linhas gerais.,0.8564
227,manual_data,metaforicas,broad strokes,Beleza.,gemma3,prompt4,gemmaX,sem_prompt,traços largos,0.8125
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gpt,prompt2,desastrado,0.7869
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gpt,prompt4,ter dois pés esquerdos,0.8259
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gemini,prompt2,Desastrado,0.7795
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gemini,prompt4,Com as mãos de manteiga.,0.8608
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gemma3,prompt2,Sem jeito,0.9408
230,manual_data,metaforicas,all thumbs,Sem jeito.,gemma3,prompt4,gemmaX,sem_prompt,todos os polegares,0.818
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gpt,prompt2,"""ressentimento""",0.812
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gpt,prompt4,carregar um peso nas costas,0.8725
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gemini,prompt2,Rancor.,0.8702
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gemma3,prompt2,Rancor.,0.8702
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gemma3,prompt4,Ter uma briga no ombro.,0.9169
231,manual_data,metaforicas,chip on your shoulder,Estar com a pulga atrás da orelha.,gemini,prompt4,gemmaX,sem_prompt,chip no ombro,0.8076
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gpt,prompt2,Agarre-se.,0.8771
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gemini,prompt2,Controle-se,0.8137
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gemini,prompt4,Mantenha a calma.,0.8806
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gemma3,prompt2,Controle-se.,0.8628
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gemma3,prompt4,Assuma o controle.,0.8579
234,manual_data,metaforicas,get a grip,Tenha firmeza.,gpt,prompt4,gemmaX,sem_prompt,pegar no controlo,0.8152
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gpt,prompt2,com o dedo no pulso,0.944
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gpt,prompt4,ter o dedo na ferida,0.8485
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gemini,prompt2,Estar por dentro,0.8888
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gemma3,prompt2,Estar por dentro das últimas tendências.,0.892
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gemma3,prompt4,No ritmo do tempo.,0.8694
235,manual_data,metaforicas,finger on the pulse,Estar com o dedo na tomada.,gemini,prompt4,gemmaX,sem_prompt,de dedo no pulso,0.8374
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gpt,prompt2,bola de fogo,0.8608
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gpt,prompt4,bola de fogo,0.8608
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gemini,prompt2,Bola de fogo,0.865
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gemini,prompt4,Um vulcão de emoções,0.8634
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gemma3,prompt2,Bola de fogo,0.865
236,manual_data,metaforicas,ball of fire,Força da natureza.,gemma3,prompt4,gemmaX,sem_prompt,bola de fogo,0.8608
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gpt,prompt2,no ar,0.8331
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gpt,prompt4,No ar.,0.9152
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gemini,prompt2,No ar rarefeito,0.8282
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gemini,prompt4,Desaparecer na poeira.,0.8487
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gemma3,prompt2,"No ar, desaparecendo.",0.875
240,manual_data,metaforicas,into thin air,Em nada.,gemma3,prompt4,gemmaX,sem_prompt,no ar rarefeito,0.825
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gpt,prompt2,tão claro quanto lama,0.7727
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gpt,prompt4,claro como lama,0.774
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gemini,prompt2,Mais claro que lama.,0.8002
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gemini,prompt4,Claro como a lama.,0.803
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gemma3,prompt2,Tão claro quanto barro.,0.7937
245,manual_data,metaforicas,as clear as mud,Entendido.,gemma3,prompt4,gemmaX,sem_prompt,claro como lama,0.774
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gpt,prompt2,apostar tudo,0.8869
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gpt,prompt4,apostar tudo,0.8869
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gemini,prompt2,Apostar tudo,0.8715
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gemini,prompt4,Apostar tudo.,0.9146
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gemma3,prompt2,Apostar tudo o que se tem.,0.8562
250,manual_data,metaforicas,bet the farm,Gastar as fichas.,gemma3,prompt4,gemmaX,sem_prompt,arriscar tudo,0.8286
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gpt,prompt2,tomar decisões com base na intuição,0.736
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gemini,prompt2,Voando no improviso,0.7769
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gemini,prompt4,Voando às cegas.,0.8208
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gemma3,prompt2,Improvisando na hora.,0.8128
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gemma3,prompt4,De vento no rosto.,0.8359
252,manual_data,metaforicas,flying by the seat of your pants,nas coxas.,gpt,prompt4,gemmaX,sem_prompt,flying by the seat of your pants,0.7794
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gpt,prompt2,correndo em círculos,0.95
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gemini,prompt2,Correndo atrás do próprio rabo,0.8395
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gemini,prompt4,Correndo atrás do próprio rabo.,0.8441
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gemma3,prompt2,Correndo atrás do próprio rabo.,0.8441
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gemma3,prompt4,Correr em círculos.,0.9112
253,manual_data,metaforicas,chasing your tail,correndo em círculos,gpt,prompt4,gemmaX,sem_prompt,correndo atrás de sua cauda,0.8433
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gpt,prompt2,diamante bruto,0.8346
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gemini,prompt2,Diamante bruto,0.83
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gemini,prompt4,Diamante bruto.,0.8222
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gemma3,prompt2,Uma joia bruta.,0.8675
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gemma3,prompt4,Uma pepita bruta.,0.8762
260,manual_data,metaforicas,diamond in the rough,gema bruta,gpt,prompt4,gemmaX,sem_prompt,diamante em bruto,0.8266
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gpt,prompt2,um peixe fora d'água,0.8275
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gpt,prompt4,peixe fora d'água,0.8096
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gemini,prompt2,Um peixe fora d'água,0.8308
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gemini,prompt4,Peixe fora d'água,0.7975
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gemma3,prompt2,Um peixe fora d'água,0.8308
266,manual_data,metaforicas,a fish out of water,Pescador em terra.,gemma3,prompt4,gemmaX,sem_prompt,um peixe fora d'água,0.8275
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gpt,prompt2,por um triz,0.8732
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gemini,prompt2,Por um triz.,0.8316
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gemini,prompt4,Por um triz.,0.8316
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gemma3,prompt2,Por pouco.,0.8576
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gemma3,prompt4,Por um triz.,0.8316
271,manual_data,metaforicas,by the skin of your teeth,por um fio,gpt,prompt4,gemmaX,sem_prompt,por um triz de cabelo,0.8672
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gpt,prompt2,quebrar as costas disso,0.8574
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gpt,prompt4,quebrar a espinha do problema,0.8756
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gemini,prompt2,Dar cabo disso,0.7747
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gemma3,prompt2,Superar a parte mais difícil.,0.858
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gemma3,prompt4,Quebrar o galho.,0.95
278,manual_data,metaforicas,break the back of it,Quebrar o galho.,gemini,prompt4,gemmaX,sem_prompt,quebrar a espinha dele,0.8796
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gpt,prompt2,preparar uma grande refeição,0.8618
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gpt,prompt4,preparar um banquete,0.8764
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gemini,prompt2,Cozinhar como um louco,0.9012
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gemini,prompt4,Cozinhar que nem um louco.,0.9065
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gemma3,prompt2,Cozinhar um banquete.,0.9467
280,manual_data,metaforicas,cook up a storm,Cozinhar aos borbotões.,gemma3,prompt4,gemmaX,sem_prompt,cozinhar como louco,0.872
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gpt,prompt2,morto na água,0.8274
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gpt,prompt4,morto na água,0.8274
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gemini,prompt2,Sem saída,0.8845
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gemma3,prompt2,Sem perspectiva.,0.9375
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gemma3,prompt4,Sem saída.,0.92
281,manual_data,metaforicas,dead in the water,"Aflito/a, sem saída.",gemini,prompt4,gemmaX,sem_prompt,morto na água,0.8274
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gpt,prompt2,morder a grande maçã,0.7997
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gpt,prompt4,dar o último suspiro,0.8429
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gemini,prompt2,Ir para o beleléu.,0.8516
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gemini,prompt4,Ir para o andar de cima.,0.824
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gemma3,prompt2,Explodir,0.819
282,manual_data,metaforicas,bite the big one,Esticar as canelas.,gemma3,prompt4,gemmaX,sem_prompt,morda o grande,0.8377
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gpt,prompt2,comprar um limão,0.8593
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gpt,prompt4,comprar gato por lebre,0.9055
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gemini,prompt2,"Comprar um carro ""bomba""",0.877
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gemma3,prompt2,Compre uma limão.,0.8913
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gemma3,prompt4,Comprar um limão azedo.,0.909
283,manual_data,metaforicas,buy a lemon,Comprar gato por lebre.,gemini,prompt4,gemmaX,sem_prompt,comprar um limão,0.8593
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gpt,prompt2,claro como lama,0.8046
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gpt,prompt4,claro como lama,0.8046
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gemini,prompt2,Mais confuso que lama.,0.8396
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gemini,prompt4,Mais claro que água suja.,0.8576
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gemma3,prompt2,Tão claro quanto lodo.,0.8471
286,manual_data,metaforicas,clear as mud,Entregar a pá de mão.,gemma3,prompt4,gemmaX,sem_prompt,claro como lama,0.8046
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gpt,prompt2,Cores diferentes para pessoas diferentes.,0.8533
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gpt,prompt4,Cada um tem seu jeito.,0.8682
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gemini,prompt2,Cada um com seus gostos.,0.8708
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gemma3,prompt2,Cada um tem seu jeito.,0.8682
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gemma3,prompt4,Cada um com seu jeito.,0.8623
287,manual_data,metaforicas,different strokes for different folks,Gosto não se discute.,gemini,prompt4,gemmaX,sem_prompt,diferentes estilos para diferentes pessoas,0.8393
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gpt,prompt2,curso intensivo,0.95
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gemini,prompt2,Curso intensivo,0.9233
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gemini,prompt4,Curso intensivo,0.9233
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gemma3,prompt2,Curso intensivo,0.9233
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gemma3,prompt4,Mergulho rápido.,0.8324
293,manual_data,metaforicas,crash course,curso intensivo,gpt,prompt4,gemmaX,sem_prompt,curso intensivo,0.95
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gpt,prompt2,um braço e uma perna,0.8286
295,manual_data,metaforicas,an arm and a leg,Vender a alma.,gemma3,prompt4,gpt,prompt4,custar os olhos da cara,0.8162
