ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
adding insult to injury,"Atingir quando já estava caído.
",To kick someone when they're down.,51,48,441,660,683,589,336,2808
apple of discord,Maçã da discórdia,Apple of discord,1,48,3,211,273,642,156,1334
broken dreams,Sonhos desfeitos,Shattered dreams,34,48,49,252,401,195,38,1017
bitten by the bug,"Picado pelo inseto.
",Bitten by the insect.,18,48,240,385,350,517,85,1643
blown away,"Maravilhado(a), impressionado(a), impressionado(a), chocado(a), atônito(a).
","Amazed, impressed, stunned, shocked, astonished.",56,48,477,591,506,590,359,2627
big shoes to fill,Sapatos grandes para se encher.,Big shoes to fill.,1,48,125,190,287,691,160,1502
He is cleaning the garage.,Ele está limpando a garagem.,He is cleaning the garage.,1,1,3,42,149,346,1,543
She played tennis with her brother.,Ela jogou tênis com o irmão dela.,She played tennis with her brother.,1,1,3,236,56,39,1,337
grasp at straws,Se agarrar a palhaços.,If you cling to clowns.,56,48,379,642,689,616,352,2782
coming up roses,Tudo está indo bem.,Everything is going well.,56,48,513,602,509,60,267,2055
The car stopped at the red light.,"O carro parou no semáforo vermelho.
",The car stopped at the red light.,1,1,3,101,116,169,1,392
They are sitting around the campfire.,"Eles estão sentados ao redor da fogueira.
",They are sitting around the campfire.,1,1,1,84,64,283,1,435
He is working out in the gym.,Ele está se exercitando na academia.,He is working out at the gym.,10,31,17,287,190,396,1,932
She is playing with her cat.,"Ela está brincando com seu gato.
",She is playing with her cat.,1,1,3,222,75,296,1,599
He is fixing the car.,"Ele está consertando o carro.
",He is fixing the car.,1,1,4,85,165,327,1,584
I like to read books in the evening.,Eu gosto de ler livros à noite.,I like to read books at night.,26,34,72,313,272,7,1,725
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,3,132,57,57,1,252
They went to the library to borrow books.,Eles foram à biblioteca para pegar livros emprestados.,They went to the library to borrow books.,1,1,3,198,114,356,1,674
flying off the handle,"Perder a cabeça.
",Lose one's head.,56,48,443,576,668,471,308,2570
catch lightning in a bottle,"Capturar um raio em uma garrafa.
",To catch lightning in a bottle.,5,22,196,315,392,399,56,1385
bare your soul,"Desvende sua alma.
",Uncover your soul.,26,48,233,434,445,548,52,1786
They met their friends at the café.,Eles encontraram seus amigos no café.,They met their friends at the cafe.,10,11,3,164,205,95,1,489
jump the gun,"Antecipar-se à hora.
",Be ahead of time.,56,48,469,592,651,526,288,2630
She worked on her project all afternoon.,"Ela trabalhou em seu projeto a tarde toda.
",She worked on her project all afternoon.,1,1,3,151,16,400,1,573
bury the hatchet,Fazer as pazes,To make peace,56,48,490,662,666,552,377,2851
They are watching TV in the living room.,Eles estão assistindo TV na sala.,They are watching TV in the living room.,1,1,3,58,78,40,1,182
They are eating lunch together.,Eles estão almoçando juntos.,They are having lunch together.,13,48,46,283,183,190,1,764
He is taking a walk around the block.,"Ele está dando uma volta no quarteirão.
",He's walking around the block.,31,45,187,362,415,481,26,1547
hit the nail on the head,"Acertou em cheio.
",Hit the nail on the head.,1,22,66,8,233,602,203,1135
He sent an email to his colleague.,"Ele enviou um e-mail para seu colega.
",He sent an email to his colleague.,1,1,3,217,141,11,1,375
carry a torch,Guardar uma chama.,Keep a flame.,43,48,315,612,508,324,158,2008
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to downtown.,22,33,95,350,321,150,1,972
eat your heart out,"Coma seu coração.
",Eat your heart out.,1,48,153,29,309,666,205,1411
I did the laundry yesterday.,"Eu lavei a roupa ontem.
",I washed the laundry yesterday.,13,26,102,387,323,201,1,1053
They are taking a walk along the beach.,Eles estão passeando pela praia.,They are walking on the beach.,31,48,150,371,356,352,38,1346
a weight on my shoulders,Um peso sobre meus ombros.,A weight on my shoulders.,1,30,75,163,224,263,1,757
can't cut the mustard,Não está à altura.,Doesn't measure up.,47,48,336,651,639,547,272,2540
come down to earth,"Voltar à realidade.
",Come back to reality.,34,48,341,421,441,202,66,1553
She is writing a letter to her friend.,"Ela está escrevendo uma carta para sua amiga.
",She is writing a letter to her friend.,1,1,3,70,122,92,1,290
bad apple,Uma maçã podre,A rotten apple,40,48,268,412,564,472,82,1886
apple of my eye,"A menina dos meus olhos.
",The apple of my eye.,7,30,205,223,344,622,136,1567
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,53,66,51,1,176
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,13,26,59,341,262,99,38,838
icing on the cake,O toque final,The finishing touch,45,48,407,601,470,402,48,2021
She went to the dentist for a check-up.,Ela foi ao dentista para um check-up.,She went to the dentist for a check-up.,1,1,3,161,103,303,1,573
armed to the teeth,Armado até os dentes.,"Heavily armed.
",43,48,373,431,565,506,207,2173
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,39,1,4,1,51
red herring,Pista falsa,Red herring,1,48,3,305,179,639,102,1277
have a lot on your plate,"Ter muito o que fazer.
",To have a lot on one's plate.,22,43,264,419,469,445,146,1808
a clean slate,"Uma tela em branco.
",A blank canvas.,43,48,342,514,500,267,169,1883
feeding the fire,"Alimentando o fogo.
",Fueling the fire.,26,48,262,408,398,476,140,1758
finding a needle in a haystack,"Encontrar uma agulha num palheiro.
",To find a needle in a haystack.,17,27,96,370,383,419,126,1438
She is shopping for groceries.,Ela está fazendo compras de mantimentos.,She's grocery shopping.,37,48,236,410,358,580,216,1885
born with a silver spoon,Nascido com uma colher de prata na boca.,Born with a silver spoon in one's mouth.,22,46,241,386,455,458,197,1805
let the cat out of the bag,"Revelar o segredo.
",Reveal the secret.,50,48,448,594,571,434,296,2441
black mark,Mácula,"Spot
",56,48,346,613,581,582,357,2583
call it a day,Basta por hoje.,That's enough for today.,56,48,437,562,484,91,1,1679
batten down the hatches,"Aproximar as escotilhas/portas.
",Close the hatches/doors.,34,48,287,427,494,618,264,2172
call it a night,Vamos dar por encerrada a noite.,Let's call it a night.,14,30,269,376,430,438,1,1558
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,82,20,213,1,321
man of the hour,O homenageado da hora,The person of the hour,27,48,245,406,367,569,97,1759
from the bottom of my heart,"Do fundo do meu coração.
",From the bottom of my heart.,1,22,94,52,223,41,1,434
beat around the bush,"Enrolar a conversa.
",Beat around the bush.,1,48,164,167,359,681,218,1638
go the extra mile,"Fazer um esforço extra.
",Go the extra mile.,1,48,149,19,182,379,1,779
down to earth,"Pé no chão.
",Down-to-earth.,1,48,260,301,429,497,99,1635
They are chatting in the living room.,Eles estão conversando na sala.,They are talking in the room.,17,48,167,452,452,242,103,1481
The dog ran across the yard.,O cachorro correu pelo quintal.,The dog ran through the yard.,12,48,22,342,259,428,44,1155
bigger fish to fry,Assuntos mais importantes para tratar.,Most important matters to address.,47,48,433,650,638,417,84,2317
climbing the walls,"Andando de um lado para o outro.
",Pacing back and forth.,56,48,474,534,674,596,339,2721
as clear as day,"Como a luz do dia.
",As bright as day.,18,48,229,380,334,511,65,1585
like a fish out of water,"Como um peixe fora d'água.
",Like a fish out of water.,1,22,69,170,249,73,1,585
"like father, like son","Filho de pai é filho.
",A son of a father is a son.,43,48,354,575,604,206,304,2134
blaze a trail,"Abrir um caminho.
",To pave the way.,56,48,411,444,582,373,107,2021
dare to dream,"Ousar sonhar.
",Dare to dream.,1,48,173,204,328,591,68,1413
at your wit’s end,Sem saber o que fazer.,Not knowing what to do.,56,48,512,535,626,287,329,2393
a piece of cake,Uma moleza.,A piece of cake.,1,48,147,156,299,597,43,1291
call the shots,"Dar as ordens.
",To give the orders.,45,48,372,497,577,507,256,2302
close call,"Por pouco.
",By a hair.,56,48,499,677,688,677,395,3040
against the clock,Contra o tempo,Against the clock,1,48,3,104,341,347,1,845
eye of the storm,Olho do furacão,Eye of the hurricane,18,48,104,205,454,285,1,1115
don't count your chickens before they hatch,"Não conte com o ovo antes da galinha sair.
",Don't count your chickens before they hatch.,1,14,56,81,266,498,18,934
They are having a family gathering at home.,"Eles estão tendo um encontro familiar em casa.
",They're having a family gathering at home.,9,8,57,259,176,189,1,699
big time,"Em grande estilo.
",In style.,56,48,494,649,557,455,271,2530
a drop in the ocean,Uma gota no oceano,A drop in the ocean.,1,30,111,152,252,499,51,1096
big fish in a small pond,Peixe grande em lago pequeno.,Big fish in a small pond.,1,22,83,273,261,12,1,653
She studied for the test all week.,"Ela estudou para a prova a semana toda.
",She studied for the test all week.,1,1,4,109,132,184,1,432
against all odds,Contra todas as probabilidades,Against all odds,1,48,3,2,217,132,1,404
hit the nail on the head,Acertar em cheio.,To hit the nail on the head.,4,14,139,357,364,588,282,1748
back against the wall,"Encurralado.
",Cornered.,56,48,486,610,650,638,324,2812
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,10,31,9,303,193,277,1,824
butter wouldn't melt,Não derreteria manteiga.,I wouldn't melt butter.,27,48,225,476,440,384,211,1811
a taste of their own medicine,"Uma provação da própria medicina.
",A taste of one's own medicine.,17,48,221,366,382,513,88,1635
She is organizing her closet.,Ela está organizando seu guarda-roupa.,She is organizing her closet.,1,1,3,45,47,134,1,232
She went to the gym for a workout.,Ela foi à academia para se exercitar.,She went to the gym to work out.,28,35,145,359,295,131,1,994
dropping like flies,Caindo como moscas.,Falling like flies.,26,48,213,364,396,634,227,1908
a taste of freedom,"Um gostinho de liberdade.
",A taste of freedom.,1,48,154,98,181,68,1,551
hold your horses,Calma!,Calm down!,56,48,484,552,579,601,247,2567
The weather is very cold today.,O tempo está muito frio hoje.,It's very cold today.,33,36,207,355,343,344,1,1319
blood runs cold,"O sangue gela.
",My blood runs cold.,10,48,253,269,222,628,178,1608
don't cry over spilled milk,Não chore por leite derramado.,Don't cry over spilled milk.,1,30,74,20,281,188,1,595
back to basics,Voltar ao básico,Back to basics,1,48,3,266,40,80,1,439
go the extra mile,Ir além do esperado.,Go above and beyond.,46,48,422,527,472,482,41,2038
carved in stone,Esculpido em pedra,Carved in stone,1,48,3,174,121,357,1,705
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before bed.,1,1,2,30,31,70,1,136
chip off the old block,Cópia fiel do pai.,A faithful copy of his father.,56,48,428,655,644,240,318,2389
cat nap,Soneca,Nap,26,48,307,500,448,561,344,2234
chip on your shoulder,"Complexo de inferioridade.
",Inferiority complex.,56,48,504,556,675,53,232,2124
as gentle as a lamb,Tão manso quanto um cordeiro.,As gentle as a lamb.,1,30,109,99,342,485,115,1181
They went to a theme park for the day.,Eles foram para um parque temático por um dia.,They went to a theme park for a day.,8,11,60,319,175,161,1,735
burn the midnight oil,"Queimar o óleo da noite.
",Burn the night's oil.,27,48,255,418,481,553,245,2027
blind leading the blind,Cegos guiando cegos.,Blind leading the blind.,1,48,123,210,304,531,134,1351
blue in the face,"Falar até ficar roxo.
",To talk someone blue in the face.,20,44,298,604,543,688,346,2543
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,228,102,194,1,530
They are having a barbecue in the garden.,"Eles estão fazendo um churrasco no jardim.
",They're having a barbecue in the garden.,9,8,62,242,168,94,1,584
jump the gun,Antecipar-se demais,To get ahead of oneself.,56,48,473,595,680,612,302,2766
They are walking through the city streets.,Eles estão andando pelas ruas da cidade.,They are walking through the city streets.,1,1,3,131,77,425,1,639
She reads a book every night.,"Ela lê um livro todas as noites.
",She reads a book every night.,1,1,2,130,14,31,1,180
chained to the desk,"Preso à mesa.
",Tied to the table.,34,48,319,464,476,657,172,2170
He did some gardening in the afternoon.,Ele fez alguns trabalhos de jardinagem à tarde.,He did some gardening in the afternoon.,1,1,3,137,100,343,1,586
They enjoyed a picnic in the park.,Eles fizeram um piquenique no parque.,They had a picnic in the park.,10,11,38,311,246,110,1,727
dive in headfirst,Mergulhar de cabeça,To dive in headfirst,10,48,87,367,354,558,229,1653
have the upper hand,"Ter a vantagem.
",To have the advantage.,34,48,345,447,463,462,222,2021
She is ironing her clothes.,Ela está passando suas roupas.,She is ironing her clothes.,1,1,3,16,74,340,35,470
He plays soccer every weekend.,Ele joga futebol todo fim de semana.,He plays soccer every weekend.,1,1,3,86,2,221,1,315
at the drop of a hat,"De repente, sem hesitar, à primeira vista.
","Suddenly, without hesitation, at first glance.",52,48,500,629,655,413,323,2620
have a heart of stone,"Ter um coração de pedra.
",To have a heart of stone.,5,22,199,360,322,101,64,1073
He worked on his computer for hours.,Ele trabalhou no computador dele por horas.,He worked on his computer for hours.,1,1,4,175,9,286,1,477
airing dirty laundry,"Expor a vida privada.
",Expose one's private life.,56,48,423,543,632,337,316,2355
dead in the water,"Sem perspectiva.
",No prospect.,56,48,496,631,629,538,382,2780
another string to your bow,Mais uma carta na manga.,Another card up my sleeve.,49,48,351,639,622,259,224,2192
"easy come, easy go","O que vem fácil, vai fácil.
","What comes easy, goes easy.",37,48,324,482,375,333,246,1845
bend over backwards,"Fazer de tudo, ir longe demais, se dobrar em dez.
","Go to any lengths, bend over backward, give in ten times.",45,48,301,516,625,693,384,2612
bolt from the blue,"Do nada.
",Out of nowhere.,56,48,470,538,502,564,273,2451
dropping the ball,"Deixar a bola cair.
",Let the ball drop.,31,48,261,423,404,510,67,1744
born with a silver spoon,Nascido com uma colher de prata na boca.,Born with a silver spoon in one's mouth.,22,46,241,386,455,458,197,1805
as plain as day,"Tão claro quanto o dia.
",As clear as day.,18,48,220,358,311,549,98,1602
like a fish to water,Como um peixe na água.,Like a fish in water.,13,48,212,437,365,86,36,1197
change your tune,Mude de ideia.,Change your mind.,26,48,283,436,431,180,217,1621
adding fuel to the fire,"Agravando a situação.
",Worsening the situation.,46,48,384,518,539,451,54,2040
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,155,88,106,1,355
dying to know,"Morrendo de curiosidade.
",Dying to know.,1,48,160,1,257,559,10,1036
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She's making a smoothie for breakfast.,10,13,31,265,220,93,1,633
in the same boat,"Na mesma situação.
",In the same situation.,18,48,274,492,423,274,96,1625
better late than never,Mais vale tarde do que nunca.,Better late than never.,1,48,146,33,146,74,5,453
frog in your throat,Um caroço na garganta.,A lump in my throat.,37,48,404,572,483,398,242,2184
down in the dumps,Abaixo espiritualmente,Spiritually low,56,48,453,607,588,573,311,2636
blood is thicker than water,O sangue é mais grosso que a água.,Blood is thicker than water.,1,30,67,14,131,56,1,300
as high as a kite,"Bem alto, viajado, chapado.
","Very high, traveled, stoned.",47,48,426,656,685,654,369,2885
foot in the door,Um pequeno começo,A small start,56,48,476,641,530,317,252,2320
crying over spilled milk,Chorar por leite derramado.,To cry over spilled milk.,27,48,203,374,413,427,101,1593
He is studying for his exams.,Ele está estudando para as provas.,He is studying for the exams.,12,32,58,302,271,342,1,1018
darkest before dawn,"A noite mais escura antes do amanhecer.
",The darkest night before dawn.,19,48,244,411,335,128,49,1234
They are taking a family vacation.,"Eles estão tirando férias em família.
",They are on vacation with their family.,36,48,180,368,336,174,1,1143
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,30,48,292,574,436,121,32,1533
barking up the wrong tree,"Procurando no lugar errado.
","Looking in the wrong place.
",39,48,322,479,568,555,259,2270
bird's eye view,Vista aérea,Aerial view,43,48,349,425,464,183,66,1578
by a long shot,"De maneira alguma.
",No way.,56,48,488,468,586,280,269,2195
add insult to injury,Atingir/Juntar-se a um golpe com outro.,Join forces with someone else.,56,48,461,634,659,593,373,2824
