ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
They are taking a walk along the beach.,Estão a dar um passeio na praia.,They're taking a walk on the beach.,17,50,116,422,384,130,1,1120
a weight on my shoulders,um peso nos meus ombros,a weight on my shoulders,1,1,4,51,137,232,1,427
can't cut the mustard,can't cut the mustard,can't cut the mustard,1,1,2,66,258,642,147,1117
come down to earth,venha para a terra,come to the land,30,50,263,549,627,543,201,2263
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,78,230,53,1,367
bad apple,maçã podre,rotten apple,30,50,232,516,655,598,264,2345
apple of my eye,a menina dos meus olhos,the girl of my eyes,32,50,275,631,602,520,238,2348
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She's making a salad for lunch.,9,14,26,338,335,21,1,744
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,12,31,70,452,412,63,53,1093
icing on the cake,a cereja no topo do bolo,the cherry on the top of the cake,30,50,260,579,584,532,174,2209
She went to the dentist for a check-up.,Ela foi ao dentista para fazer um check-up.,She went to the dentist for a check-up.,1,1,3,169,201,292,1,668
armed to the teeth,armado até aos dentes,armed to the teeth,1,1,3,5,134,437,72,653
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,44,35,1,1,87
red herring,isca vermelha,red bait,30,50,271,599,607,456,204,2217
have a lot on your plate,have a lot on your plate,have a lot on your plate,1,1,2,81,36,643,118,882
a clean slate,um novo começo,a new beginning,38,50,334,603,579,58,1,1663
feeding the fire,alimentando o fogo,feeding the fire,1,50,3,211,171,443,164,1043
finding a needle in a haystack,Encontrar uma agulha num palheiro,Finding a needle in a haystack,1,8,4,46,452,329,46,886
She is shopping for groceries.,Ela está comprando mantimentos.,She's buying groceries.,32,50,195,473,439,221,1,1411
born with a silver spoon,nascido com uma colher de prata,born with a silver spoon,1,1,3,172,222,421,21,841
let the cat out of the bag,Deixe o gato sair da sacola,Let the cat out of the bag,1,4,3,88,283,350,1,730
black mark,marca preta,black mark,1,50,2,382,22,571,100,1128
call it a day,chame-lhe um dia,call him one day,30,50,278,620,611,529,255,2373
batten down the hatches,batir os porões,beat the cellars,40,50,329,637,664,573,281,2574
call it a night,chame-lhe uma noite,call it a night,1,1,4,74,165,513,22,780
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,92,92,172,1,362
man of the hour,homem da hora,Man of the hour.,1,50,159,26,383,475,1,1095
from the bottom of my heart,do fundo do meu coração,from the bottom of my heart,1,1,1,25,163,215,1,407
beat around the bush,dar voltas ao assunto,beat around the bush,1,1,3,245,286,594,223,1353
go the extra mile,dar o seu melhor,do your best,45,50,356,558,639,523,195,2366
down to earth,down to earth,down to earth,1,50,3,89,3,620,1,767
They are chatting in the living room.,Estão a conversar na sala de estar.,They're talking in the living room.,19,32,110,356,465,150,1,1133
The dog ran across the yard.,O cão correu pelo quintal.,The dog ran through the yard.,10,50,15,459,413,326,1,1274
bigger fish to fry,peixes maiores para fritar,larger fish for frying,41,50,241,504,549,482,1,1868
climbing the walls,escalando as paredes,climbing the walls,1,50,3,242,204,464,1,965
as clear as day,claro como o dia,clear as day,9,50,199,389,241,416,66,1370
like a fish out of water,como um peixe fora d'água,like a fish out of water,1,1,3,126,252,155,1,539
"like father, like son","Como o pai, como o filho","Like the father, like the son",13,50,201,484,486,325,1,1560
blaze a trail,abrir caminho,open the way,45,50,342,607,641,263,140,2088
dare to dream,Ouse sonhar,Dare to dream,1,50,2,306,468,528,87,1442
at your wit’s end,at your wit’s end,at your wit’s end,1,1,3,179,69,636,196,1085
a piece of cake,um pedaço de bolo,a piece of cake,1,1,3,72,117,122,1,317
call the shots,chamar as cartas,calling the cards,38,50,272,621,642,575,245,2443
close call,close call,close call,1,50,3,255,17,599,1,926
against the clock,contra o relógio,against the clock,1,50,3,113,115,295,1,578
eye of the storm,olho da tempestade,eye of the storm,1,1,3,220,126,466,97,914
don't count your chickens before they hatch,Não conte seus frangos antes que eles nasçam,Don't count your chickens before they're hatched.,11,49,168,407,456,436,53,1580
They are having a family gathering at home.,Eles estão tendo uma reunião de família em casa.,They're having a family meeting at home.,17,50,114,470,446,90,1,1188
big time,big time,big time,1,50,5,56,26,627,1,766
a drop in the ocean,uma gota no oceano,a drop in the ocean,1,1,3,36,143,541,128,853
big fish in a small pond,peixe grande num pequeno lago,Big fish in a small pond,1,8,5,287,303,59,7,670
She studied for the test all week.,Ela estudou para o teste a semana inteira.,She studied for the test all week.,1,1,4,117,235,128,1,487
against all odds,contra todas as probabilidades,against all odds,1,50,3,3,18,285,1,361
hit the nail on the head,acertar em cheio,hit the mark,33,50,297,601,637,547,302,2467
back against the wall,de costas contra a parede,back against the wall,1,1,4,127,119,589,132,973
They watched the sunrise at the beach.,Eles viram o nascer do sol na praia.,They watched the sunrise on the beach.,9,36,10,401,322,220,1,999
butter wouldn't melt,a manteiga não derreteria,the butter wouldn't melt,6,50,49,340,376,417,49,1287
a taste of their own medicine,um gosto da sua própria medicina,a taste of their own medicine,1,1,3,102,193,453,1,754
She is organizing her closet.,Ela está organizando seu armário.,She's organizing her closet.,12,29,67,325,295,84,1,813
She went to the gym for a workout.,Ela foi para a academia para malhar.,She went to the gym to work out.,24,40,169,485,460,194,1,1373
dropping like flies,caindo como moscas,falling like flies,21,50,109,482,485,411,180,1738
a taste of freedom,um gosto de liberdade,a taste of freedom,1,1,3,100,124,22,1,252
hold your horses,Segurem os cavalos,Hold the horses.,21,50,270,525,571,588,179,2204
The weather is very cold today.,O tempo está muito frio hoje.,The weather is very cold today.,1,1,3,201,154,54,1,415
blood runs cold,o sangue corre frio,the blood runs cold,9,50,137,320,212,335,192,1255
don't cry over spilled milk,Não chore pelo leite derramado,Don't cry over spilled milk,1,17,4,32,327,233,1,615
back to basics,back to basics,back to basics,1,50,2,334,14,612,23,1036
go the extra mile,dar o seu melhor,do your best,45,50,356,558,640,523,195,2367
carved in stone,esculpida na pedra,carved in stone,1,50,4,180,62,373,1,671
She brushed her teeth before bed.,Ela escoou os dentes antes de dormir.,She brushed her teeth before going to bed.,9,34,188,390,377,235,1,1234
chip off the old block,chip off the old block,chip off the old block,1,1,3,293,48,631,144,1121
cat nap,cat nap,cat nap,1,50,5,429,40,595,1,1121
chip on your shoulder,chip no ombro,chip in the shoulder,30,50,265,521,554,561,167,2148
as gentle as a lamb,manso como um cordeiro,meek as a lamb,22,50,273,622,586,518,218,2289
They went to a theme park for the day.,Eles foram para um parque temático durante o dia.,They went to a theme park during the day.,7,19,50,461,378,179,1,1095
burn the midnight oil,queimar a meia-noite,burning the midnight oil,17,50,59,458,535,625,208,1952
blind leading the blind,Cego guiando o cego,Blind leading the blind,1,50,1,119,392,381,152,1096
blue in the face,azul no rosto,blue in the face,1,1,4,277,85,618,79,1065
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a photo of the flowers in the garden.,5,11,6,385,307,107,1,822
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They're having a barbecue in the garden.,8,10,75,279,291,73,1,737
jump the gun,jump the gun,jump the gun,1,50,3,275,110,634,62,1135
They are walking through the city streets.,Estão a caminhar pelas ruas da cidade.,They are walking through the streets of the city.,17,39,34,395,398,328,1,1212
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,142,81,12,1,240
chained to the desk,acorrentado à secretária,Chained to the desk,1,50,3,75,509,440,222,1300
He did some gardening in the afternoon.,Ele fez um pouco de jardinagem à tarde.,He did some gardening in the afternoon.,1,1,3,148,228,296,1,678
They enjoyed a picnic in the park.,Eles desfrutaram de um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,217,156,239,1,618
dive in headfirst,mergulhe de cabeça,dive in head first,27,50,266,366,497,600,217,2023
have the upper hand,ter a vantagem,have the advantage,27,50,289,528,555,442,1,1892
She is ironing her clothes.,Ela está passando a ferro as roupas.,She's ironing clothes.,22,50,186,464,496,558,133,1909
He plays soccer every weekend.,Ele joga futebol todo final de semana.,He plays soccer every weekend.,1,1,3,97,46,191,1,340
at the drop of a hat,at the drop of a hat,at the drop of a hat,1,1,3,12,141,638,232,1028
have a heart of stone,ter um coração de pedra,to have a heart of stone,5,8,135,498,447,142,69,1304
He worked on his computer for hours.,Ele trabalhou no computador por horas.,He worked on the computer for hours.,9,36,47,393,350,269,1,1105
airing dirty laundry,lavagem de roupa suja,washing dirty clothes,38,50,264,524,619,163,135,1793
dead in the water,morto na água,killed in the water,17,50,121,224,318,265,1,996
another string to your bow,mais uma string para o seu arco,one more string for your bow,29,50,187,507,522,530,177,2002
"easy come, easy go","Vem fácil, vai fácil","It comes easy, it goes easy",36,50,296,572,550,539,233,2276
bend over backwards,fazer o impossível,do the impossible,45,50,343,633,668,393,230,2362
bolt from the blue,um raio do nada,a ray of nothing,45,50,344,647,661,509,300,2556
dropping the ball,perder a bola,losing the ball,21,50,182,479,566,447,178,1923
born with a silver spoon,nascido com uma colher de prata,born with a silver spoon,1,1,3,172,221,421,21,840
as plain as day,claro como o dia,clear as day,27,50,258,503,455,416,53,1762
like a fish to water,como um peixe à água,like a fish to water,1,1,2,34,255,517,145,955
change your tune,mude sua melodia,change your tune,1,50,3,43,25,388,1,511
adding fuel to the fire,Acrescentando combustível ao fogo,Adding fuel to the fire,1,17,4,159,388,238,1,808
They are playing board games in the living room.,Estão a jogar jogos de tabuleiro na sala de estar.,They're playing board games in the living room.,7,7,41,272,328,110,1,766
dying to know,morrendo de vontade de saber,dying to know,1,50,4,1,82,460,41,639
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She's making a smoothie for breakfast.,9,14,24,331,341,60,1,780
in the same boat,no mesmo barco,in the same boat,1,1,3,261,61,323,1,651
better late than never,melhor tarde do que nunca,better late than never,1,1,3,14,21,271,1,312
frog in your throat,sapo na sua garganta,frog in your throat,1,1,5,259,302,406,114,1088
down in the dumps,down in the dumps,down in the dumps,1,1,3,40,44,637,288,1014
blood is thicker than water,O sangue é mais espesso do que a água,Blood is thicker than water,1,17,2,21,70,140,1,252
as high as a kite,tão alto quanto uma pipa,as high as a kite,1,1,3,35,123,485,48,696
foot in the door,pé na porta,foot in the door,1,1,3,28,136,554,183,906
crying over spilled milk,Chorando por causa do leite derramado,Crying over spilled milk,1,50,5,41,324,298,26,745
He is studying for his exams.,Ele está estudando para os exames.,He's studying for exams.,18,50,207,460,464,251,1,1451
darkest before dawn,mais escuro antes do amanhecer,darker before the dawn,27,50,218,523,520,441,1,1780
They are taking a family vacation.,Eles estão tirando férias em família.,They're on a family vacation.,21,42,151,387,443,99,53,1196
cat got your tongue,O gato comeu-lhe a língua,The cat ate his tongue,32,50,306,642,558,374,130,2092
barking up the wrong tree,barking up the wrong tree,barking up the wrong tree,1,1,3,37,83,640,191,956
bird's eye view,visão panorâmica,panoramic view,38,50,331,554,608,156,91,1828
by a long shot,por uma grande margem,by a large margin,30,50,298,501,588,497,47,2011
add insult to injury,Acrescentar insulto à injúria,Adding insult to injury,17,50,17,232,527,419,53,1315
