frases_ingles,metrica,modelo,score
broad strokes,BERTSCORE,mistral,0.8358837962150574
broad strokes,BLEURT,mistral,0.25196942687034607
broad strokes,COMET22,mistral,0.6672037243843079
broad strokes,KIWI-XL,mistral,-0.11717440187931061
broad strokes,XCOMET-XL,mistral,0.9309265613555908
broad strokes,ROUGE,qwen,0.5
broad strokes,BLEU,qwen,0.0
broad strokes,BERTSCORE,qwen,0.7934720516204834
broad strokes,BLEURT,qwen,0.2534043490886688
broad strokes,COMET22,qwen,0.6364441514015198
broad strokes,KIWI-XL,qwen,0.1593933403491974
broad strokes,XCOMET-XL,qwen,0.8832098245620728
blind as a bat,ROUGE,gemini,1.0
blind as a bat,BLEU,gemini,0.0
blind as a bat,BERTSCORE,gemini,1.0
blind as a bat,BLEURT,gemini,1.0742624998092651
blind as a bat,COMET22,gemini,0.9356716275215149
blind as a bat,KIWI-XL,gemini,0.6886674165725708
blind as a bat,XCOMET-XL,gemini,0.9850163459777832
blind as a bat,ROUGE,gemma3,1.0
blind as a bat,BLEU,gemma3,0.0
blind as a bat,BERTSCORE,gemma3,0.9431317448616028
blind as a bat,BLEURT,gemma3,1.1168469190597534
blind as a bat,COMET22,gemma3,0.9077162742614746
blind as a bat,KIWI-XL,gemma3,0.6999648213386536
blind as a bat,XCOMET-XL,gemma3,0.9773455858230591
blind as a bat,ROUGE,gemmaX,1.0
blind as a bat,BLEU,gemmaX,0.0
blind as a bat,BERTSCORE,gemmaX,1.0
blind as a bat,BLEURT,gemmaX,1.0742624998092651
blind as a bat,COMET22,gemmaX,0.9356716871261597
blind as a bat,KIWI-XL,gemmaX,0.4741857647895813
blind as a bat,XCOMET-XL,gemmaX,0.9758168458938599
blind as a bat,ROUGE,gpt,1.0
blind as a bat,BLEU,gpt,0.0
blind as a bat,BERTSCORE,gpt,0.9431317448616028
blind as a bat,BLEURT,gpt,1.1168469190597534
blind as a bat,COMET22,gpt,0.9032582640647888
blind as a bat,KIWI-XL,gpt,0.14507192373275757
blind as a bat,XCOMET-XL,gpt,0.979367733001709
blind as a bat,ROUGE,llama,0.888888888888889
blind as a bat,BLEU,llama,0.5081327481546147
blind as a bat,BERTSCORE,llama,0.8833138346672058
blind as a bat,BLEURT,llama,1.0229319334030151
blind as a bat,COMET22,llama,0.9029015898704529
blind as a bat,KIWI-XL,llama,0.374552458524704
blind as a bat,XCOMET-XL,llama,0.9426610469818115
blind as a bat,ROUGE,marian,1.0
blind as a bat,BLEU,marian,0.0
blind as a bat,BERTSCORE,marian,1.0
blind as a bat,BLEURT,marian,1.0742624998092651
blind as a bat,COMET22,marian,0.9291331171989441
blind as a bat,KIWI-XL,marian,0.3135119378566742
blind as a bat,XCOMET-XL,marian,0.9604864716529846
blind as a bat,ROUGE,meta,0.75
blind as a bat,BLEU,meta,0.0
blind as a bat,BERTSCORE,meta,0.8866265416145325
blind as a bat,BLEURT,meta,0.9292750954627991
blind as a bat,COMET22,meta,0.8041267395019531
blind as a bat,KIWI-XL,meta,0.3514462113380432
blind as a bat,XCOMET-XL,meta,0.9816768169403076
blind as a bat,ROUGE,mistral,1.0
blind as a bat,BLEU,mistral,0.0
blind as a bat,BERTSCORE,mistral,0.9431317448616028
blind as a bat,BLEURT,mistral,1.1168469190597534
blind as a bat,COMET22,mistral,0.9045830368995667
blind as a bat,KIWI-XL,mistral,0.43847209215164185
blind as a bat,XCOMET-XL,mistral,0.9755691289901733
blind as a bat,ROUGE,qwen,1.0
blind as a bat,BLEU,qwen,1.0
blind as a bat,BERTSCORE,qwen,1.0
blind as a bat,BLEURT,qwen,1.0742624998092651
blind as a bat,COMET22,qwen,0.9730780720710754
blind as a bat,KIWI-XL,qwen,0.5160300731658936
blind as a bat,XCOMET-XL,qwen,0.9729009866714478
all thumbs,ROUGE,gemini,0.0
all thumbs,BLEU,gemini,0.0
all thumbs,BERTSCORE,gemini,0.7139976620674133
all thumbs,BLEURT,gemini,-0.9792388677597046
all thumbs,COMET22,gemini,0.5090981721878052
all thumbs,KIWI-XL,gemini,0.2199288010597229
all thumbs,XCOMET-XL,gemini,0.49814245104789734
all thumbs,ROUGE,gemma3,0.0
all thumbs,BLEU,gemma3,0.0
all thumbs,BERTSCORE,gemma3,0.7139976620674133
all thumbs,BLEURT,gemma3,-0.9792388677597046
all thumbs,COMET22,gemma3,0.4637530744075775
all thumbs,KIWI-XL,gemma3,0.44622766971588135
all thumbs,XCOMET-XL,gemma3,0.5989067554473877
all thumbs,ROUGE,gemmaX,0.8
all thumbs,BLEU,gemmaX,0.0
all thumbs,BERTSCORE,gemmaX,0.875580906867981
all thumbs,BLEURT,gemmaX,0.9419981837272644
all thumbs,COMET22,gemmaX,0.8836702108383179
all thumbs,KIWI-XL,gemmaX,0.7213598489761353
all thumbs,XCOMET-XL,gemmaX,0.9410438537597656
all thumbs,ROUGE,gpt,0.0
all thumbs,BLEU,gpt,0.0
all thumbs,BERTSCORE,gpt,0.7174492478370667
all thumbs,BLEURT,gpt,-1.4211995601654053
all thumbs,COMET22,gpt,0.469092458486557
all thumbs,KIWI-XL,gpt,0.812208890914917
all thumbs,XCOMET-XL,gpt,0.6825766563415527
all thumbs,ROUGE,llama,0.0
all thumbs,BLEU,llama,0.0
all thumbs,BERTSCORE,llama,0.6394797563552856
all thumbs,BLEURT,llama,-1.5763288736343384
all thumbs,COMET22,llama,0.45552772283554077
all thumbs,KIWI-XL,llama,0.032215919345617294
all thumbs,XCOMET-XL,llama,0.4038074314594269
all thumbs,ROUGE,marian,1.0
all thumbs,BLEU,marian,0.0
all thumbs,BERTSCORE,marian,1.0
all thumbs,BLEURT,marian,0.989010214805603
all thumbs,COMET22,marian,0.9801405072212219
all thumbs,KIWI-XL,marian,0.6719084978103638
all thumbs,XCOMET-XL,marian,0.9902117252349854
all thumbs,ROUGE,meta,0.0
all thumbs,BLEU,meta,0.0
all thumbs,BERTSCORE,meta,0.717985987663269
all thumbs,BLEURT,meta,0.6269810199737549
all thumbs,COMET22,meta,0.6073391437530518
all thumbs,KIWI-XL,meta,0.813547670841217
all thumbs,XCOMET-XL,meta,0.7397847175598145
all thumbs,ROUGE,mistral,0.0
all thumbs,BLEU,mistral,0.0
all thumbs,BERTSCORE,mistral,0.6868513226509094
all thumbs,BLEURT,mistral,-0.7877497673034668
all thumbs,COMET22,mistral,0.4787440299987793
all thumbs,KIWI-XL,mistral,0.22287487983703613
all thumbs,XCOMET-XL,mistral,0.4004519283771515
all thumbs,ROUGE,qwen,0.5
all thumbs,BLEU,qwen,0.0
all thumbs,BERTSCORE,qwen,0.8731095790863037
all thumbs,BLEURT,qwen,0.6966677904129028
all thumbs,COMET22,qwen,0.6122137308120728
all thumbs,KIWI-XL,qwen,0.970736026763916
all thumbs,XCOMET-XL,qwen,0.8478907346725464
chip on your shoulder,ROUGE,gemini,0.0
chip on your shoulder,BLEU,gemini,0.0
chip on your shoulder,BERTSCORE,gemini,0.651584804058075
chip on your shoulder,BLEURT,gemini,-1.3162460327148438
chip on your shoulder,COMET22,gemini,0.4681306779384613
chip on your shoulder,KIWI-XL,gemini,0.09906432032585144
chip on your shoulder,XCOMET-XL,gemini,0.6833928823471069
chip on your shoulder,ROUGE,gemma3,0.0
chip on your shoulder,BLEU,gemma3,0.0
chip on your shoulder,BERTSCORE,gemma3,0.6391555070877075
chip on your shoulder,BLEURT,gemma3,-0.779058575630188
chip on your shoulder,COMET22,gemma3,0.47943881154060364
chip on your shoulder,KIWI-XL,gemma3,0.18431824445724487
chip on your shoulder,XCOMET-XL,gemma3,0.6144589781761169
chip on your shoulder,ROUGE,gemmaX,0.5
chip on your shoulder,BLEU,gemmaX,0.0
chip on your shoulder,BERTSCORE,gemmaX,0.8653901219367981
chip on your shoulder,BLEURT,gemmaX,0.5907795429229736
chip on your shoulder,COMET22,gemmaX,0.8265529870986938
chip on your shoulder,KIWI-XL,gemmaX,0.36251017451286316
chip on your shoulder,XCOMET-XL,gemmaX,0.9651193618774414
chip on your shoulder,ROUGE,gpt,0.0
chip on your shoulder,BLEU,gpt,0.0
chip on your shoulder,BERTSCORE,gpt,0.6307811141014099
chip on your shoulder,BLEURT,gpt,-0.9297999143600464
chip on your shoulder,COMET22,gpt,0.4771825075149536
chip on your shoulder,KIWI-XL,gpt,0.5518277883529663
chip on your shoulder,XCOMET-XL,gpt,0.7365714311599731
chip on your shoulder,ROUGE,llama,0.0
chip on your shoulder,BLEU,llama,0.0
chip on your shoulder,BERTSCORE,llama,0.6675265431404114
chip on your shoulder,BLEURT,llama,-1.0427168607711792
chip on your shoulder,COMET22,llama,0.44157305359840393
chip on your shoulder,KIWI-XL,llama,0.7267808318138123
chip on your shoulder,XCOMET-XL,llama,0.7298225164413452
chip on your shoulder,ROUGE,marian,1.0
chip on your shoulder,BLEU,marian,1.0
chip on your shoulder,BERTSCORE,marian,0.9999999403953552
chip on your shoulder,BLEURT,marian,1.0720988512039185
chip on your shoulder,COMET22,marian,0.9760743975639343
chip on your shoulder,KIWI-XL,marian,0.8831655979156494
chip on your shoulder,XCOMET-XL,marian,1.0
chip on your shoulder,ROUGE,meta,0.8
chip on your shoulder,BLEU,meta,0.4111336169005197
chip on your shoulder,BERTSCORE,meta,0.9106284976005554
chip on your shoulder,BLEURT,meta,-0.28373846411705017
chip on your shoulder,COMET22,meta,0.7519526481628418
chip on your shoulder,KIWI-XL,meta,0.7149916291236877
chip on your shoulder,XCOMET-XL,meta,0.8928048610687256
chip on your shoulder,ROUGE,mistral,0.0
chip on your shoulder,BLEU,mistral,0.0
chip on your shoulder,BERTSCORE,mistral,0.6566570401191711
chip on your shoulder,BLEURT,mistral,-0.6993557214736938
chip on your shoulder,COMET22,mistral,0.49799439311027527
chip on your shoulder,KIWI-XL,mistral,0.9420270323753357
chip on your shoulder,XCOMET-XL,mistral,0.8872702121734619
chip on your shoulder,ROUGE,qwen,0.2
chip on your shoulder,BLEU,qwen,0.0
chip on your shoulder,BERTSCORE,qwen,0.7528464794158936
chip on your shoulder,BLEURT,qwen,-0.5724520683288574
chip on your shoulder,COMET22,qwen,0.6002657413482666
chip on your shoulder,KIWI-XL,qwen,0.9129989147186279
chip on your shoulder,XCOMET-XL,qwen,0.9381461143493652
chase rainbows,ROUGE,gemini,0.5
chase rainbows,BLEU,gemini,0.0
chase rainbows,BERTSCORE,gemini,0.9340112209320068
chase rainbows,BLEURT,gemini,0.9155811071395874
chase rainbows,COMET22,gemini,0.9136826395988464
chase rainbows,KIWI-XL,gemini,0.8976878523826599
chase rainbows,XCOMET-XL,gemini,0.9912000298500061
chase rainbows,ROUGE,gemma3,0.0
chase rainbows,BLEU,gemma3,0.0
chase rainbows,BERTSCORE,gemma3,0.7635275721549988
chase rainbows,BLEURT,gemma3,-0.8449196219444275
chase rainbows,COMET22,gemma3,0.5227382183074951
chase rainbows,KIWI-XL,gemma3,0.6587231159210205
chase rainbows,XCOMET-XL,gemma3,0.9336827993392944
chase rainbows,ROUGE,gemmaX,0.5
chase rainbows,BLEU,gemmaX,0.0
chase rainbows,BERTSCORE,gemmaX,0.9340112209320068
chase rainbows,BLEURT,gemmaX,0.9155811071395874
chase rainbows,COMET22,gemmaX,0.9334442019462585
chase rainbows,KIWI-XL,gemmaX,0.7942802906036377
chase rainbows,XCOMET-XL,gemmaX,1.0
chase rainbows,ROUGE,gpt,1.0
chase rainbows,BLEU,gpt,0.0
chase rainbows,BERTSCORE,gpt,1.0
chase rainbows,BLEURT,gpt,1.003962755203247
chase rainbows,COMET22,gpt,0.9800899624824524
chase rainbows,KIWI-XL,gpt,0.821007490158081
chase rainbows,XCOMET-XL,gpt,1.0
chase rainbows,ROUGE,llama,0.0
chase rainbows,BLEU,llama,0.0
chase rainbows,BERTSCORE,llama,0.8135712742805481
chase rainbows,BLEURT,llama,-0.6142420768737793
chase rainbows,COMET22,llama,0.5181153416633606
chase rainbows,KIWI-XL,llama,0.2090628743171692
chase rainbows,XCOMET-XL,llama,0.9331904649734497
chase rainbows,ROUGE,marian,0.5
chase rainbows,BLEU,marian,0.0
chase rainbows,BERTSCORE,marian,0.8708996772766113
chase rainbows,BLEURT,marian,0.12472383677959442
chase rainbows,COMET22,marian,0.8821488618850708
chase rainbows,KIWI-XL,marian,0.6347859501838684
chase rainbows,XCOMET-XL,marian,0.9046730995178223
chase rainbows,ROUGE,meta,0.0
chase rainbows,BLEU,meta,0.0
chase rainbows,BERTSCORE,meta,0.7834851145744324
chase rainbows,BLEURT,meta,-1.0093647241592407
chase rainbows,COMET22,meta,0.44389593601226807
chase rainbows,KIWI-XL,meta,-0.0214706864207983
chase rainbows,XCOMET-XL,meta,0.5309953689575195
chase rainbows,ROUGE,mistral,0.5
chase rainbows,BLEU,mistral,0.0
chase rainbows,BERTSCORE,mistral,0.8718421459197998
chase rainbows,BLEURT,mistral,0.7551559209823608
chase rainbows,COMET22,mistral,0.7078860402107239
chase rainbows,KIWI-XL,mistral,0.9078947305679321
chase rainbows,XCOMET-XL,mistral,1.0
chase rainbows,ROUGE,qwen,0.5
chase rainbows,BLEU,qwen,0.0
chase rainbows,BERTSCORE,qwen,0.9340112209320068
chase rainbows,BLEURT,qwen,0.9155811071395874
chase rainbows,COMET22,qwen,0.9159350991249084
chase rainbows,KIWI-XL,qwen,0.7962830066680908
chase rainbows,XCOMET-XL,qwen,1.0
"hope for the best, prepare for the worst",ROUGE,gemini,1.0
"hope for the best, prepare for the worst",BLEU,gemini,0.7598356856515925
"hope for the best, prepare for the worst",BERTSCORE,gemini,0.9745505452156067
"hope for the best, prepare for the worst",BLEURT,gemini,1.0830141305923462
"hope for the best, prepare for the worst",COMET22,gemini,0.9567734599113464
"hope for the best, prepare for the worst",KIWI-XL,gemini,1.0402793884277344
"hope for the best, prepare for the worst",XCOMET-XL,gemini,1.0
"hope for the best, prepare for the worst",ROUGE,gemma3,1.0
"hope for the best, prepare for the worst",BLEU,gemma3,0.7598356856515925
"hope for the best, prepare for the worst",BERTSCORE,gemma3,0.9745505452156067
"hope for the best, prepare for the worst",BLEURT,gemma3,1.0830141305923462
"hope for the best, prepare for the worst",COMET22,gemma3,0.9567734599113464
"hope for the best, prepare for the worst",KIWI-XL,gemma3,1.0341126918792725
"hope for the best, prepare for the worst",XCOMET-XL,gemma3,1.0
"hope for the best, prepare for the worst",ROUGE,gemmaX,0.7999999999999999
"hope for the best, prepare for the worst",BLEU,gemmaX,0.7420884818558928
"hope for the best, prepare for the worst",BERTSCORE,gemmaX,0.959459662437439
"hope for the best, prepare for the worst",BLEURT,gemmaX,0.781744122505188
"hope for the best, prepare for the worst",COMET22,gemmaX,0.9369539618492126
"hope for the best, prepare for the worst",KIWI-XL,gemmaX,0.9680277109146118
"hope for the best, prepare for the worst",XCOMET-XL,gemmaX,1.0
"hope for the best, prepare for the worst",ROUGE,gpt,1.0
"hope for the best, prepare for the worst",BLEU,gpt,0.6132297420585351
"hope for the best, prepare for the worst",BERTSCORE,gpt,0.9399328827857971
"hope for the best, prepare for the worst",BLEURT,gpt,1.0228877067565918
"hope for the best, prepare for the worst",COMET22,gpt,0.9273173213005066
"hope for the best, prepare for the worst",KIWI-XL,gpt,1.0272711515426636
"hope for the best, prepare for the worst",XCOMET-XL,gpt,1.0
"hope for the best, prepare for the worst",ROUGE,llama,0.823529411764706
"hope for the best, prepare for the worst",BLEU,llama,0.6786502681586726
"hope for the best, prepare for the worst",BERTSCORE,llama,0.9280968308448792
"hope for the best, prepare for the worst",BLEURT,llama,0.6211462020874023
"hope for the best, prepare for the worst",COMET22,llama,0.8768280148506165
"hope for the best, prepare for the worst",KIWI-XL,llama,0.9937877655029297
"hope for the best, prepare for the worst",XCOMET-XL,llama,0.9879474639892578
"hope for the best, prepare for the worst",ROUGE,marian,1.0
"hope for the best, prepare for the worst",BLEU,marian,1.0
"hope for the best, prepare for the worst",BERTSCORE,marian,1.0
"hope for the best, prepare for the worst",BLEURT,marian,1.0739248991012573
"hope for the best, prepare for the worst",COMET22,marian,0.9774771332740784
"hope for the best, prepare for the worst",KIWI-XL,marian,0.9891221523284912
"hope for the best, prepare for the worst",XCOMET-XL,marian,1.0
"hope for the best, prepare for the worst",ROUGE,meta,0.5714285714285714
"hope for the best, prepare for the worst",BLEU,meta,0.23793665482062618
"hope for the best, prepare for the worst",BERTSCORE,meta,0.8498008251190186
"hope for the best, prepare for the worst",BLEURT,meta,0.08477471768856049
"hope for the best, prepare for the worst",COMET22,meta,0.8351531624794006
"hope for the best, prepare for the worst",KIWI-XL,meta,1.0011918544769287
"hope for the best, prepare for the worst",XCOMET-XL,meta,0.9803515672683716
"hope for the best, prepare for the worst",ROUGE,mistral,0.9411764705882353
"hope for the best, prepare for the worst",BLEU,mistral,0.7860753021519787
"hope for the best, prepare for the worst",BERTSCORE,mistral,0.9443046450614929
"hope for the best, prepare for the worst",BLEURT,mistral,0.8256397247314453
"hope for the best, prepare for the worst",COMET22,mistral,0.9372991919517517
"hope for the best, prepare for the worst",KIWI-XL,mistral,0.9457148313522339
"hope for the best, prepare for the worst",XCOMET-XL,mistral,0.9912000298500061
"hope for the best, prepare for the worst",ROUGE,qwen,1.0
"hope for the best, prepare for the worst",BLEU,qwen,0.7598356856515925
"hope for the best, prepare for the worst",BERTSCORE,qwen,0.9745505452156067
"hope for the best, prepare for the worst",BLEURT,qwen,1.0830141305923462
"hope for the best, prepare for the worst",COMET22,qwen,0.9576700925827026
"hope for the best, prepare for the worst",KIWI-XL,qwen,1.0166929960250854
"hope for the best, prepare for the worst",XCOMET-XL,qwen,1.0
get a grip,ROUGE,gemini,0.0
get a grip,BLEU,gemini,0.0
get a grip,BERTSCORE,gemini,0.6804560422897339
get a grip,BLEURT,gemini,0.13688455522060394
get a grip,COMET22,gemini,0.7406031489372253
get a grip,KIWI-XL,gemini,0.48677700757980347
get a grip,XCOMET-XL,gemini,0.8399976491928101
get a grip,ROUGE,gemma3,0.0
get a grip,BLEU,gemma3,0.0
get a grip,BERTSCORE,gemma3,0.6804560422897339
get a grip,BLEURT,gemma3,0.13688455522060394
get a grip,COMET22,gemma3,0.7322214245796204
get a grip,KIWI-XL,gemma3,0.28338903188705444
get a grip,XCOMET-XL,gemma3,0.9364980459213257
get a grip,ROUGE,gemmaX,0.0
get a grip,BLEU,gemmaX,0.0
get a grip,BERTSCORE,gemmaX,0.7696493268013
get a grip,BLEURT,gemmaX,-0.010132447816431522
get a grip,COMET22,gemmaX,0.7726081013679504
get a grip,KIWI-XL,gemmaX,-0.06960774958133698
get a grip,XCOMET-XL,gemmaX,0.866989016532898
get a grip,ROUGE,gpt,0.0
get a grip,BLEU,gpt,0.0
get a grip,BERTSCORE,gpt,0.6931943893432617
get a grip,BLEURT,gpt,0.46222203969955444
get a grip,COMET22,gpt,0.6927122473716736
get a grip,KIWI-XL,gpt,0.4816173315048218
get a grip,XCOMET-XL,gpt,0.836773157119751
get a grip,ROUGE,llama,0.0
get a grip,BLEU,llama,0.0
get a grip,BERTSCORE,llama,0.6490861773490906
get a grip,BLEURT,llama,0.5820040106773376
get a grip,COMET22,llama,0.6231998801231384
get a grip,KIWI-XL,llama,0.9216638207435608
get a grip,XCOMET-XL,llama,0.9131998419761658
get a grip,ROUGE,marian,0.3333333333333333
get a grip,BLEU,marian,0.0
get a grip,BERTSCORE,marian,0.7193191051483154
get a grip,BLEURT,marian,-0.9252219200134277
get a grip,COMET22,marian,0.6384240388870239
get a grip,KIWI-XL,marian,-0.19375377893447876
get a grip,XCOMET-XL,marian,0.6616684198379517
get a grip,ROUGE,meta,0.0
get a grip,BLEU,meta,0.0
get a grip,BERTSCORE,meta,0.6744579672813416
get a grip,BLEURT,meta,-0.07877291738986969
get a grip,COMET22,meta,0.5832918286323547
get a grip,KIWI-XL,meta,0.09944502264261246
get a grip,XCOMET-XL,meta,0.813458263874054
get a grip,ROUGE,mistral,0.0
get a grip,BLEU,mistral,0.0
get a grip,BERTSCORE,mistral,0.6810960173606873
get a grip,BLEURT,mistral,-0.8605788946151733
get a grip,COMET22,mistral,0.519088864326477
get a grip,KIWI-XL,mistral,0.4318470060825348
get a grip,XCOMET-XL,mistral,0.36307358741760254
get a grip,ROUGE,qwen,0.0
get a grip,BLEU,qwen,0.0
get a grip,BERTSCORE,qwen,0.7273747324943542
get a grip,BLEURT,qwen,0.10655783116817474
get a grip,COMET22,qwen,0.7896721363067627
get a grip,KIWI-XL,qwen,0.9921592473983765
get a grip,XCOMET-XL,qwen,0.9541717171669006
finger on the pulse,ROUGE,gemini,0.22222222222222224
finger on the pulse,BLEU,gemini,0.0
finger on the pulse,BERTSCORE,gemini,0.7146023511886597
finger on the pulse,BLEURT,gemini,-1.2097805738449097
finger on the pulse,COMET22,gemini,0.4849197268486023
finger on the pulse,KIWI-XL,gemini,0.8070917725563049
finger on the pulse,XCOMET-XL,gemini,0.8332157135009766
finger on the pulse,ROUGE,gemma3,0.15384615384615383
finger on the pulse,BLEU,gemma3,0.0
finger on the pulse,BERTSCORE,gemma3,0.6668744087219238
finger on the pulse,BLEURT,gemma3,-1.1066668033599854
finger on the pulse,COMET22,gemma3,0.5277838706970215
finger on the pulse,KIWI-XL,gemma3,0.8804503679275513
finger on the pulse,XCOMET-XL,gemma3,0.9517965316772461
finger on the pulse,ROUGE,gemmaX,1.0
finger on the pulse,BLEU,gemmaX,1.0
finger on the pulse,BERTSCORE,gemmaX,1.0
finger on the pulse,BLEURT,gemmaX,1.0640047788619995
finger on the pulse,COMET22,gemmaX,0.9744736552238464
finger on the pulse,KIWI-XL,gemmaX,0.9256807565689087
finger on the pulse,XCOMET-XL,gemmaX,0.966560959815979
finger on the pulse,ROUGE,gpt,0.8
finger on the pulse,BLEU,gpt,0.345720784641941
finger on the pulse,BERTSCORE,gpt,0.8827066421508789
finger on the pulse,BLEURT,gpt,0.5502623319625854
finger on the pulse,COMET22,gpt,0.8560261130332947
finger on the pulse,KIWI-XL,gpt,0.9310447573661804
finger on the pulse,XCOMET-XL,gpt,0.9583852291107178
finger on the pulse,ROUGE,llama,0.25
finger on the pulse,BLEU,llama,0.0
finger on the pulse,BERTSCORE,llama,0.7412576079368591
finger on the pulse,BLEURT,llama,-0.9640564322471619
finger on the pulse,COMET22,llama,0.5800972580909729
finger on the pulse,KIWI-XL,llama,0.7616854906082153
finger on the pulse,XCOMET-XL,llama,0.9597364664077759
finger on the pulse,ROUGE,marian,0.75
finger on the pulse,BLEU,marian,0.0
finger on the pulse,BERTSCORE,marian,0.9004643559455872
finger on the pulse,BLEURT,marian,-0.9234352111816406
finger on the pulse,COMET22,marian,0.6781529784202576
finger on the pulse,KIWI-XL,marian,0.7802839279174805
finger on the pulse,XCOMET-XL,marian,0.8914765119552612
finger on the pulse,ROUGE,meta,0.4444444444444445
finger on the pulse,BLEU,meta,0.0
finger on the pulse,BERTSCORE,meta,0.8066375255584717
finger on the pulse,BLEURT,meta,-1.2357265949249268
finger on the pulse,COMET22,meta,0.5292404294013977
finger on the pulse,KIWI-XL,meta,0.8567872047424316
finger on the pulse,XCOMET-XL,meta,0.9467853903770447
finger on the pulse,ROUGE,mistral,0.4
finger on the pulse,BLEU,mistral,0.0
finger on the pulse,BERTSCORE,mistral,0.7658645510673523
finger on the pulse,BLEURT,mistral,-0.7676560282707214
finger on the pulse,COMET22,mistral,0.7026852369308472
finger on the pulse,KIWI-XL,mistral,0.4980945289134979
finger on the pulse,XCOMET-XL,mistral,0.8777869939804077
finger on the pulse,ROUGE,qwen,1.0
finger on the pulse,BLEU,qwen,1.0
finger on the pulse,BERTSCORE,qwen,1.0
finger on the pulse,BLEURT,qwen,1.0640047788619995
finger on the pulse,COMET22,qwen,0.9772068858146667
finger on the pulse,KIWI-XL,qwen,0.9456777572631836
finger on the pulse,XCOMET-XL,qwen,0.9620057344436646
ball of fire,ROUGE,gemini,0.0
ball of fire,BLEU,gemini,0.0
ball of fire,BERTSCORE,gemini,0.7745527625083923
ball of fire,BLEURT,gemini,0.6331931352615356
ball of fire,COMET22,gemini,0.8688081502914429
ball of fire,KIWI-XL,gemini,1.0473203659057617
ball of fire,XCOMET-XL,gemini,0.9736162424087524
ball of fire,ROUGE,gemma3,0.0
ball of fire,BLEU,gemma3,0.0
ball of fire,BERTSCORE,gemma3,0.7745527625083923
ball of fire,BLEURT,gemma3,0.6331931352615356
ball of fire,COMET22,gemma3,0.8688083291053772
ball of fire,KIWI-XL,gemma3,1.027007818222046
ball of fire,XCOMET-XL,gemma3,0.9774081707000732
ball of fire,ROUGE,gemmaX,1.0
ball of fire,BLEU,gemmaX,0.0
ball of fire,BERTSCORE,gemmaX,1.0
ball of fire,BLEURT,gemmaX,1.0464051961898804
ball of fire,COMET22,gemmaX,0.9831183552742004
ball of fire,KIWI-XL,gemmaX,0.9692761898040771
ball of fire,XCOMET-XL,gemmaX,0.9963271617889404
ball of fire,ROUGE,gpt,0.0
ball of fire,BLEU,gpt,0.0
ball of fire,BERTSCORE,gpt,0.7745527625083923
ball of fire,BLEURT,gpt,0.6331931352615356
ball of fire,COMET22,gpt,0.8811547160148621
ball of fire,KIWI-XL,gpt,0.9664053916931152
ball of fire,XCOMET-XL,gpt,0.9503282308578491
ball of fire,ROUGE,llama,0.6666666666666666
ball of fire,BLEU,llama,0.0
ball of fire,BERTSCORE,llama,0.8838031888008118
ball of fire,BLEURT,llama,-0.4727976620197296
ball of fire,COMET22,llama,0.7706859707832336
ball of fire,KIWI-XL,llama,0.7843506336212158
ball of fire,XCOMET-XL,llama,0.8178697824478149
ball of fire,ROUGE,marian,0.0
ball of fire,BLEU,marian,0.0
ball of fire,BERTSCORE,marian,0.7745527625083923
ball of fire,BLEURT,marian,0.6331931352615356
ball of fire,COMET22,marian,0.8643074631690979
ball of fire,KIWI-XL,marian,0.9920247793197632
ball of fire,XCOMET-XL,marian,0.9804829359054565
ball of fire,ROUGE,meta,0.6666666666666666
ball of fire,BLEU,meta,0.0
ball of fire,BERTSCORE,meta,0.861162543296814
ball of fire,BLEURT,meta,-0.7253919243812561
ball of fire,COMET22,meta,0.764873206615448
ball of fire,KIWI-XL,meta,0.5210430026054382
ball of fire,XCOMET-XL,meta,0.8381767272949219
ball of fire,ROUGE,mistral,0.0
ball of fire,BLEU,mistral,0.0
ball of fire,BERTSCORE,mistral,0.7745527625083923
ball of fire,BLEURT,mistral,0.6331931352615356
ball of fire,COMET22,mistral,0.8643075227737427
ball of fire,KIWI-XL,mistral,0.9920245409011841
ball of fire,XCOMET-XL,mistral,0.980482816696167
ball of fire,ROUGE,qwen,1.0
ball of fire,BLEU,qwen,0.0
ball of fire,BERTSCORE,qwen,1.0
ball of fire,BLEURT,qwen,1.0464051961898804
ball of fire,COMET22,qwen,0.9831185936927795
ball of fire,KIWI-XL,qwen,0.9692761898040771
ball of fire,XCOMET-XL,qwen,0.9963271617889404
bite your lip,ROUGE,gemini,0.5
bite your lip,BLEU,gemini,0.0
bite your lip,BERTSCORE,gemini,0.8110911846160889
bite your lip,BLEURT,gemini,0.5345959663391113
bite your lip,COMET22,gemini,0.6540734171867371
bite your lip,KIWI-XL,gemini,0.50179123878479
bite your lip,XCOMET-XL,gemini,0.8759788274765015
bite your lip,ROUGE,gemma3,0.5
bite your lip,BLEU,gemma3,0.0
bite your lip,BERTSCORE,gemma3,0.789689302444458
bite your lip,BLEURT,gemma3,0.49234092235565186
bite your lip,COMET22,gemma3,0.6029683947563171
bite your lip,KIWI-XL,gemma3,0.4429386854171753
bite your lip,XCOMET-XL,gemma3,0.9167658090591431
bite your lip,ROUGE,gemmaX,1.0
bite your lip,BLEU,gemmaX,0.0
bite your lip,BERTSCORE,gemmaX,1.0
bite your lip,BLEURT,gemmaX,0.9891122579574585
bite your lip,COMET22,gemmaX,0.9711059331893921
bite your lip,KIWI-XL,gemmaX,0.8472644090652466
