ingles_original,portugues_traduzido,ingles_traduzido,modelo_prompt,XCOMET-XL
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotos - Justin Bieber resuelve asunto con Marilyn Manson sobre el diseño de la camiseta,Photography Gallery - Justin Bieber Resolves Issue with Marilyn Manson Regarding the Design of the T-Shirt,qwen/prompt4,0.8704538345336911
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotos - Justin Bieber resolve a questão com Marilyn Manson sobre o design da camiseta,Photo Gallery - Justin Bieber hashes it out with Marilyn Manson over the t-shirt design.,gpt/prompt4,0.899271845817565
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galerias de Fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Photogalleries - Justin Bieber Resolves Issue with Marilyn Manson over T-Shirt Design,mistral/prompt2,0.9146378636360161
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Biblioteca de imagens - Justin Bieber resolve controvérsia com Marilyn Manson sobre design de camiseta.,"""Image Library - Justin Bieber resolves dispute with Marilyn Manson over t-shirt design.""",llama/prompt4,0.9227582812309261
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotografias - Justin Bieber resolve disputa com Marilyn Manson sobre o design da camiseta,Photography Gallery - Justin Bieber Resolves Dispute with Marilyn Manson over T-Shirt Design,qwen/prompt2,0.9394229054450981
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,"""Album de fotos - Justin Bieber resolve disputa com Marilyn Manson sobre o desenho da camiseta""","""Photo Album - Justin Bieber Resolves Dispute with Marilyn Manson Over T-Shirt Design""",llama/prompt1,0.94157987833023
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Álbum de fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Photo Album - Justin Bieber settles issue with Marilyn Manson over t-shirt design.,mistral/prompt4,0.9521965980529781
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,"""Álbum de Fotos - Justin Bieber resolve disputa com Marilyn Manson sobre design de camiseta""",Justin Bieber Photo Album - Justin Bieber settles dispute with Marilyn Manson over t-shirt design.,llama/prompt2,0.9597396850585931
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Photo Gallery - Justin Bieber settles the score with Marilyn Manson over the T-shirt design.,gpt/prompt3,0.9612601995468141
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Justin Bieber settles a dispute with Marilyn Manson over the design of the T-shirt.,mistral/prompt3,0.9635088443756101
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Photogallery - Justin Bieber soluciona problema com Marilyn Manson sobre o design de camiseta,Photogallery - Justin Bieber solves Marilyn Manson's problem about t-shirt design,marian/,0.9707702398300171
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de Fotos - Justin Bieber resolve questão com Marilyn Manson sobre design de camiseta.,Photo Gallery - Justin Bieber Settles T-Shirt Design Dispute with Marilyn Manson.,gemini/prompt2,0.9737938642501831
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,"Galeria de Fotos - Justin Bieber resolve questão com Marilyn Manson sobre design de camiseta
",Photo Gallery - Justin Bieber Settles T-Shirt Design Dispute with Marilyn Manson,gemini/prompt1,0.9764556884765621
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de fotos - Justin Bieber resolve questão com Marilyn Manson sobre design de camiseta,Photo Gallery - Justin Bieber Settles T-Shirt Design Dispute with Marilyn Manson,gemma3/prompt2,0.9802353382110591
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de fotos - Justin Bieber resolve questão com Marilyn Manson sobre design de camiseta,Photo Gallery - Justin Bieber Settles T-Shirt Design Dispute with Marilyn Manson,gemma3/prompt1,0.9802355170249931
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Photo Gallery - Justin Bieber resolves issue with Marilyn Manson over t-shirt design.,gpt/prompt2,0.992161512374877
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Galeria de fotos - Justin Bieber resolve questão com Marilyn Manson sobre o design da camiseta.,Photo Gallery - Justin Bieber resolves issue with Marilyn Manson over T-shirt design.,gpt/prompt1,0.9946904182434081
Photogallery - Justin Bieber settles issue with Marilyn Manson over T-shirt design,Fotogaleria - Justin Bieber resolve problema com Marilyn Manson sobre design de t-shirt,Photo Gallery - Justin Bieber resolves issue with Marilyn Manson over t-shirt design,gemmaX/,0.9956670999526971
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos na Dor, Um Novo Grupo Ampara Famílias de Policiais Caídos.
","Born of Grief, A New Bandage for Fallen Heroes' Families.",gemini/prompt4,0.522193670272827
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos da Dor, Um Novo Grupo Ampara Famílias de Heróis Caídos.
","Born of Grief, a New Bandage for Fallen Heroes' Kin.",gemini/prompt3,0.529284715652465
"Born in Grief, New Group Helps Families of Slain Officers",">>pt<<Nascidos no luto, Novo Grupo Ajuda famílias de Agentes Caídos","- Born to Grief, a New Group that Helps Families of Fallen Officers",meta/,0.76930284500122
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos em Luto, Novo Grupo Ajuda Famílias de Policiais Assassinados","Born in Grief, New Group Supports Families of Police Assassins",qwen/prompt1,0.8259027600288391
"Born in Grief, New Group Helps Families of Slain Officers","Nascido do Luto, Novo Grupo auxilia Famílias de Policiais Mortos.","""Risen from Sorrow, New Group Aids Families of Fallen Officers.""",mistral/prompt3,0.833009898662567
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos da Dor, Novo Grupo Ampara Famílias de Heróis Caídos.","Forged in Sorrow, New Group Shelters Fallen Heroes' Families.",gemma3/prompt3,0.857263088226318
"Born in Grief, New Group Helps Families of Slain Officers","Nascido da Dor, Novo Grupo Ampara Famílias de Policiais Tombados.","Forged in Grief, a New Collective Lends Support to Families of Fallen Officers.",gemma3/prompt4,0.8622226119041441
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na Tristeza, Novo Grupo Auxilia Famílias de Policiais Mortos em Combate","'Born in Sadness, New Group Aids Families of Police Officers Killed in Action'",mistral/prompt4,0.8668773174285881
"Born in Grief, New Group Helps Families of Slain Officers","Nascido da Tristeza, Novo Grupo Auxilia as Famílias dos Oficiais Mortos","Born from Sorrow, New Squad Supports Families of Fallen Officers",qwen/prompt3,0.8704668879508971
"Born in Grief, New Group Helps Families of Slain Officers","Nascida na Tristeza, Novo Grupo Ajuda Famílias de Policiais Mortos","'Born into Sadness, New Group Aids Families of Fallen Police Officers'",mistral/prompt1,0.871558666229248
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na Dor, Novo Grupo Ajuda Famílias de Policiais Mortos.
","Born in Pain, New Group Aids Families of Fallen Police.
",gemini/prompt2,0.8861840963363641
"Born in Grief, New Group Helps Families of Slain Officers","""Nascidos em Luto, Novo Grupo Ajuda Famílias de Agentes Falecidos""","""Born in Grief, New Group Helps Families of Deceased Agents""",qwen/prompt2,0.893038034439086
"Born in Grief, New Group Helps Families of Slain Officers","Nascido da Dor, Novo Grupo Ajuda Famílias de Policiais Assassinados","Born from Suffering, New Group Aids Families of Assassinated Police Officers",llama/prompt4,0.9012742042541501
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos na Tristeza, Novo Grupo auxilia Famílias de Oficiais Assasinados","Born Under Sadness, New Group Supports Families of Officers Killed in the Line of Duty",qwen/prompt4,0.9120038747787471
"Born in Grief, New Group Helps Families of Slain Officers","Nascido da Dor, Novo Grupo Ajuda Famílias de Policiais Mortos","Born from Pain, New Group Helps Families of Fallen Police Officers",gemma3/prompt2,0.9160598516464231
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos na Dor, Novo Grupo Apoia Famílias de Oficiais Assassinados","Born from Sorrow, New Group Supports Families of Slain Officers",gpt/prompt3,0.92443436384201
"Born in Grief, New Group Helps Families of Slain Officers","Nascido em Grief, Novo Grupo ajuda famílias de oficiais de slain","Born in Grief, New Group helps families of slain officers",marian/,0.925100862979888
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na Dor, Novo Grupo Ajuda Famílias de Policiais Mortos
","Born in Pain, New Group Aids Families of Fallen Police Officers",gemini/prompt1,0.9275905489921571
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na Tristeza, Novo Grupo Ajuda Famílias de Oficiais Mortos.","Born in Sorrow, New Group Aids Families of Fallen Officers.",gpt/prompt4,0.931215167045593
"Born in Grief, New Group Helps Families of Slain Officers","Nascido no Pesar, Novo Grupo Ajuda Famílias de Policiais Assassinados","Born in Sorrow, New Group Aids Families of Murdered Police Officers",llama/prompt3,0.9322930574417111
"Born in Grief, New Group Helps Families of Slain Officers","""Nascidos na Dor, Novo Grupo Ajuda Famílias de Oficiais Assassinado""","""Born in Pain, New Group Helps Families of Slain Officers""",gpt/prompt2,0.9363154172897331
"Born in Grief, New Group Helps Families of Slain Officers","""Nascida do Luto, Nova Grupo Ajuda Famílias de Oficiais Assassinados""","""Born from Grief, New Group Helps Families of Murdered Police Officers""",llama/prompt2,0.94533634185791
"Born in Grief, New Group Helps Families of Slain Officers","Nascidos na Tristeza, Novo Grupo Ajuda Famílias de Oficiais Mortos","Born in Sadness, New Group Aids Families of Deceased Officers",mistral/prompt2,0.95745849609375
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na dor, novo grupo ajuda famílias de policiais assassinados","Born in grief, new group helps families of slain cops",gemmaX/,0.9669276475906371
"Born in Grief, New Group Helps Families of Slain Officers","Nascida da Dor, Grupo Novo Ajuda Famílias de Oficiais Mortos em Serviço","Born out of Sorrow, New Group Helps Families of Officers Killed in Service.",llama/prompt1,0.9735256433486931
"Born in Grief, New Group Helps Families of Slain Officers","Nascido no luto, novo grupo ajuda famílias de policiais mortos","Born from grief, new group aids families of fallen police officers.",gemma3/prompt1,0.9788438081741331
"Born in Grief, New Group Helps Families of Slain Officers","Nascido na Tristeza, Novo Grupo Ajuda Famílias de Oficiais Assassinados","""Born in Sorrow, New Group Helps Families of Murdered Officers""",gpt/prompt1,0.9869340062141411
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Queixa Criminal é Aberta Contra Autoridades da UE que Deram Sinal Verde ao Glifosato.
",The hounds of justice are unleashed on EU officials who greenlit glyphosate.,gemini/prompt4,0.493037164211273
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Requerimento Criminal Arquivado Contra Autoridades da UE Por Terem Dado Luz Verde Ao Glicósato.,"""Criminal Complaint Filed Against EU Authorities for Giving Green Light to High Fructose Corn Syrup.""",llama/prompt2,0.565975904464721
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Ação Penal Arquivada Contra Autoridades EUA que Dariam a Válvula Verde para o Glifosato,Impeachment Filed Against US Officials Who Would Turn the Green Valve on Glyphosate.,llama/prompt4,0.614606022834777
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"""Denúncia Criminosa Apresentada Contra Autoridades da UE Que Deram Vizinhança ao Glyphosate""","""Serious Criminal Complaint Presented Against EU Authorities That Gave Neighbourhood to Glyphosate""",mistral/prompt3,0.698828995227813
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia Criminal Apurada Contra Autoridades da União Europeia que Deram Sinal Verde ao Glifosato.,The Green Light's Poisoned Hand: Criminal Charges Filed Against EU Authorities Over Glyphosate.,gemma3/prompt4,0.7610375881195061
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Queixa Criminal Registrada Contra Autoridades da UE Que Deram Vizinho Verde para o Glifosato.,"""Criminal Complaint Registered Against EU Authorities Who Labeled Neighborly Green for Glyphosate.""",llama/prompt1,0.774279832839965
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia Criminal Apontada Contra Autoridades da UE que Selaram o Destino do Glifosato.,Criminal charges laid against EU officials who signed the glyphosate’s death warrant.,gemma3/prompt3,0.793592691421508
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Adução de acusação contra as autoridades da UE que deram luz verde ao glifosato,Adução of accusation against the EU authorities who gave the green light to glyphosate,gemmaX/,0.8060247898101801
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Reclamação Criminal Filiada contra Autoridades da UE que Deram o Sinal Verde para o Glyphosato,Complaint Criminal Allied against EU Authorities That Given the Green Light to Glyphosate,qwen/prompt4,0.8331311941146851
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Comentário criminoso sobre ""autoridades da UE que deram a luz verde para o glifosato""",Criminal commentary on 'EU authorities giving the green light for glyphosate',meta/,0.8780440092086791
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Acusações Formais Apresentadas contra Autoridades da UE que Deram Licença para a Uso de Glyphosate,"""Charges Filed against EU Authorities for Granting Glyphosate Approval""",mistral/prompt4,0.9030829668045041
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Reclamação Criminal Filiada contra Autoridades da UE Que Dêem o Sinal Verde ao Glyphosate,Complaint Filed Against EU Authorities for Approving Glyphosate,qwen/prompt2,0.9476573467254631
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia Criminosa Encaminhada Contra Autoridades da UE que Deram Sinal Verde para o Glyphosate.,Criminal Complaint Lodged Against EU Authorities for Giving Green Light to Glyphosate.,llama/prompt3,0.9611299633979791
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Queixa Criminal Apresentada Contra Autoridades da UE que Liberaram Sinal Verde para o Glifosato.,"""Criminal Complaint Filed Against EU Authorities Who Gave the Green Light to Glyphosate.""",gpt/prompt3,0.9682374000549311
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia Penal Movida Contra Autoridades da UE Que Liberaram Glyphosate,"""Criminal Complaint Filed Against EU Authorities Who Released Glyphosate""",mistral/prompt2,0.9718573093414301
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Denúncia Criminal Acusa Autoridades da UE de ""Dar Sinal Verde"" ao Glifosato.
","Criminal complaint accuses EU authorities of giving the glyphosate a ""green light.""",gemini/prompt3,0.9720714092254631
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Queixa-crime apresentada contra autoridades da UE que deram sinal verde ao glifosato.
",Criminal complaint filed against EU authorities who greenlit glyphosate.,gemini/prompt1,0.9753012657165521
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Queixa Criminal Apresentada Contra Autoridades da UE Que Liberaram o Glifosato.,Criminal Complaint Filed Against EU Authorities Who Released Glyphosate.,gpt/prompt2,0.982204556465148
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Queixa Criminal Apresentada Contra Autoridades da UE Que Deram Sinal Verde ao Glifosato,Criminal Complaint Filed Against EU Authorities Who Gave the Green Light to Glyphosate,gpt/prompt4,0.984279513359069
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Denúncia Criminal apresentada contra autoridades da UE que deram o ""verde-luz"" ao glifosato","A criminal complaint has been filed against EU authorities that gave the ""green light"" to glyphosate",qwen/prompt3,0.9895635843276971
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Reclamação Criminal Filiada contra Autoridades da UE que Dêem o Sinal Verde ao Glyphosato,Criminal Complaint Filed Against EU Authorities Giving the Green Light to Glyphosate,qwen/prompt1,0.9991576671600341
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Queixa criminal apresentada contra autoridades da UE que aprovaram o glifosato.
","Criminal complaint filed against EU authorities who approved glyphosate.
",gemini/prompt2,1.0
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia criminal registrada contra autoridades da UE que deram sinal verde ao glifosato.,Criminal complaint filed against EU officials who gave the green light to glyphosate.,gemma3/prompt1,1.0
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"Denúncia criminal apresentada contra autoridades da UE que deram sinal verde ao glifosato.
",Criminal complaint filed against EU officials who gave the green light to glyphosate.,gemma3/prompt2,1.0
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,"""Queixa criminal apresentada contra autoridades da UE que deram sinal verde ao glifosato.""","""Criminal complaint filed against EU authorities who gave the green light to glyphosate.""",gpt/prompt1,1.0
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Denúncia criminal apresentada contra autoridades da UE que deram luz verde ao glifosato,Criminal complaint against EU authorities giving green light to glyphosate,marian/,1.0
Criminal Complaint Filed Against EU Authorities Who Gave Glyphosate Green Light,Uma Queixa Criminal foi Apresentada Contra as Autoridades da UE que Deram Luz Verde para o Glifosato,A criminal complaint has been filed against EU authorities who gave the green light to glyphosate.,mistral/prompt1,1.0
All things military: 41 family members join the army at the same time,Quarenta e um laços de sangue alistaram-se de uma vez só aos gritos da pátria.,"Forty-one threads of kinship surged forward, a patriotic roar unbound.",gemma3/prompt4,0.256429314613342
All things military: 41 family members join the army at the same time,Um exército particular: quarenta e um laços de sangue marcham juntos.,A private host: forty-one blood-ties on the march.,gemma3/prompt3,0.43246644735336304
All things military: 41 family members join the army at the same time,"Todos os membros da família: 41 parentes se aliam à army (Deve haver um erro na frase original, pois ""army"" não é usado desta forma em inglês. Caso se refera a entrarem no exército, a tradução seria: Todos os membros da família: 41 parentes entram simultaneamente no exército.)","All family members: 41 relatives simultaneously take up arms (There seems to be an error in the original sentence, as ""army"" is not used this way in English. If it refers to joining the military, the translation would be: All family members: 41 relatives simultaneously join the military.) 

(Metaforicamente: All family members: 41 relatives band together in a cause.)",qwen/prompt4,0.582132577896118
All things military: 41 family members join the army at the same time,"A mesma chama da guerra incendeia 41 corações de uma só família.
","The same war-fire burns through 41 hearts, all from one family.",gemini/prompt3,0.599082112312316
All things military: 41 family members join the army at the same time,"""Todo poder militar: 41 parentes se alinham ao mesmo tempo.""","""Entire military might: 41 relatives align in sync.""",llama/prompt4,0.816985607147216
All things military: 41 family members join the army at the same time,Tudo é guerra: 41 membros da família se alista ao exército no mesmo tempo,"""All Out War: 41 Family Members Enlist in Army at the Same Time""",llama/prompt3,0.9004111289978021
All things military: 41 family members join the army at the same time,"Toda a família em armas: 41 membros vestem a farda de uma vez.
",The whole family in arms: 41 members don the uniform at once.,gemini/prompt4,0.917027175426483
All things military: 41 family members join the army at the same time,"""Tudo do tipo militar: 41 membros da família ingressam na exército ao mesmo tempo"".","""All of the military type: 41 family members enlist in the army at once.""",mistral/prompt3,0.9329774379730221
All things military: 41 family members join the army at the same time,Todas as famílias em guerra: 41 parentes entram no exército ao mesmo tempo,Families in battle: 41 relatives enlist at once,qwen/prompt3,0.9331508278846741
All things military: 41 family members join the army at the same time,Todos os militares: 41 membros da família se juntam ao exército ao mesmo tempo.,All soldiers: 41 family members join the army at the same time.,qwen/prompt2,0.936222672462463
All things military: 41 family members join the army at the same time,"Tudo sobre o militarismo: 41 membros de uma família se alistam no exército ao mesmo tempo.
","All About Militarism: 41 Family Members Enlist in the Army Simultaneously.
",gemini/prompt2,0.9427856206893921
All things military: 41 family members join the army at the same time,Tudo militar: 41 familiares se juntam ao exército ao mesmo tempo,"""All military: 41 relatives join the army at the same time.""",llama/prompt2,0.955781817436218
All things military: 41 family members join the army at the same time,Todo que é militar: 41 membros da família se alistam ao mesmo tempo na exército,All military personnel: 41 family members enlist at the same time in the army,mistral/prompt1,0.9627496004104611
All things military: 41 family members join the army at the same time,"""Tudo no departamento militar: 41 membros da família entram no exército ao mesmo tempo.""","""All in the military department: 41 family members join the army at the same time.""",mistral/prompt2,0.965225458145141
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família ingressam no exército ao mesmo tempo.,"""All things military: 41 family members enlist in the army at once.""",gpt/prompt3,0.971839785575866
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família ingressam no exército ao mesmo tempo.,All things military: 41 members of the family simultaneously enlist in the army.,mistral/prompt4,0.980700731277465
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família vão ao exército ao mesmo tempo,All military stuff: 41 family members go to the army at the same time,meta/,0.982182741165161
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família se juntam ao exército ao mesmo tempo.,"""All military matters: 41 family members join the army at the same time.""",gpt/prompt2,0.98964774608612
All things military: 41 family members join the army at the same time,"""Tudo militar: 41 membros da família se juntam ao exército ao mesmo tempo.""","""All military: 41 family members join the army at the same time.""",llama/prompt1,0.990189015865325
All things military: 41 family members join the army at the same time,Tudo é militar: 41 membros de uma família juntam-se ao exército ao mesmo tempo,It's a family affair: 41 members of one family join the army at the same time,gemmaX/,0.9910950660705561
All things military: 41 family members join the army at the same time,Tudo relacionado a assuntos militares: 41 membros da família ingressam no exército ao mesmo tempo.,Everything related to military matters: 41 family members join the army at once.,gemma3/prompt2,0.9912000298500061
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família se juntam ao exército ao mesmo tempo.,"""All military things: 41 family members join the army at the same time.""",gpt/prompt1,0.9912000298500061
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família se juntam ao exército ao mesmo tempo,All military things: 41 family members join the army at the same time,marian/,0.9912000298500061
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família se juntam ao exército no mesmo tempo,All military matters: 41 family members join the army at the same time.,qwen/prompt1,0.9912000298500061
All things military: 41 family members join the army at the same time,Todas as coisas militares: 41 membros da família entram para o exército ao mesmo tempo.,All things military: 41 family members join the army at the same time.,gpt/prompt4,0.9991787672042841
All things military: 41 family members join the army at the same time,"Tudo sobre o militarismo: 41 membros da família se juntam ao exército ao mesmo tempo.
",All about militarism: 41 family members join the army at once.,gemini/prompt1,1.0
All things military: 41 family members join the army at the same time,Tudo relacionado a militares: 41 membros da família ingressam no exército ao mesmo tempo.,All things military: 41 family members join the army at once.,gemma3/prompt1,1.0
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre ""acidentalmente"" em um acidente ao aprender a dirigir, logo antes do fim do decreto que a impedia ao volante.","A Saudi woman's driving lessons ended abruptly, a final, fatal lap just as the road to freedom closed.",gemma3/prompt3,0.47870549559593206
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,A mulher saudita despede-se do mundo em um acidente ‘enquanto aprendia a dirigir’ logo antes do país revogar a proibição para as mulheres ao volante.,"The Saudi woman breathed her last in a crash, ironically learning to drive just as her country unlocked the steering wheel.",gemma3/prompt4,0.502412617206573
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Arab woman, conveniently expires in crash, 'while learning to drive' just before the nation abolishes its ban on female drivers","""Arab woman succumbs to fatal crash while mastering the wheel just as the nation annuls its ban on female drivers""",mistral/prompt3,0.7848288416862481
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Uma saudita ""aprende a dirigir"" e morre num acidente, convenientemente, justo antes do fim da proibição.
","A Saudi woman ""takes the wheel"" and crashes, conveniently, right before the ban lifts.",gemini/prompt3,0.8308087587356561
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Uma mulher saudita falece conveniently no acidente ""aprendendo a dirigir"" antes que o país retire sua proibição sobre mulheres motoristas","A Saudi woman conveniently kicks the bucket in the accident ""learning to drive"" before the country removes its ban on women drivers.",qwen/prompt4,0.859266519546508
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"A Arábia Saudita ""enterra"" a mulher que morre em acidente ""enquanto aprendia a dirigir"", antes de o país suspender a proibição de mulheres ao volante.
","Saudi Arabia ""buried"" the woman who died in a car accident ""while learning to drive,"" before the country lifted its ban on women drivers.",gemini/prompt4,0.886823296546936
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,Mulher saudita convenientemente morre em acidente para aprender a dirigir antes de o país suspender sua proibição em direção às mulheres.,Saudi woman conveniently dies in an accident to learn to drive before the country lifts its ban on women.,meta/,0.9072792530059811
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Uma mulher saudita falece convenientemente em um acidente ""ao aprender a dirigir"", antes que o país retire sua proibição à condução feminina.","""A Saudi woman conveniently meets her end in an accident 'while learning to drive,' just as the country is about to lift its ban on female driving.""",qwen/prompt3,0.9202724695205681
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,Mulher saudita morre convenientemente em acidente 'ao aprender a dirigir' antes que o país retire a proibição para mulheres dirigir.,A Saudi Arabian woman dies in 'convenient' driving accident 'before the country lifts the ban on women driving.',mistral/prompt1,0.9247635006904601
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,Mulher saudita convenientemente falece em acidente 'enquanto aprendia a dirigir' antes que o país levante a proibição sobre motoristas do sexo feminino.,"""Saudi woman conveniently passes away in an 'accident' while learning to drive before the country lifts the ban on female drivers.""",gpt/prompt4,0.9273654818534851
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita cai em um acidente 'enquanto aprendia a dirigir', convenientemente, antes que o país levante a proibição de motoristas mulheres.","'A Saudi woman has an accident 'while learning to drive', conveniently before the country lifts the ban on women drivers.'",gpt/prompt3,0.928835153579711
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita ""convenientemente"" morre em acidente ""enquanto aprendia a dirigir"" antes que o país retire sua proibição de condução feminina.","Saudi woman ""conveniently"" dies in a crash ""while learning to drive"" just as the country is poised to lift its ban on female drivers.",llama/prompt4,0.9577425718307491
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre convenientemente em acidente ""enquanto aprendia a dirigir"" antes que o país derrube seu veto às condutoras.","A Saudi woman dies conveniently in a fatal crash ""while learning to drive"" just as Saudi Arabia was poised to lift its ban on female drivers.",llama/prompt3,0.9626631736755371
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,Mulher saudita convenientemente morre em acidente 'enquanto aprendia a dirigir' antes que o país levantasse sua proibição de motoristas do sexo feminino.,"""Saudi woman conveniently dies in an 'accident' while learning to drive before the country lifted its ban on female drivers.""",gpt/prompt2,0.9733858108520501
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,'Mulher saudita morre convenientemente em acidente 'enquanto aprende a dirigir' antes do país levantar o banimento às motoristas mulheres'.,"A Saudi Arabian woman conveniently died in an accident ""while learning to drive"" just before the country lifted the ban on women drivers.",mistral/prompt4,0.977762818336486
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,"Mulher saudita morre convenientemente em acidente ""enquanto aprendia a dirigir"", pouco antes do país suspender a proibição de mulheres ao volante.","Saudi woman dies ""conveniently"" in accident ""while learning to drive,"" shortly before the country lifted its driving ban on women.",gemini/prompt2,0.977904319763183
Saudi woman conveniently dies in crash ‘while learning to drive’ before the country lifts its ban on female drivers,Mulhera saudita morre acidentalmente em acidente 'enquanto aprende a dirigir' justo antes do país afrouxar as restrições ao direção feminina.,Saudi woman dies in accidental car crash 'while learning to drive' just before the country relaxes restrictions on female driving.,llama/prompt1,0.9841951131820671
