indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
1312,newsmet,literais,Major German Parties Leave Migrant Issues out of Campaign,As principais legendas alemãs varrem a poeira dos temas migratórios da campanha.,gemini,prompt4,gemmaX,sem_prompt,Principais partidos alemães deixam de fora as questões migratórias da campanha,0.94
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gpt,prompt2,"""O Ocupante joga seu AG completamente sob o ônibus em entrevista com o New York Times.""",0.9425
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gemini,prompt2,O Ocupante joga seu AG completamente aos leões em entrevista ao New York Times.,0.9483
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gemini,prompt4,O Ocupante jogou o Procurador-Geral aos leões em entrevista ao New York Times.,0.9307
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gemma3,prompt2,O Ocupante joga seu conselheiro-geral por terra em entrevista ao New York Times.,0.9212
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gemma3,prompt4,O ocupante jogou a faca inteira para o buraco durante a entrevista com o New York Times.,0.9155
1317,newsmet,literais,The Occupant throws his AG completely under the bus in interview with New York Times.,O Ocupante joga seu AG completamente na linha de fogo em entrevista ao New York Times.,gpt,prompt4,gemmaX,sem_prompt,O Occupant joga o seu AG completamente para debaixo do autocarro numa entrevista ao New York Times.,0.9338
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gpt,prompt2,"Veteranos, americanos não acreditam que a política externa dos EUA torne os EUA mais seguros.",0.9402
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gpt,prompt4,"Veteranos, americanos não acreditam que a política externa dos EUA torna os EUA mais seguros.",0.9431
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gemini,prompt2,"Veteranos, americanos não acreditam que a política externa dos EUA nos torna mais seguros.",0.9389
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gemma3,prompt2,"Veteranos, americanos não acreditam que a política externa dos EUA torna os EUA mais seguros.",0.9431
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gemma3,prompt4,"Veteranos, os americanos não acreditam que a política externa dos EUA os torna mais seguros.

**Heróis Desconfiam: Estadunenses Duvidam que a Política Externa Americana Garanta Sua Paz.**",0.9026
1318,newsmet,literais,"Veterans, Americans Don’t Believe US Foreign Policy Makes US Safer",Veteranos americanos não acreditam que a política externa dos EUA nos proteja.,gemini,prompt4,gemmaX,sem_prompt,"Veteranos, americanos não acreditam que a política externa dos EUA torna os EUA mais seguros",0.9429
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gpt,prompt2,"""ISIS perdeu Raqqa, para onde irá agora?""",0.9378
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gpt,prompt4,"O ISIS perdeu Raqqa, para onde irá agora?",0.9789
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gemini,prompt2,"O ISIS perdeu Raqqa, para onde irá agora?",0.9789
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gemini,prompt4,ISIS perdeu Raqqa. Para onde correrá a boiada agora?,0.9272
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gemma3,prompt2,"O ISIS perdeu Raqqa, para onde irá a seguir?",0.9714
1319,newsmet,literais,"ISIS Has Lost Raqqa, Where Will It Go Next?","O Estado Islâmico perdeu Raqqa, para onde irá agora?",gemma3,prompt4,gemmaX,sem_prompt,"ISIS perdeu Raqqa, para onde irá a seguir?",0.9642
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gpt,prompt2,"""‘Resposta militar massiva’: Após se encontrar com Trump, o Gen. Mattis alerta fortemente a Coreia do Norte.""",0.8406
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gpt,prompt4,"Resposta militar imponente: Após se encontrar com Trump, o Gen. Mattis alerta fortemente a Coreia do Norte.",0.8557
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gemini,prompt2,"'Resposta militar maciça': Após encontro com Trump, Gen. Mattis adverte a Coreia do Norte veementemente.",0.8386
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gemma3,prompt2,"""Resposta militar massiva"": Após reunião com Trump, o general Mattis adverte fortemente a Coreia do Norte.",0.8469
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gemma3,prompt4,"Resposta militar de proporções colossais: Após encontro com Trump, o general Mattis lança um aviso contundente à Coreia do Norte.",0.8582
1323,newsmet,literais,"‘Massive military response’: After meeting with Trump, Gen. Mattis strongly warns North Korea",Uma resposta militar colossal.,gemini,prompt4,gemmaX,sem_prompt,"“Resposta militar maciça”: após reunião com Trump, o general Mattis avisa fortemente a Coreia do Norte",0.8408
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gpt,prompt2,Associação de chefes de polícia refuta o discurso de Trump que endossou a brutalidade policial.,0.9502
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gpt,prompt4,Associação de chefes de polícia refuta o discurso de Trump que endossou a brutalidade dos oficiais.,0.9546
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gemini,prompt2,Associação de chefes de polícia refuta discurso de Trump que endossou brutalidade policial.,0.9455
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gemini,prompt4,A associação de chefes de polícia joga um balde de água fria no discurso de Trump que endossou a brutalidade policial.,0.9365
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gemma3,prompt2,Associação de chefes de polícia refuta discurso de Trump que endossava brutalidade policial.,0.9411
1326,newsmet,literais,Police chiefs association refutes Trump’s speech that endorsed officer brutality,A associação de chefes de polícia rebate o discurso de Trump que abençoou a violência policial.,gemma3,prompt4,gemmaX,sem_prompt,Associação de chefes de polícia refuta discurso de Trump que apoiava a brutalidade policial,0.951
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gpt,prompt2,Galeria de fotos - Google desliga acidentalmente metade da Internet do Japão.,0.9149
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gpt,prompt4,Galeria de Fotos - Google acidentalmente desliga metade do Japão.,0.9032
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gemini,prompt2,Galeria de fotos - Google desliga acidentalmente metade da internet do Japão.,0.9152
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gemma3,prompt2,Galeria de fotos - Google desativa acidentalmente metade da internet do Japão,0.891
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gemma3,prompt4,Galeria de Fotos - O Google acidentalmente silencia metade da internet japonesa.,0.9127
1327,newsmet,literais,Photogallery - Google accidentally shuts down half of Japan’s Internet,"Google, sem querer, deu um apagão na internet de metade do Japão.",gemini,prompt4,gemmaX,sem_prompt,Fotogaleria - Google desliga acidentalmente metade da Internet do Japão,0.885
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gpt,prompt2,Bruce Springsteen pode estar a caminho do EGOT ao fazer sua estreia na Broadway.,0.8973
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gemini,prompt2,Bruce Springsteen pode estar buscando o EGOT ao estrear na Broadway.,0.9275
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gemini,prompt4,Bruce Springsteen pode estar mirando no EGOT ao estrear na Broadway.,0.9226
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gemma3,prompt2,Bruce Springsteen pode estar buscando o EGOT ao fazer sua estreia na Broadway.,0.8974
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gemma3,prompt4,Bruce Springsteen pode estar pavimentando o caminho para o EGOT enquanto estreia na Broadway.,0.893
1330,newsmet,literais,Bruce Springsteen Could Be Going for the EGOT as He Makes Broadway Debut,Bruce Springsteen Poderia Estar Rumo ao EGOT ao Fazer Sua Estreia na Broadway,gpt,prompt4,gemmaX,sem_prompt,Bruce Springsteen pode estar a caminho do EGOT quando estreia na Broadway,0.9206
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gpt,prompt2,A MSNBC distorce o tiroteio em Las Vegas para advogar por um registro nacional de armas – TheBlaze.,0.9563
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gpt,prompt4,MSNBC distorce o tiroteio em Las Vegas para defender um registro nacional de armas – TheBlaze,0.9581
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gemini,prompt2,MSNBC deturpa o tiroteio em Las Vegas para defender um registro nacional de armas – TheBlaze,0.9532
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gemma3,prompt2,A MSNBC distorce tiroteio em Las Vegas para defender registro nacional de armas – TheBlaze,0.9517
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gemma3,prompt4,A MSNBC distorce o tiroteio em Las Vegas para defender um registro nacional de armas – TheBlaze.,0.9646
1332,newsmet,literais,MSNBC twists Las Vegas shooting to advocate for national gun registry – TheBlaze,MSNBC torce os fatos do tiroteio em Las Vegas para pregar a favor de um cadastro nacional de armas – TheBlaze.,gemini,prompt4,gemmaX,sem_prompt,MSNBC distorce tiroteio em Las Vegas para defender registo nacional de armas – TheBlaze,0.9429
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gpt,prompt2,O gerente do Kansas City Royals diz que avisa sua equipe sobre pornografia.,0.9665
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gpt,prompt4,O técnico do Kansas City Royals diz que alerta seu time sobre os perigos da pornografia.,0.9455
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gemini,prompt2,O técnico do Kansas City Royals diz que avisa seu time sobre pornografia.,0.9539
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gemma3,prompt2,O técnico do Kansas City Royals diz que alerta sua equipe sobre pornografia.,0.9495
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gemma3,prompt4,O técnico do Kansas City Royals avisa seu time sobre os perigos da ilusão.,0.9477
1334,newsmet,literais,Kansas City Royals’ manager says he warns his team about porn,O técnico do Kansas City Royals diz que adverte o time sobre a pornografia.,gemini,prompt4,gemmaX,sem_prompt,O treinador dos Kansas City Royals diz que avisa a sua equipa sobre a pornografia,0.9554
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gpt,prompt2,A mídia norte-coreana afirma que 5 milhões se inscreveram para juntar-se ao exército.,0.866
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gpt,prompt4,Mídia da Coréia do Norte afirma que 5 milhões se alistaram para entrar no exército.,0.8729
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gemini,prompt2,Mídia norte-coreana afirma que 5 milhões se inscreveram para o Exército.,0.8515
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gemini,prompt4,A mídia norte-coreana alardeia que 5 milhões já se alistaram para pegar em armas.,0.8764
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gemma3,prompt2,A mídia norte-coreana afirma que 5 milhões se inscreveram para se juntar ao exército.,0.8682
1335,newsmet,literais,NKorean Media Claims 5 Million Have Signed up to Join Army,Cinco milhões juraram pegar em armas.,gemma3,prompt4,gemmaX,sem_prompt,Mídia da Coreia do Norte afirma que 5 milhões de pessoas se inscreveram para ingressar no exército,0.8518
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gpt,prompt2,Entrevista: Homem que impediu tiroteio no Texas está sendo assediado pela mídia convencional (Vídeo),0.9325
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gpt,prompt4,Entrevista: Homem que Impediu Tiroteio no Texas Está Sendo Perseguido pela Mídia Tradicional (Vídeo),0.9128
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gemini,prompt2,Entrevista: Homem Que Impediu Tiroteio no Texas Está Sendo Hostilizado Pela Mídia Tradicional (Vídeo),0.9058
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gemini,prompt4,Entrevista: Homem que Estancou o Massacre no Texas Sofre Perseguição da Mídia Tradicional (Vídeo),0.932
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gemma3,prompt2,Entrevista: Homem que interrompeu o tiroteio no Texas está sendo assediado pela mídia tradicional (Vídeo),0.9305
1336,newsmet,literais,Interview: Man Who Stopped Texas Shooting Is Being Harassed by the Mainstream Media (Video),**Homem que Contiuve o Massacre no Texas é Assediado pela Mídia Corrente (Vídeo)**,gemma3,prompt4,gemmaX,sem_prompt,Entrevista: O homem que parou o tiroteio no Texas está a ser perseguido pelos principais meios de comunicação (vídeo),0.9022
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gpt,prompt2,"À medida que mais equipes promovem eventos do Orgulho Gay, os Yankees permanecem como um baluarte.",0.9054
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gpt,prompt4,"À medida que mais equipes realizam eventos do Orgulho Gay, os Yankees permanecem uma exceção.",0.9086
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gemini,prompt2,"À medida que mais times sediam eventos de orgulho gay, os Yankees continuam relutantes.",0.931
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gemma3,prompt2,"À medida que mais equipes organizam eventos do Orgulho Gay, os Yankees permanecem resistentes.",0.9168
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gemma3,prompt4,"Enquanto mais equipes se juntam à celebração do orgulho gay, os Yankees se mantêm à margem.",0.9297
1337,newsmet,literais,"As More Teams Host Gay Pride Events, Yankees Remain a Holdout","Enquanto mais times hasteiam a bandeira do orgulho, os Yankees seguem na retranca.",gemini,prompt4,gemmaX,sem_prompt,"À medida que mais equipas acolhem eventos do Orgulho Gay, os Yankees continuam a recusar-se",0.9007
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gpt,prompt2,"""Esse cara está ferrado"": Morning Joe diz que Mueller tem evidências ""explosivas"" de obstrução de Trump gravadas.",0.9159
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gpt,prompt4,Esse sujeito tá encrencado: o Morning Joe diz que Mueller tem a prova cabal da obstrução de Trump gravada.,0.9363
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gemini,prompt2,"""Este sujeito está encrencado"": Morning Joe diz que Mueller tem evidências ""irrefutáveis"" em áudio sobre obstrução de Trump.",0.9057
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gemini,prompt4,"Este sujeito está enforcado: Morning Joe diz que Mueller tem a ""prova cabal"" de obstrução de Trump em áudio.",0.9448
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gemma3,prompt2,"""Esse cara está enquadrado"": Joe (de Morning Joe) diz que Mueller tem evidências 'definitivas' de obstrução de Trump em fita.",0.8994
1339,newsmet,literais,‘This guy’s busted’: Morning Joe says Mueller has ‘smoking gun’ evidence of Trump obstruction on tape,O cara está pilhado: Joe de Manhã diz que Mueller tem prova definitiva de obstrução de Trump em vídeo.,gemma3,prompt4,gemmaX,sem_prompt,"""Este tipo está ferrado"": Morning Joe diz que Mueller tem provas ""irrefutáveis"" de obstrução de Trump em vídeo",0.9171
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gpt,prompt2,A Toyota adquirirá uma participação de 5% na Mazda e construirá uma fábrica conjunta nos EUA.,0.9507
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gpt,prompt4,Toyota vai assumir 5% da participação na Mazda e construir uma fábrica conjunta nos EUA.,0.9482
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gemini,prompt2,Toyota comprará 5% de participação na Mazda e construirá fábrica conjunta nos EUA.,0.95
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gemini,prompt4,"Toyota e Mazda se unem em um abraço de aço e constroem uma fábrica nos EUA, selando o pacto com 5% do coração de Mazda.",0.886
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gemma3,prompt2,Toyota irá adquirir uma participação de 5% na Mazda e construir uma fábrica conjunta nos EUA.,0.964
1340,newsmet,literais,Toyota to Take 5 Percent Stake in Mazda and Build Joint U.S. Plant,Toyota assume 5% de participação na Mazda e ergue fábrica conjunta nos EUA.,gemma3,prompt4,gemmaX,sem_prompt,Toyota vai adquirir 5% da Mazda e construir uma fábrica conjunta nos EUA,0.9537
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gpt,prompt2,"Trump faz os seus porta-vozes de bobos novamente, faz uma ameaça nuclear explícita.",0.9011
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gpt,prompt4,"Trump Faz Novamente de Seu Porta-Voz um Bobo, Expõe Ameaça Nuclear de Forma Clara.",0.8583
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gemini,prompt2,"Trump Faz de Bobos Seus Porta-Vozes de Novo, Faz Ameaça Nuclear Explícita",0.8473
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gemma3,prompt2,"Trump faz de seus porta-vozes tolos novamente, faz ameaça nuclear explícita.",0.894
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gemma3,prompt4,"Mais uma vez, Trump faz de seus porta-vozes bobos, deixando explícita a ameaça nuclear.",0.8782
1341,newsmet,literais,"Trump Makes Fools of His Spokespeople Again, Makes Explicit Nuclear Threat","Trump atira os fantoches aos leões de novo, e cospe fogo nuclear.",gemini,prompt4,gemmaX,sem_prompt,"Trump volta a fazer de seus porta-vozes palhaços, faz ameaça nuclear explícita",0.8762
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gpt,prompt2,A Tunísia acaba com a proibição de homens não muçulmanos se casarem com mulheres muçulmanas.,0.9275
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gpt,prompt4,Tunísia levanta proibição de homens não muçulmanos se casarem com mulheres muçulmanas.,0.9403
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gemini,prompt2,Tunísia Encerra Proibição de Homens Não Muçulmanos Casarem com Mulheres Muçulmanas,0.9436
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gemini,prompt4,A Tunísia enterra o machado na questão do casamento entre homens não muçulmanos e mulheres muçulmanas.,0.9414
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gemma3,prompt2,Tunísia encerra proibição de homens não muçulmanos se casarem com mulheres muçulmanas.,0.9389
1342,newsmet,literais,Tunisia Ends Ban on Non-Muslim Men Marrying Muslim Women,Tunísia Derruba Barreira para Unions Entre Homens Não Muçulmanos e Mulheres Muçulmanas.,gemma3,prompt4,gemmaX,sem_prompt,Tunísia põe fim à proibição de homens não muçulmanos casarem com mulheres muçulmanas,0.9224
1346,newsmet,literais,Reverend Says Brits Should Pray Prince George Turns Out Gay,O reverendo diz que os britânicos deveriam rezar para que o príncipe George saia do armário.,gpt,prompt4,gpt,prompt2,O reverendo diz que os britânicos deveriam rezar para que o príncipe George se revele gay.,0.9489
