ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
He sent an email to his colleague.,Ele enviou um e-mail para seu colega.,He sent an email to his colleague.,1,1,3,261,256,6,1,529
carry a torch,carregar uma tocha,carry a torch,1,48,3,278,162,324,1,817
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They took a bus to the city center.,1,1,3,182,210,83,1,481
eat your heart out,coma seu coração.,"""Eat your heart.""",12,48,245,466,562,657,296,2286
I did the laundry yesterday.,Eu fiz a lavanderia ontem.,I did the laundry yesterday.,1,1,3,23,240,15,1,284
They are taking a walk along the beach.,Eles estão caminhando pela praia.,They are walking along the beach.,21,43,85,431,385,304,1,1270
a weight on my shoulders,um peso sobre os meus ombros,a weight on my shoulders,1,1,4,59,111,244,1,421
can't cut the mustard,não consegue se destacar,"""cannot stand out""",53,48,331,646,626,413,297,2414
come down to earth,voltar à realidade,come back to reality,31,48,261,482,493,328,85,1728
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,90,236,69,1,401
bad apple,maçã podre,rotten apple,31,48,184,464,633,665,270,2295
apple of my eye,menina dos meus olhos,girl of my eyes,31,48,207,602,504,584,294,2270
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,63,164,39,1,272
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,14,27,56,407,352,79,46,981
icing on the cake,a cereja do bolo,the cherry on top,45,48,304,624,542,670,132,2365
She went to the dentist for a check-up.,Ela foi ao dentista para um check-up.,She went to the dentist for a check-up.,1,1,3,202,215,295,1,718
armed to the teeth,armado até os dentes,armed to the teeth,1,1,3,5,100,479,139,728
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,49,24,1,1,81
red herring,"""pista falsa""","""false lead""",53,48,383,653,661,550,301,2649
have a lot on your plate,ter muito o que fazer,have a lot to do,29,48,271,534,488,600,167,2137
a clean slate,uma folha em branco,a blank page,41,48,268,591,594,321,180,2043
feeding the fire,alimentando o fogo,feeding the fire,1,48,3,237,166,483,173,1111
finding a needle in a haystack,Encontrar uma agulha no palheiro.,Finding a needle in a haystack.,1,20,35,136,458,470,60,1180
She is shopping for groceries.,Ela está fazendo compras de supermercado.,She is grocery shopping.,24,48,137,469,404,646,285,2013
born with a silver spoon,nascido em berço de ouro,born with a silver spoon in his mouth,18,28,171,390,520,545,232,1904
let the cat out of the bag,Deixou escapar o segredo.,Let the secret slip.,39,48,338,641,611,394,269,2340
black mark,marca negra,black mark,1,48,2,345,9,355,1,761
call it a day,dar por encerrado o dia,call it a day,1,1,3,27,122,536,1,691
batten down the hatches,Prepare-se para o pior.,Prepare for the worst.,45,48,396,578,645,380,243,2335
call it a night,Vamos encerrar a noite.,Let's wrap up the night.,49,48,366,610,588,336,138,2135
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,103,84,195,1,388
man of the hour,homem da hora,man of the hour,1,1,3,45,73,543,6,672
from the bottom of my heart,do fundo do meu coração,from the bottom of my heart,1,1,1,28,152,236,1,420
beat around the bush,"""Enrolar""","""To roll""",53,48,375,662,689,663,358,2848
go the extra mile,ir além do esperado,go beyond the expected,31,48,330,573,556,451,64,2053
down to earth,pé no chão,feet on the ground,53,48,357,557,606,515,163,2299
They are chatting in the living room.,Eles estão conversando na sala de estar.,They are talking in the living room.,12,23,22,327,382,108,1,875
The dog ran across the yard.,O cachorro correu pelo quintal.,The dog ran through the backyard.,23,48,65,421,435,367,50,1409
bigger fish to fry,"""Peixes maiores para fritar""","""Big fish to fry.""",20,48,216,454,490,570,63,1861
climbing the walls,escalando as paredes,climbing the walls,1,48,3,266,209,503,1,1031
as clear as day,claro como dia,clear as day,12,48,151,353,158,467,79,1268
like a fish out of water,como um peixe fora d'água,like a fish out of water,1,1,3,148,260,181,1,595
"like father, like son","Assim como pai, assim como filho.","Like father, like son.",1,31,87,283,345,346,46,1139
blaze a trail,abrir um caminho,open a path,41,48,214,508,566,238,190,1805
dare to dream,atreva-se a sonhar,Dare to dream.,1,48,146,242,425,576,13,1451
at your wit’s end,à beira de um colapso emocional,on the verge of an emotional breakdown,53,48,380,553,592,260,147,2033
a piece of cake,Uma moleza.,A piece of cake.,1,48,128,197,396,629,66,1465
call the shots,dar as cartas,to deal the cards,43,48,308,620,650,615,307,2591
close call,quase acidente,near miss,53,48,297,496,568,540,236,2238
against the clock,contra o tempo,against time,37,48,260,525,519,490,4,1883
eye of the storm,olho do furacão,eye of the hurricane,20,48,94,243,508,339,1,1253
don't count your chickens before they hatch,Não conte os seus pintinhos antes de eles nascerem.,Don't count your chickens before they hatch.,1,12,54,102,368,308,1,846
They are having a family gathering at home.,Eles estão tendo um encontro familiar em casa.,They are having a family gathering at home.,1,1,3,269,138,160,1,573
big time,grande estilo,great style,53,48,325,642,560,350,315,2293
a drop in the ocean,uma gota no oceano,a drop in the ocean,1,1,3,38,128,592,125,888
big fish in a small pond,grande peixe em um pequeno lago,big fish in a small pond,1,1,5,294,191,94,1,587
She studied for the test all week.,Ela estudou para o teste a semana toda.,She studied for the test all week.,1,1,4,137,211,131,1,486
against all odds,contra todas as probabilidades,against all odds,1,48,3,2,12,313,1,380
hit the nail on the head,acertar em cheio,hit the nail on the head,1,1,2,53,185,641,209,1092
back against the wall,costas contra a parede,back against the wall,1,1,4,151,115,567,135,974
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,12,32,8,361,308,255,1,977
butter wouldn't melt,"""parece um anjo""","""She looks like an angel.""",53,48,381,679,641,391,364,2557
a taste of their own medicine,um gostinho da própria medicina,a taste of one's own medicine,19,48,163,436,411,443,46,1566
She is organizing her closet.,Ela está organizando seu armário.,She is organizing her closet.,1,1,3,60,74,95,1,235
She went to the gym for a workout.,Ela foi à academia para se exercitar.,She went to the gym to exercise.,23,34,70,425,402,120,1,1075
dropping like flies,caindo como moscas,falling like flies,23,48,77,434,426,449,185,1642
a taste of freedom,um gosto de liberdade,A taste of freedom.,1,48,133,125,327,30,1,665
hold your horses,Calma lá.,Hold on.,37,48,386,600,630,640,317,2658
The weather is very cold today.,O tempo está muito frio hoje.,The weather is very cold today.,1,1,3,229,140,70,1,445
blood runs cold,"""O sangue para de correr.""","""The blood stops flowing.""",43,48,302,532,531,110,118,1684
don't cry over spilled milk,Não chore sobre o leite derramado.,Don't cry over spilled milk.,1,31,73,29,362,228,1,725
back to basics,de volta ao básico,Back to basics.,1,48,155,80,277,20,1,582
go the extra mile,ir além do necessário,go beyond the necessary,31,48,329,576,541,421,134,2080
carved in stone,esculpido em pedra,carved in stone,1,48,4,212,50,349,1,665
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before going to sleep.,21,36,165,392,366,319,1,1300
chip off the old block,"""Uma mera réplica do pai.""","""A mere replica of the father.""",51,48,351,658,644,356,333,2441
cat nap,soneca de gato,cat nap,1,48,5,384,47,650,179,1314
chip on your shoulder,"""com um complexo de inferioridade""","""with an inferiority complex""",53,48,404,621,649,171,327,2273
as gentle as a lamb,tão gentil quanto um cordeiro,as gentle as a lamb,1,1,3,51,195,512,45,808
They went to a theme park for the day.,Eles foram a um parque de diversões por um dia.,They went to an amusement park for a day.,23,48,114,427,380,201,1,1194
burn the midnight oil,queimar a vela da meia-noite,burn the midnight oil,1,1,4,309,326,620,148,1409
blind leading the blind,Cego guiando cego.,Blind leading the blind.,1,48,106,255,408,440,172,1430
blue in the face,azul na face,blue in the face,1,1,4,289,83,582,18,978
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,277,213,179,1,675
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,104,116,96,1,322
jump the gun,antecipar-se,to anticipate,53,48,400,636,669,568,298,2672
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,They are walking through the streets of the city.,20,35,38,356,330,265,1,1045
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,165,72,17,1,259
chained to the desk,"""Amarrado à mesa""","""Tied to the table""",31,48,283,539,613,587,196,2297
He did some gardening in the afternoon.,Ele fez algumas jardinagens à tarde.,He did some gardening in the afternoon.,1,1,3,172,201,519,1,898
They enjoyed a picnic in the park.,Eles desfrutaram de um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,244,143,257,1,650
dive in headfirst,mergulhar de cabeça,dive in headfirst,1,48,4,297,291,667,238,1546
have the upper hand,ter vantagem,to have an advantage,45,48,320,524,564,306,87,1894
She is ironing her clothes.,Ela está passando as roupas dela.,She is ironing her clothes.,1,1,3,25,206,423,30,689
He plays soccer every weekend.,Ele joga futebol todo fim de semana.,He plays soccer every weekend.,1,1,3,114,31,199,1,350
at the drop of a hat,a qualquer momento,at any moment,47,48,401,650,652,302,137,2237
have a heart of stone,ter um coração de pedra,to have a heart of stone,6,4,99,448,386,159,72,1174
He worked on his computer for hours.,Ele trabalhou em seu computador por horas.,He worked on his computer for hours.,1,1,4,213,65,307,1,592
airing dirty laundry,lavar roupa suja,"""air dirty laundry""",23,48,231,629,532,674,324,2461
dead in the water,morto na água,dead in the water,1,1,3,234,22,242,49,552
another string to your bow,outra habilidade que você possui,Another skill that you possess.,48,48,313,614,612,256,191,2082
"easy come, easy go","Vem fácil, vai fácil.","""Comes easy, goes easy.""",31,48,277,516,437,601,250,2160
bend over backwards,fazer de tudo,do everything,53,48,370,664,670,635,329,2769
bolt from the blue,relâmpago do céu azul,lightning from the blue sky,24,48,250,581,527,459,112,2001
dropping the ball,deixando a desejar,leaving something to be desired,53,48,371,645,688,527,222,2554
born with a silver spoon,nascido em berço de ouro,born with a silver spoon in his mouth,18,28,171,390,520,545,232,1904
as plain as day,tão claro quanto o dia,as clear as day,20,48,112,417,354,611,164,1726
like a fish to water,como peixe na água,like a fish in water,14,48,121,472,442,299,29,1425
change your tune,mude seu tom,Change your tone.,23,48,228,477,499,353,46,1674
adding fuel to the fire,colocando mais lenha na fogueira,putting more wood on the fire,40,48,215,510,491,247,121,1672
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,195,194,84,1,479
dying to know,morrendo de curiosidade,dying of curiosity,41,48,294,489,559,429,242,2102
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She is making a smoothie for breakfast.,1,1,3,111,144,40,1,301
in the same boat,na mesma situação,'in the same situation',20,48,264,565,530,397,152,1976
better late than never,Antes tarde do que nunca.,Better late than never.,1,48,127,44,269,72,5,566
frog in your throat,"""Rã na garganta""","""Frog in the throat""",20,48,242,493,533,361,246,1943
down in the dumps,desanimado,disheartened,53,48,376,607,691,533,237,2545
blood is thicker than water,Sangue é mais espesso que água.,Blood is thicker than water.,1,31,62,22,193,52,1,362
as high as a kite,alto como uma pipa,as high as a kite,1,1,3,37,120,502,41,705
foot in the door,pé na porta,foot in the door,1,1,3,30,123,610,187,955
crying over spilled milk,chorar sobre o leite derramado,cry over spilled milk,20,48,39,351,394,430,130,1412
He is studying for his exams.,Ele está estudando para os exames dele.,He is studying for his exams.,1,1,3,106,204,243,1,559
darkest before dawn,é sempre mais escuro antes do amanhecer,It's always darkest before the dawn.,27,48,244,485,459,232,1,1496
They are taking a family vacation.,Eles estão fazendo férias em família.,They are having a family vacation.,13,33,25,362,314,104,1,852
cat got your tongue,O gato comeu sua língua.,The cat ate your tongue.,24,48,234,568,474,358,1,1707
barking up the wrong tree,"""batendo na árvore errada""","""barking up the wrong tree""",1,20,139,377,477,651,142,1807
bird's eye view,visão de pássaro,bird's-eye view,1,48,59,321,299,248,46,1022
by a long shot,de longe,from afar,53,48,390,590,654,458,1,2194
add insult to injury,Adicionar insulto à lesão.,Add insult to injury.,1,48,101,21,400,465,40,1076
