indice,ingles_original,melhor_trad,outra_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,parascore
1123,Congress Paid $265K in Sexual Harassment Claims Over Last Decade,Congresso pagou 265 mil dólares em queixas por assédio sexual na última década.,O Congresso gastou $265 mil em abafar casos de assédio sexual na última década.,gemmaX,sem_prompt,gemini,prompt4,0.9501
1128,You’ll Never Guess Where Kate Middleton Is Spending Halloween,Você nunca vai adivinhar onde Kate Middleton vai passar o Halloween.,Você nunca vai adivinhar onde Kate Middleton vai passar o Dia das Bruxas.,gemini,prompt2,gemini,prompt4,0.9501
1623,Why You Need to Pay Attention to The SITSA Act,Por que você precisa prestar atenção à Lei SITSA.,Por que você precisa prestar atenção na Lei SITSA.,gemmaX,sem_prompt,gpt,prompt2,0.9501
2149,Alex Jones hyped fake news about ‘black gangs’ looting after Hurricane Harvey,"Alex Jones divulgou notícias falsas sobre ""gangues negras"" saqueando após o furacão Harvey.",Alex Jones divulgou notícias falsas sobre ‘gangues negras’ saqueando após o furacão Harvey.,gemini,prompt2,gpt,prompt2,0.9501
2451,"91 Volcanoes Found Under Arctic Ice, Big Blow to Climate Alarmists","91 vulcões encontrados sob o gelo Ártico, grande golpe para os alarmistas climáticos.","91 vulcões encontrados sob o gelo do Ártico, um grande golpe para os alarmistas climáticos",gemini,prompt2,gemmaX,sem_prompt,0.9501
2560,Sony is reducing the prices of its PlayStation VR bundles,A Sony está reduzindo os preços de seus pacotes PlayStation VR.,A Sony está reduzindo os preços de seus pacotes do PlayStation VR.,gemini,prompt2,gpt,prompt2,0.9501
2571,"Hurricane Maria approaches St. Croix as a Category 5 storm, will hit Puerto Rico tomorrow",O furacão Maria se aproxima de St. Croix como tempestade de categoria 5 e deve atingir Porto Rico amanhã.,"O furacão Maria se aproxima de Saint Croix como uma tempestade de categoria 5, vai atingir Porto Rico amanhã.",gemma3,prompt2,gemma3,prompt4,0.9501
1,Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,gemmaX,sem_prompt,gpt,prompt2,0.95
1,Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,gemmaX,sem_prompt,gemini,prompt2,0.95
1,Texas: Muslim who joined ISIS first became religious and started spending more time at the mosque,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,Texas: Muçulmano que se juntou ao ISIS primeiro se tornou religioso e começou a passar mais tempo na mesquita.,gemmaX,sem_prompt,gemma3,prompt2,0.95
6,"Recreational Marijuana Is Reversing the Opioid Crisis in Colorado, Study Suggests","A maconha recreativa está revertendo a crise dos opioides no Colorado, sugere estudo.","A maconha recreativa está revertendo a crise dos opioides no Colorado, sugere estudo.",gemmaX,sem_prompt,gpt,prompt2,0.95
6,"Recreational Marijuana Is Reversing the Opioid Crisis in Colorado, Study Suggests","A maconha recreativa está revertendo a crise dos opioides no Colorado, sugere estudo.","A maconha recreativa está revertendo a crise dos opioides no Colorado, sugere estudo.",gemmaX,sem_prompt,gpt,prompt4,0.95
193,California man who scaled White House fence in March was sentenced Monday,Homem da Califórnia que escalou a cerca da Casa Branca em março foi condenado na segunda-feira.,Homem da Califórnia que escalou a cerca da Casa Branca em março foi condenado na segunda-feira.,gemmaX,sem_prompt,gpt,prompt2,0.95
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.",gemmaX,sem_prompt,gpt,prompt2,0.95
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.",gemmaX,sem_prompt,gemini,prompt2,0.95
240,"Alan Sagner, Who Revitalized the Port Authority, Dies at 97","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.","Alan Sagner, que revitalizou a Autoridade Portuária, morre aos 97 anos.",gemmaX,sem_prompt,gemma3,prompt2,0.95
248,Bernie Sanders says Democrats are ready to help Republicans fix Obamacare,Bernie Sanders diz que os democratas estão prontos para ajudar os republicanos a consertar o Obamacare.,Bernie Sanders diz que os democratas estão prontos para ajudar os republicanos a consertar o Obamacare.,gemini,prompt2,gpt,prompt2,0.95
253,"More than a week later, we still don't know who joined the conspiracy at Trump Tower","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.",gemmaX,sem_prompt,gpt,prompt2,0.95
253,"More than a week later, we still don't know who joined the conspiracy at Trump Tower","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.",gemmaX,sem_prompt,gemini,prompt2,0.95
253,"More than a week later, we still don't know who joined the conspiracy at Trump Tower","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.","Mais de uma semana depois, ainda não sabemos quem se juntou à conspiração na Trump Tower.",gemmaX,sem_prompt,gemma3,prompt2,0.95
270,Hungary confronts Soros in battle for future of the West,A Hungria confronta Soros na batalha pelo futuro do Ocidente.,A Hungria confronta Soros na batalha pelo futuro do Ocidente.,gpt,prompt2,gemma3,prompt2,0.95
271,"Find hope in the sign of the cross, Pope tells Eastern Christians","Encontre esperança no sinal da cruz, diz o Papa aos cristãos orientais.","Encontre esperança no sinal da cruz, diz o Papa aos cristãos orientais.",gemma3,prompt2,gpt,prompt2,0.95
271,"Find hope in the sign of the cross, Pope tells Eastern Christians","Encontre esperança no sinal da cruz, diz o Papa aos cristãos orientais.","Encontre esperança no sinal da cruz, diz o Papa aos cristãos orientais.",gemma3,prompt2,gpt,prompt4,0.95
307,Wind power gusts past coal to become second largest electricity source in Texas,A energia eólica supera o carvão e se torna a segunda maior fonte de eletricidade no Texas.,A energia eólica supera o carvão e se torna a segunda maior fonte de eletricidade no Texas.,gpt,prompt2,gpt,prompt4,0.95
324,"Manchester City 3, Burnley 0, Aguero marked his 177th EPL goal with a penalty","Manchester City 3, Burnley 0, Agüero marcou seu 177º gol na Premier League com um pênalti.","Manchester City 3, Burnley 0, Agüero marcou seu 177º gol na Premier League com um pênalti.",gemma3,prompt2,gemini,prompt2,0.95
335,Jimmy Kimmel adds his voice in support of the Children's Health Insurance Program,Jimmy Kimmel manifesta seu apoio ao Programa de Seguro de Saúde Infantil.,Jimmy Kimmel dá sua voz em apoio ao Programa de Seguro de Saúde Infantil.,gemini,prompt2,gpt,prompt4,0.95
346,St. Louis archbishop leads prayer for peace after violent protests,Arcebispo de St. Louis lidera oração pela paz após protestos violentos.,Arcebispo de St. Louis lidera oração pela paz após protestos violentos.,gemmaX,sem_prompt,gpt,prompt2,0.95
346,St. Louis archbishop leads prayer for peace after violent protests,Arcebispo de St. Louis lidera oração pela paz após protestos violentos.,Arcebispo de St. Louis lidera oração pela paz após protestos violentos.,gemmaX,sem_prompt,gemini,prompt2,0.95
353,Trump personally attacks Colin Kaepernick over national anthem protests,Trump ataca pessoalmente Colin Kaepernick por causa dos protestos durante o hino nacional.,Trump ataca pessoalmente Colin Kaepernick por causa dos protestos durante o hino nacional.,gpt,prompt2,gemma3,prompt2,0.95
419,Google Home Mini affected with bug that records conversations,Google Home Mini afetado por bug que grava conversas.,Google Home Mini afetado por bug que grava conversas.,gemini,prompt2,gpt,prompt2,0.95
419,Google Home Mini affected with bug that records conversations,Google Home Mini afetado por bug que grava conversas.,Google Home Mini afetado por bug que grava conversas.,gemini,prompt2,gemma3,prompt2,0.95
423,"At the Palais de Tokyo, Camille Henrot Finds Wonder in the Everyday","No Palais de Tokyo, Camille Henrot encontra maravilha no cotidiano.","No Palais de Tokyo, Camille Henrot encontra maravilha no cotidiano.",gemini,prompt2,gpt,prompt2,0.95
423,"At the Palais de Tokyo, Camille Henrot Finds Wonder in the Everyday","No Palais de Tokyo, Camille Henrot encontra maravilha no cotidiano.","No Palais de Tokyo, Camille Henrot encontra maravilha no cotidiano.",gemini,prompt2,gemma3,prompt2,0.95
535,Donna Brazile reveals the extent of Hillary Clinton corruption at the DNC,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,gemmaX,sem_prompt,gpt,prompt2,0.95
535,Donna Brazile reveals the extent of Hillary Clinton corruption at the DNC,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,gemmaX,sem_prompt,gemini,prompt2,0.95
535,Donna Brazile reveals the extent of Hillary Clinton corruption at the DNC,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,Donna Brazile revela a extensão da corrupção de Hillary Clinton no DNC.,gemmaX,sem_prompt,gemma3,prompt2,0.95
575,Scaramucci: Trump loves pizza so he can’t be elitist,"Scaramucci: Trump adora pizza, por isso não pode ser elitista.","Scaramucci: Trump adora pizza, por isso não pode ser elitista.",gemmaX,sem_prompt,gemini,prompt2,0.95
586,How the MS-13 gang flourishes seven blocks from the White House,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,gemmaX,sem_prompt,gpt,prompt2,0.95
586,How the MS-13 gang flourishes seven blocks from the White House,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,gemmaX,sem_prompt,gpt,prompt4,0.95
586,How the MS-13 gang flourishes seven blocks from the White House,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,gemmaX,sem_prompt,gemini,prompt2,0.95
586,How the MS-13 gang flourishes seven blocks from the White House,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,gemmaX,sem_prompt,gemma3,prompt2,0.95
586,How the MS-13 gang flourishes seven blocks from the White House,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,Como a gangue MS-13 prospera a sete quarteirões da Casa Branca.,gemmaX,sem_prompt,gemma3,prompt4,0.95
589,Prince Harry and Meghan Markle Were Caught Kissing in Toronto,Príncipe Harry e Meghan Markle foram flagrados se beijando em Toronto.,Príncipe Harry e Meghan Markle foram flagrados se beijando em Toronto.,gemma3,prompt2,gemini,prompt2,0.95
615,Cavaliers’ Derrick Rose reveals true status of his ankle injury,"Derrick Rose, dos Cavaliers, revela o verdadeiro estado de sua lesão no tornozelo.","Derrick Rose, dos Cavaliers, revela o verdadeiro estado de sua lesão no tornozelo.",gpt,prompt2,gemma3,prompt4,0.95
619,Photogallery - Dwyane Wade shares his amazing Kobe Bryant story about their first matchup,Galeria de fotos - Dwyane Wade compartilha sua incrível história sobre Kobe Bryant em seu primeiro confronto.,Galeria de fotos - Dwyane Wade compartilha sua incrível história sobre Kobe Bryant em seu primeiro confronto.,gemma3,prompt2,gpt,prompt2,0.95
626,That became the basis for spying on the Trump campaign!,Isso se tornou a base para espionar a campanha do Trump!,Isso se tornou a base para espionar a campanha do Trump!,gpt,prompt2,gpt,prompt4,0.95
631,"Vancouver Man Who Promised Riches to Investors Committed Fraud, Panel Says","Homem de Vancouver que prometeu riquezas a investidores cometeu fraude, diz painel.","Homem de Vancouver que prometeu riquezas a investidores cometeu fraude, diz painel.",gemini,prompt2,gpt,prompt4,0.95
633,There is no such thing as a good Trump voter,Não existe tal coisa como um bom eleitor de Trump.,Não existe tal coisa como um bom eleitor de Trump.,gemmaX,sem_prompt,gpt,prompt2,0.95
633,There is no such thing as a good Trump voter,Não existe tal coisa como um bom eleitor de Trump.,Não existe tal coisa como um bom eleitor de Trump.,gemmaX,sem_prompt,gemma3,prompt2,0.95
640,Can Dominic Thiem be considered a title contender at the 2017 US Open?,Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,gemmaX,sem_prompt,gemini,prompt2,0.95
640,Can Dominic Thiem be considered a title contender at the 2017 US Open?,Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,Dominic Thiem pode ser considerado um candidato ao título no US Open de 2017?,gemmaX,sem_prompt,gemma3,prompt2,0.95
675,An IGA Supermarket in Montreal is growing its own vegetables on the roof,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,gemini,prompt2,gpt,prompt2,0.95
675,An IGA Supermarket in Montreal is growing its own vegetables on the roof,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,gemini,prompt2,gpt,prompt4,0.95
675,An IGA Supermarket in Montreal is growing its own vegetables on the roof,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,Um supermercado IGA em Montreal está cultivando seus próprios vegetais no telhado.,gemini,prompt2,gemma3,prompt2,0.95
679,Steve Bannon told Ivanka Trump: You don’t know what you’re doing,Steve Bannon disse a Ivanka Trump: Você não sabe o que está fazendo.,Steve Bannon disse a Ivanka Trump: Você não sabe o que está fazendo.,gpt,prompt2,gemini,prompt2,0.95
679,Steve Bannon told Ivanka Trump: You don’t know what you’re doing,Steve Bannon disse a Ivanka Trump: Você não sabe o que está fazendo.,Steve Bannon disse a Ivanka Trump: Você não sabe o que está fazendo.,gpt,prompt2,gemma3,prompt2,0.95
682,"""Mitch & Greg"" Explain Why You Should Never Have Kids","""Mitch & Greg"" Explicam Por Que Você Nunca Deveria Ter Filhos.","""Mitch & Greg"" Explicam Por Que Você Nunca Deveria Ter Filhos.",gemini,prompt2,gpt,prompt4,0.95
689,Wells Fargo May Have Found More Fake Accounts Created by Employees,Wells Fargo pode ter encontrado mais contas falsas criadas por funcionários.,Wells Fargo pode ter encontrado mais contas falsas criadas por funcionários.,gemmaX,sem_prompt,gemini,prompt2,0.95
691,Nancy Pelosi does not answer simple questions from Las Vegas Victim's family,Nancy Pelosi não responde a perguntas simples da família de vítimas de Las Vegas.,Nancy Pelosi não responde a perguntas simples da família de vítimas de Las Vegas.,gemma3,prompt2,gemini,prompt2,0.95
697,Here are 10 times white people falsely accused innocent people of color of crimes they didn’t commit,Aqui estão 10 vezes em que pessoas brancas acusaram falsamente pessoas de cor inocentes de crimes que não cometeram.,Aqui estão 10 vezes em que pessoas brancas acusaram falsamente pessoas de cor inocentes de crimes que não cometeram.,gemini,prompt2,gpt,prompt4,0.95
714,Lavar Ball Discusses His Son Getting Arrested In China,Lavar Ball discute a prisão de seu filho na China.,Lavar Ball discute a prisão de seu filho na China.,gemini,prompt2,gpt,prompt2,0.95
719,Susan Collins (R-ME) Begins To Realize The Terrible Mistake She Made,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,gemmaX,sem_prompt,gpt,prompt2,0.95
719,Susan Collins (R-ME) Begins To Realize The Terrible Mistake She Made,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,gemmaX,sem_prompt,gpt,prompt4,0.95
719,Susan Collins (R-ME) Begins To Realize The Terrible Mistake She Made,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,Susan Collins (R-ME) começa a perceber o terrível erro que cometeu.,gemmaX,sem_prompt,gemini,prompt2,0.95
721,Jennifer Garner Reportedly Warned Lindsay Shookus About Ben Affleck,Jennifer Garner teria alertado Lindsay Shookus sobre Ben Affleck.,Jennifer Garner teria alertado Lindsay Shookus sobre Ben Affleck.,gemini,prompt2,gemma3,prompt2,0.95
723,Medical marijuana is helping people for many more health problems than just pain,A maconha medicinal está ajudando as pessoas com muitos mais problemas de saúde do que apenas a dor.,A maconha medicinal está ajudando as pessoas com muitos mais problemas de saúde do que apenas a dor.,gemmaX,sem_prompt,gpt,prompt4,0.95
766,Fourth U.S. Soldier Is Found Dead After Ambush in Niger,Quarto soldado americano é encontrado morto após emboscada no Níger.,Quarto soldado americano é encontrado morto após emboscada no Níger.,gemma3,prompt2,gpt,prompt4,0.95
766,Fourth U.S. Soldier Is Found Dead After Ambush in Niger,Quarto soldado americano é encontrado morto após emboscada no Níger.,Quarto soldado americano é encontrado morto após emboscada no Níger.,gemma3,prompt2,gemini,prompt2,0.95
931,There Are People Who WANT To Be Micro Chipped,Há pessoas que QUEREM ser microchipadas.,Há pessoas que QUEREM ser microchipadas.,gpt,prompt2,gpt,prompt4,0.95
932,I'm Writing a Book About Andrew Cuomo (So You Don't Have To),Estou escrevendo um livro sobre Andrew Cuomo (para que você não precise).,Estou escrevendo um livro sobre Andrew Cuomo (para que você não precise).,gemini,prompt2,gpt,prompt2,0.95
932,I'm Writing a Book About Andrew Cuomo (So You Don't Have To),Estou escrevendo um livro sobre Andrew Cuomo (para que você não precise).,Estou escrevendo um livro sobre Andrew Cuomo (para que você não precise).,gemini,prompt2,gemini,prompt4,0.95
942,WATCH: Mitch McConnell condemns another Republican senator for sexual misconduct in 1995,ASSISTA: Mitch McConnell condena outro senador republicano por má conduta sexual em 1995.,ASSISTA: Mitch McConnell condena outro senador republicano por má conduta sexual em 1995.,gemma3,prompt2,gpt,prompt2,0.95
945,There is no reason for the health insurance industry to exist,Não há razão para a indústria de seguros de saúde existir.,Não há razão para a indústria de seguros de saúde existir.,gemini,prompt2,gpt,prompt2,0.95
945,There is no reason for the health insurance industry to exist,Não há razão para a indústria de seguros de saúde existir.,Não há razão para a indústria de seguros de saúde existir.,gemini,prompt2,gpt,prompt4,0.95
945,There is no reason for the health insurance industry to exist,Não há razão para a indústria de seguros de saúde existir.,Não há razão para a indústria de seguros de saúde existir.,gemini,prompt2,gemma3,prompt2,0.95
953,What Can Tony Robbins Teach Us About Mass Shootings?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,gemini,prompt2,gpt,prompt2,0.95
953,What Can Tony Robbins Teach Us About Mass Shootings?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,gemini,prompt2,gpt,prompt4,0.95
953,What Can Tony Robbins Teach Us About Mass Shootings?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,gemini,prompt2,gemini,prompt4,0.95
953,What Can Tony Robbins Teach Us About Mass Shootings?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,gemini,prompt2,gemma3,prompt2,0.95
953,What Can Tony Robbins Teach Us About Mass Shootings?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,O que Tony Robbins pode nos ensinar sobre tiroteios em massa?,gemini,prompt2,gemmaX,sem_prompt,0.95
957,"Trump, Putin agree to ceasefire deal for south-western Syria",Trump e Putin concordam com um acordo de cessar-fogo para o sudoeste da Síria.,Trump e Putin concordam com um acordo de cessar-fogo para o sudoeste da Síria.,gemma3,prompt2,gpt,prompt2,0.95
1045,Roger Stone is right: Trump needs to demand a Uranium One investigation now,Roger Stone está certo: Trump precisa exigir uma investigação sobre a Uranium One agora.,Roger Stone está certo: Trump precisa exigir uma investigação sobre a Uranium One agora.,gpt,prompt2,gpt,prompt4,0.95
1050,Public Distrust in Vaccine Safety Is Becoming a Public Relations Crisis,A desconfiança pública na segurança das vacinas está se tornando uma crise de relações públicas.,A desconfiança pública na segurança das vacinas está se tornando uma crise de relações públicas.,gpt,prompt2,gemini,prompt2,0.95
1075,Anita Hill Wants Women In Tech To Sue Their Employers,Anita Hill quer que mulheres na tecnologia processem seus empregadores.,Anita Hill quer que mulheres na tecnologia processem seus empregadores.,gpt,prompt2,gpt,prompt4,0.95
1081,Russian billionaire insists Trump Tower meeting not about Clinton,Bilionário russo insiste que reunião na Trump Tower não foi sobre Clinton.,Bilionário russo insiste que reunião na Trump Tower não foi sobre Clinton.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1085,Grigor Dimitrov wins the 2017 Cincinnati Masters over Nick Kyrgios,Grigor Dimitrov vence o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,Grigor Dimitrov vence o Masters de Cincinnati de 2017 sobre Nick Kyrgios.,gemma3,prompt2,gpt,prompt2,0.95
1092,Melissa McCarthy Wins Emmy for Her Portrayal of Sean Spicer,Melissa McCarthy ganha Emmy por sua interpretação de Sean Spicer.,Melissa McCarthy ganha Emmy por sua interpretação de Sean Spicer.,gpt,prompt2,gemini,prompt2,0.95
1092,Melissa McCarthy Wins Emmy for Her Portrayal of Sean Spicer,Melissa McCarthy ganha Emmy por sua interpretação de Sean Spicer.,Melissa McCarthy ganha Emmy por sua interpretação de Sean Spicer.,gpt,prompt2,gemma3,prompt2,0.95
1097,Justin Bieber cancels tour to have sustainable career and lifestyle,Justin Bieber cancela turnê para ter uma carreira e estilo de vida sustentáveis.,Justin Bieber cancela turnê para ter uma carreira e estilo de vida sustentáveis.,gpt,prompt2,gemma3,prompt2,0.95
1110,"SpaceX’s Big Rocket, the Falcon Heavy, Finally Reaches the Launchpad","O grande foguete da SpaceX, o Falcon Heavy, finalmente chega à plataforma de lançamento.","O grande foguete da SpaceX, o Falcon Heavy, finalmente chega à plataforma de lançamento.",gemma3,prompt2,gemini,prompt2,0.95
1111,Democratic Senators Accepted Thousands From Tony Podesta For 2018 Campaigns,Senadores democratas aceitaram milhares de dólares de Tony Podesta para as campanhas de 2018.,Senadores democratas aceitaram milhares de dólares de Tony Podesta para as campanhas de 2018.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1118,Friend of Joy-Anna Duggar reveals shocking secret about her pregnancy,Amiga de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,Amiga de Joy-Anna Duggar revela segredo chocante sobre sua gravidez.,gemini,prompt2,gpt,prompt2,0.95
1127,Every Republican should know Dictionary.com's 2017 Word of the Year,Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com.,Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com.,gemmaX,sem_prompt,gpt,prompt4,0.95
1127,Every Republican should know Dictionary.com's 2017 Word of the Year,Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com.,Todo republicano deveria conhecer a Palavra do Ano de 2017 do Dictionary.com.,gemmaX,sem_prompt,gemini,prompt2,0.95
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,Por que decidi deixar de seguir o presidente no Twitter.,gemmaX,sem_prompt,gpt,prompt2,0.95
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,Por que decidi deixar de seguir o presidente no Twitter.,gemmaX,sem_prompt,gpt,prompt4,0.95
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,Por que decidi deixar de seguir o presidente no Twitter.,gemmaX,sem_prompt,gemini,prompt2,0.95
1201,Why I’ve decided to unfollow the president on Twitter,Por que decidi deixar de seguir o presidente no Twitter.,Por que decidi deixar de seguir o presidente no Twitter.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1349,1824: Congress decides outcome of presidential election on this day in history,1824: O Congresso decide o resultado da eleição presidencial neste dia da história.,1824: O Congresso decide o resultado da eleição presidencial neste dia da história.,gemma3,prompt2,gpt,prompt2,0.95
1353,Canada Wants a New Nafta to Include Gender and Indigenous Rights,Canadá quer um novo Nafta que inclua direitos de gênero e indígenas.,Canadá quer um novo Nafta que inclua direitos de gênero e indígenas.,gemmaX,sem_prompt,gemini,prompt2,0.95
1368,CBS News: Congress Wants Phone Records of Trump Jr.-Russia Meeting,CBS News: Congresso quer registros telefônicos da reunião Trump Jr.-Rússia.,CBS News: Congresso quer registros telefônicos da reunião Trump Jr.-Rússia.,gemini,prompt2,gemma3,prompt2,0.95
1378,Hate Group's Email Uses Nazi Imagery to Denounce LGBT People,E-mail de grupo de ódio usa imagens nazistas para denunciar pessoas LGBT.,E-mail de grupo de ódio usa imagens nazistas para denunciar pessoas LGBT.,gemmaX,sem_prompt,gemini,prompt2,0.95
1378,Hate Group's Email Uses Nazi Imagery to Denounce LGBT People,E-mail de grupo de ódio usa imagens nazistas para denunciar pessoas LGBT.,E-mail de grupo de ódio usa imagens nazistas para denunciar pessoas LGBT.,gemmaX,sem_prompt,gemma3,prompt2,0.95
1381,White supremacist website Daily Stormer has a new home — Russia,O site supremacista branco Daily Stormer tem um novo lar — Rússia.,O site supremacista branco Daily Stormer tem um novo lar — Rússia.,gpt,prompt2,gemini,prompt2,0.95
1433,EPA abandons changes to U.S. biofuel program after lawmaker pressure,EPA abandona mudanças no programa de biocombustíveis dos EUA após pressão de legisladores.,EPA abandona mudanças no programa de biocombustíveis dos EUA após pressão de legisladores.,gpt,prompt2,gpt,prompt4,0.95
1436,Apple is expected to unveil the iOS 11 & iPhone 8 next month,A Apple deve revelar o iOS 11 e o iPhone 8 no próximo mês.,A Apple deve revelar o iOS 11 e o iPhone 8 no próximo mês.,gpt,prompt2,gpt,prompt4,0.95
1439,The Cavaliers could consider trading their superstar for DeAndre Jordan,Os Cavaliers poderiam considerar trocar sua estrela por DeAndre Jordan.,Os Cavaliers poderiam considerar trocar sua estrela por DeAndre Jordan.,gemini,prompt2,gemma3,prompt2,0.95
1441,SMEs see banks as utility providers not business partners – and banks agree,"PMEs veem os bancos como prestadores de serviços, não como parceiros de negócios – e os bancos concordam.","PMEs veem os bancos como prestadores de serviços, não como parceiros de negócios – e os bancos concordam.",gemini,prompt2,gpt,prompt2,0.95
1448,"A young prodigy, Michael Sayman, is leaving Facebook for Google","Um jovem prodígio, Michael Sayman, está deixando o Facebook para o Google.","Um jovem prodígio, Michael Sayman, está deixando o Facebook para o Google.",gemmaX,sem_prompt,gpt,prompt2,0.95
1448,"A young prodigy, Michael Sayman, is leaving Facebook for Google","Um jovem prodígio, Michael Sayman, está deixando o Facebook para o Google.","Um jovem prodígio, Michael Sayman, está deixando o Facebook para o Google.",gemmaX,sem_prompt,gemini,prompt2,0.95
1466,Saudi Arabia Accuses Iran and Lebanon of Acts of War,Arábia Saudita acusa Irã e Líbano de atos de guerra.,Arábia Saudita acusa Irã e Líbano de atos de guerra.,gemini,prompt2,gemma3,prompt2,0.95
1469,Apple is reducing the accuracy of Face ID for quicker iPhone X production,A Apple está reduzindo a precisão do Face ID para acelerar a produção do iPhone X.,A Apple está reduzindo a precisão do Face ID para acelerar a produção do iPhone X.,gemini,prompt2,gpt,prompt2,0.95
1486,News About Malia Obama – Barack Did it to Her!,Notícias sobre Malia Obama – Barack fez isso com ela!,Notícias sobre Malia Obama – Barack fez isso com ela!,gemma3,prompt2,gpt,prompt2,0.95
1486,News About Malia Obama – Barack Did it to Her!,Notícias sobre Malia Obama – Barack fez isso com ela!,Notícias sobre Malia Obama – Barack fez isso com ela!,gemma3,prompt2,gpt,prompt4,0.95
1491,"Burundi exits the ICC, an interview with David Paul Jacobs","Burundi sai do Tribunal Penal Internacional, uma entrevista com David Paul Jacobs.","Burundi sai do Tribunal Penal Internacional, uma entrevista com David Paul Jacobs.",gemini,prompt2,gemma3,prompt2,0.95
