indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil
1465,"ISIS releases new video, bragging that Las Vegas shooting is REVENGE for US attacks against their ‘caliphate’","ISIS divulga novo vídeo, se gabando de que o tiroteio em Las Vegas é vingança por ataques dos EUA contra seu ‘califado’.",0,gemma3,prompt2,0.9689,1.0,0.9344307780265808,0.9722594618797302,Q2
1466,Saudi Arabia Accuses Iran and Lebanon of Acts of War,Arábia Saudita acusa Irã e Líbano de atos de guerra.,0,gemini,prompt2,1.0328,1.0,0.9469954371452332,1.151277780532837,Q1
1468,How the Obama Administration Bypassed Congress to Grant De Facto Amnesty to Young Illegals,Como a administração Obama ignorou o Congresso para conceder anistia de fato a jovens imigrantes ilegais.,0,gpt,prompt2,0.9673,0.9912000298500061,0.8922335505485535,1.0184884071350098,Q2
1469,Apple is reducing the accuracy of Face ID for quicker iPhone X production,A Apple está reduzindo a precisão do Face ID para acelerar a produção do iPhone X.,0,gemini,prompt2,0.9855,1.0,0.9282844662666321,1.0283483266830444,Q1
1471,White-Power Rock Bands Find Platform Online to Incite Hatred,Bandas de rock de extrema direita encontram plataforma online para incitar o ódio,0,gemmaX,sem_prompt,0.9673,0.97899329662323,0.9125769138336182,1.0104576349258423,Q2
1473,Israel bans Code Pink and Jewish Voice for Peace from entering country while NYT forgets Gaza exists,Israel proíbe Code Pink e Jewish Voice for Peace de entrar no país enquanto o NYT esquece que Gaza existe.,0,gemma3,prompt2,0.9805,1.0,0.9409899115562439,1.0006284713745117,Q1
1475,Star Trek' Introduces Its First Gay Couple to the Universe,"""Star Trek"" apresenta o primeiro casal gay do universo",0,gemmaX,sem_prompt,0.9642,1.0,0.874926745891571,1.017577052116394,Q2
1479,"Riton USA Announces the Launch of a New, Easy to Use Website",A Riton USA anuncia o lançamento de um novo site fácil de usar.,0,gemma3,prompt2,0.9938,1.0,0.9229134917259216,1.058494210243225,Q1
1481,Bulgaria Government Shocked To Discover It Owns $$3 Billion In Bitcoin,Governo da Bulgária fica chocado ao descobrir que possui US$ 3 bilhões em Bitcoin,0,gemmaX,sem_prompt,0.9937,0.998686671257019,0.9478426575660706,1.0344487428665161,Q1
1482,‘Game of Thrones’ deleted this important scene in Season 7 finale,"""Game of Thrones"" deletou esta cena importante no final da 7ª temporada.",0,gemma3,prompt2,0.9779,1.0,0.9285057783126831,1.0052154064178467,Q2
1483,BTS enters Billboard's Hot 100 charts with title track 'DNA',"BTS entra na lista Hot 100 da Billboard com a faixa-título ""DNA""",0,gemmaX,sem_prompt,0.9986,0.9912000298500061,0.963049054145813,1.041636347770691,Q1
1486,News About Malia Obama – Barack Did it to Her!,Notícias sobre Malia Obama – Barack fez isso com ela!,0,gemma3,prompt2,0.9947,1.0,0.9363480806350708,1.0477107763290405,Q1
1487,Trump administration wants to make it harder for lawmakers to assist their immigrant constituents,A administração Trump quer tornar mais difícil para os legisladores ajudarem seus constituintes imigrantes.,0,gpt,prompt2,0.9903,1.0,0.9503300786018372,1.0205636024475098,Q1
1489,Photogallery - Apple could increase iPhone 8 sales by bundling it with freebies,Galeria de fotos - A Apple pode aumentar as vendas do iPhone 8 ao incluí-lo com brindes.,0,gemma3,prompt2,0.9823,1.0,0.9484736919403076,0.9983085989952087,Q1
1491,"Burundi exits the ICC, an interview with David Paul Jacobs","Burundi sai do Tribunal Penal Internacional, uma entrevista com David Paul Jacobs.",0,gemini,prompt2,0.9676,0.9893049001693726,0.8850807547569275,1.0282846689224243,Q2
1498,"Pokemon Go' is bringing the Legendary Birds, Unown, and Mr. Mime in a new event","Pokemon Go está a trazer as Aves Lendárias, Unown e Mr. Mime num novo evento",0,gemmaX,sem_prompt,0.9698,0.9765983819961548,0.9311060309410095,1.001798391342163,Q2
1501,NEO – Saudi Arabia and Israel replace Syria with Lebanon as their next victim,NEO – Arábia Saudita e Israel substituem a Síria pelo Líbano como sua próxima vítima,0,gemmaX,sem_prompt,0.9956,1.0,0.9731215238571167,1.013622760772705,Q1
1503,Rick and Morty' just killed off a fan favorite,Rick and Morty acabou de matar um personagem favorito dos fãs.,0,gemma3,prompt2,0.9651,0.9912000298500061,0.9006251692771912,1.0034294128417969,Q2
1504,Why Is the UN Setting up Operations in Various Locations Inside the US?,Por que a ONU está estabelecendo operações em vários locais dentro dos EUA?,0,gemma3,prompt2,0.9733,1.0,0.9140403866767883,1.005798578262329,Q2
1505,More U.S. Parks and Attractions Are Offering Online Reservations,Mais parques e atrações dos EUA estão oferecendo reservas online,0,gemmaX,sem_prompt,0.9869,1.0,0.9405774474143982,1.020066738128662,Q1
1506,Burger King Russia Introduces The “Whoppercoin” – The Fast-Food Industry’s First Digital Currency,"Burger King Rússia Apresenta a ""Whoppercoin"" – A Primeira Moeda Digital da Indústria de Fast-Food",0,gemini,prompt2,0.9744,0.9944698810577393,0.951708972454071,0.9770084619522095,Q2
1508,Court denies all Peanut Corp. of America criminal appeals,Tribunal recusa todos os recursos criminais da Peanut Corp. of America,0,gemmaX,sem_prompt,1.0033,1.0,0.9416031241416931,1.068265438079834,Q1
1509,Facebook is going to release 3000 ads used by Russians,Facebook vai divulgar 3000 anúncios usados pelos russos,0,gemmaX,sem_prompt,1.0078,1.0,0.9576664566993713,1.065659761428833,Q1
1512,Photogallery - Disney to end streaming partnership with Netflix by 2019,Fotogaleria - Disney vai pôr termo à parceria de streaming com a Netflix até 2019,0,gemmaX,sem_prompt,0.988,1.0,0.9604940414428711,1.0034669637680054,Q1
1514,CANADA: Judge (who appears to be a Muslim) strikes down section of Quebec law that bans Muslim face-coverings,CANADÁ: Juiz (que parece ser muçulmano) derruba seção da lei de Quebec que proíbe coberturas de rosto muçulmanas.,0,gpt,prompt2,0.983,0.9981639385223389,0.9394491314888,1.0112841129302979,Q1
1516,"Gun Owners Need the NRA, and the NRA Needs You","Os proprietários de armas precisam da NRA, e a NRA precisa de você",0,gemmaX,sem_prompt,1.0206,1.0,0.9470798969268799,1.1147760152816772,Q1
1517,The U.S. Should Support Kurdish Independence for Moral and Practical Reasons,Os EUA deveriam apoiar a independência curda por razões morais e práticas.,0,gemma3,prompt2,0.9814,1.0,0.9357755184173584,1.0082855224609375,Q1
1533,Both Parties Have Failed to Learn the Lessons of 2016,Ambos os Partidos Não Conseguiram Aprender as Lições de 2016.,0,gpt,prompt2,0.9698,1.0,0.9028720855712891,1.0064330101013184,Q2
1534,Some Bernie Sanders Supporters Organize National Meeting for Purpose of Creating a Progressive Party,Alguns apoiantes de Bernie Sanders organizam reunião nacional com o objetivo de criar um partido progressista,0,gemmaX,sem_prompt,0.964,1.0,0.8910110592842102,1.0009325742721558,Q2
1541,Inez Barron Wants to Become the First Black NYC Council Speaker,Inez Barron quer ser a primeira presidente negra da Câmara Municipal de Nova York.,0,gemma3,prompt2,0.9753,0.9850656986236572,0.8938645124435425,1.0470209121704102,Q2
1542,Indiana: Muslims enraged by billboard telling truth about Muhammad,Indiana: Muçulmanos revoltados com painel publicitário que conta a verdade sobre Maomé,0,gemmaX,sem_prompt,0.9718,1.0,0.958075761795044,0.9574288725852966,Q2
1545,"Six Muslim “refugees” arrested, plotted major Christmas market attack in Germany","Seis ""refugiados"" muçulmanos detidos, planejavam um grande ataque a um mercado de Natal na Alemanha",0,gemmaX,sem_prompt,0.9851,1.0,0.9516099095344543,1.0036633014678955,Q1
1546,"No, NASA Is Not Developing Flying Taxis for Uber","Não, a NASA não está desenvolvendo táxis voadores para a Uber.",0,gemini,prompt2,1.0057,1.0,0.938722550868988,1.0783551931381226,Q1
1548,So who’s buying CNN’s explanation for the anti-Trump tweet from @AndersonCooper,"Então, quem está comprando a explicação da CNN sobre o tweet anti-Trump de @AndersonCooper?",0,gemini,prompt2,0.9649,1.0,0.925365149974823,0.9693735837936401,Q2
1549,"Wait, what? Cory Booker says instead of building wall on the southern border we should build tunnels","Espera, o quê? Cory Booker diz que em vez de construir uma muralha na fronteira sul, deveríamos construir túneis",0,gemmaX,sem_prompt,0.9859,1.0,0.9201110005378723,1.0375111103057861,Q1
1554,Man shot by Chicago police officer is awarded $$44.7 million,"Homem baleado por policial de Chicago recebe US$ 44,7 milhões.",0,gemma3,prompt2,0.9683,1.0,0.9330222010612488,0.971886157989502,Q2
1556,ISIS calls on Muslims to commit jihad attacks at hurricane relief centers,O ISIS conclama muçulmanos a cometer ataques jihadistas em centros de ajuda a vítimas de furacão.,0,gemini,prompt2,0.9695,1.0,0.9331323504447937,0.9754317998886108,Q2
1561,"Toronto Maple Leafs may need to trade Leo Komarov, Tyler Bozak, or Matt Martin","Toronto Maple Leafs pode ter de trocar Leo Komarov, Tyler Bozak ou Matt Martin",0,gemmaX,sem_prompt,0.9819,1.0,0.9396843314170837,1.0059757232666016,Q1
1562,Jeff Bezos donates $33 million to fund college scholarships for ‘Dreamers’,"Jeff Bezos doa 33 milhões de dólares para financiar bolsas de estudo universitárias para ""Dreamers""",0,gemmaX,sem_prompt,0.9737,1.0,0.9653558731079102,0.9557012915611267,Q2
1563,The Cryptocurrency Phenomenon - What You Need To Know Moving Forward,O Fenômeno das Criptomoedas - O Que Você Precisa Saber para Seguir em Frente,0,gemini,prompt2,0.9969,1.0,0.9484964609146118,1.0422154664993286,Q1
1564,Maintenance Man Recalls His Time On The 32nd Floor Before Las Vegas Shooting,O homem da manutenção recorda seu tempo no 32º andar antes do tiroteio em Las Vegas.,0,gpt,prompt2,0.9676,1.0,0.8734299540519714,1.0295125246047974,Q2
1566,"$$2,000/year Muslim girls’ school won’t provide toilet paper or soap for students ‘for cultural reasons’",Uma escola para meninas muçulmanas que custa \$2.000 por ano não fornecerá papel higiênico ou sabão para as alunas 'por razões culturais'.,0,gemini,prompt2,0.9808,1.0,0.911687970161438,1.0305678844451904,Q1
1567,Why Everyone is Wearing Black at the Golden Globes,Por que todo mundo está vestindo preto no Globo de Ouro?,0,gemma3,prompt2,0.9922,1.0,0.9387872815132141,1.0377728939056396,Q1
1569,Justice Department issues memo on religious liberty to federal agencies,Departamento de Justiça emite memorando sobre liberdade religiosa a agências federais.,0,gemini,prompt2,0.9827,1.0,0.947783887386322,1.000288486480713,Q1
1570,Bill Maher blames Fox News for white supremacy violence in Charlottesville,Bill Maher culpa a Fox News pela violência supremacista branca em Charlottesville.,0,gemini,prompt2,1.0014,1.0,0.9563530087471008,1.0478477478027344,Q1
1572,Catholics encounter the homeless on the streets of Hollywood,Católicos encontram os sem-abrigo nas ruas de Hollywood,0,gemmaX,sem_prompt,0.9805,1.0,0.934444010257721,1.0070480108261108,Q1
1573,"In open letter, Team Hillary accuses Donna Brazile of buying into ‘Russian-fueled propaganda’","Em carta aberta, a equipe de Hillary acusa Donna Brazile de acreditar em ""propaganda alimentada por russos"".",0,gemma3,prompt2,0.9661,1.0,0.9032543301582336,0.994929313659668,Q2
1578,Surgeons Remove 263 Coins And 100 Nails From One Man’s Stomach,Cirurgiões removem 263 moedas e 100 pregos do estômago de um homem,0,gemmaX,sem_prompt,0.9683,0.9960662126541138,0.8997203707695007,1.0089807510375977,Q2
1580,A reporter asked Trump what his health care plan is. He didn't know,Um repórter perguntou a Trump qual era o plano de saúde dele. Ele não sabia.,0,gemma3,prompt2,1.0039,1.0,0.9386183619499207,1.072977066040039,Q1
1581,Chicago Cubs coaching staff expected to lose Dave Martinez,A equipe de treinadores do Chicago Cubs deve perder Dave Martinez.,0,gpt,prompt2,0.9763,1.0,0.9220420718193054,1.0068104267120361,Q2
1582,What Is the Iran Nuclear Deal? And Why Does Trump Hate It?,O que é o acordo nuclear com o Irã? E por que Trump o odeia?,0,gemma3,prompt2,0.9934,1.0,0.9241424202919006,1.0562001466751099,Q1
1584,Photogallery - Apple is expected to unveil the iOS 11 & iPhone 8 next month,Galeria de fotos - A Apple deve apresentar o iOS 11 e o iPhone 8 no mês que vem.,0,gemma3,prompt2,0.991,1.0,0.947782576084137,1.0251203775405884,Q1
1585,Yankees Hope to Have Holliday and Castro Back Next Weekend,Os Yankees esperam ter Holliday e Castro de volta no próximo fim de semana.,0,gemini,prompt2,0.9737,1.0,0.9235117435455322,0.9975231289863586,Q2
1588,After 72 Years the Sea Finally Gives Up This Historic Shipwreck (VIDEO),"Após 72 anos, o mar finalmente revela este naufrágio histórico (VÍDEO)",0,gemini,prompt2,0.9686,1.0,0.8793679475784302,1.0265229940414429,Q2
1590,How the South Pacific Countries Are Selling Their Votes,Como os países do Pacífico Sul estão vendendo seus votos.,0,gpt,prompt2,0.9647,0.9912000298500061,0.8790509104728699,1.0239508152008057,Q2
1595,Donald Trump seeks to punish teachers with 'morally bankrupt' tax plan,"Donald Trump procura punir os professores com um plano fiscal ""moralmente falido""",0,gemmaX,sem_prompt,0.9704,1.0,0.9533378481864929,0.9579124450683594,Q2
1597,How the god you worship influences the ghosts you see,Como o deus que você adora influencia os fantasmas que você vê,0,gemmaX,sem_prompt,0.9983,1.0,0.9687654376029968,1.0262022018432617,Q1
1599,Big Government and Environmentalists Are Causing Massive Fires in Western States,O Grande Governo e os Ambientalistas Estão Causando Incêndios Massivos nos Estados Ocidentais.,0,gpt,prompt2,0.9761,0.9912000298500061,0.9411683678627014,0.9959405660629272,Q2
1600,Video from 2012: What did Jimmy Kimmel know about Harvey Weinstein and when did he know it?,Vídeo de 2012: O que Jimmy Kimmel sabia sobre Harvey Weinstein e quando é que o soube?,0,gemmaX,sem_prompt,0.9722,0.9912000298500061,0.9577394723892212,0.9677242636680603,Q2
1605,Matt Ryan leads Falcons to 23-17 win over Chicago Bears,Matt Ryan leva os Falcons a uma vitória de 23-17 sobre os Chicago Bears,0,gemmaX,sem_prompt,0.9812,0.9970420598983765,0.9784359931945801,0.9682575464248657,Q1
1606,Star Wars: The Last Jedi': Rian Johnson discusses the effect of Fisher's death,Star Wars: Os Últimos Jedi: Rian Johnson discute o efeito da morte de Fisher.,0,gemini,prompt2,0.9849,1.0,0.943247377872467,1.0113325119018555,Q1
1607,Photogallery - Nintendo Switch has surpassed 4.7 million units sold worldwide,"Galeria de fotos - O Nintendo Switch ultrapassou 4,7 milhões de unidades vendidas em todo o mundo.",0,gemma3,prompt2,1.0013,1.0,0.962458074092865,1.0415488481521606,Q1
1608,Research shows barriers for girls and students of color negatively impacts innovation in the US,Pesquisas mostram que barreiras para meninas e estudantes de cor impactam negativamente a inovação nos EUA.,0,gemma3,prompt2,0.9791,1.0,0.93681401014328,1.0006030797958374,Q2
1610,Republicans are realizing they have to actually do policy work to make stuff happen,Os republicanos estão percebendo que precisam realmente fazer trabalho de políticas para que as coisas aconteçam.,0,gpt,prompt2,0.9806,1.0,0.9310194253921509,1.0108435153961182,Q1
1611,UN Health Agency: Measles Has Killed 35 Children in Europe,Agência de Saúde da ONU: Sarampo matou 35 crianças na Europa.,0,gpt,prompt2,0.9794,1.0,0.9413201808929443,0.9969839453697205,Q2
1612,St. Louis Protests: Police Say They ‘Owned’ the Night After 80 Arrests,"Protestos em St. Louis: Polícia diz que ""dominou"" a noite após 80 prisões.",0,gemma3,prompt2,0.9749,0.9912000298500061,0.8802602887153625,1.053261637687683,Q2
1614,Robert Spano Will Leave the Atlanta Symphony After 20 Years,Robert Spano deixará a Orquestra Sinfônica de Atlanta após 20 anos.,0,gpt,prompt2,0.9899,1.0,0.9401742815971375,1.0294405221939087,Q1
1620,House Republicans Release Secret Memo Accusing Russia Investigators of Bias,Republicanos da Câmara divulgam memorando secreto acusando investigadores russos de parcialidade,0,gemmaX,sem_prompt,0.9757,0.998519778251648,0.9264548420906067,1.002025842666626,Q2
1621,The Warriors sign Nick Young while Dion Waiters stays in Miami,Os Warriors assinam com Nick Young enquanto Dion Waiters fica em Miami.,0,gpt,prompt2,0.9654,1.0,0.9495394825935364,0.946772575378418,Q2
1623,Why You Need to Pay Attention to The SITSA Act,Por que você precisa prestar atenção à Lei SITSA,0,gemmaX,sem_prompt,0.9663,1.0,0.919962465763092,0.9788211584091187,Q2
1626,Republicans blocked President Obama from telling the public about Russian actions to help Trump,Republicanos impediram o presidente Obama de informar o público sobre as ações russas para ajudar Trump.,0,gemini,prompt2,0.9995,1.0,0.949435293674469,1.0489853620529175,Q1
1627,McCain tells Clinton to ‘shut up’ like he did,"McCain diz a Clinton para ""calar a boca"", tal como ele fez",0,gemmaX,sem_prompt,0.9897,0.9999388456344604,0.9557859301567078,1.0134105682373047,Q1
1628,India is building an Israel-developed fence along its Pakistan border,Índia está construindo uma cerca desenvolvida por Israel ao longo de sua fronteira com o Paquistão,0,gemmaX,sem_prompt,0.9936,1.0,0.935631513595581,1.045299768447876,Q1
1631,Nigerian Christian: “Why do they think Islam is a religion of peace? These people have been killing us for decades.”,Cristão nigeriano: “Por que eles acham que o islamismo é uma religião de paz? Essas pessoas vêm nos matando há décadas.”,0,gemini,prompt2,0.9735,1.0,0.9572052359580994,0.96326744556427,Q2
1636,Japanese Princess Mako leaves royal status after marrying a commoner,Princesa japonesa Mako deixa o estatuto real após casar com um plebeu,0,gemmaX,sem_prompt,0.9814,1.0,0.9730545878410339,0.971255898475647,Q1
1637,Trump claims Republican healthcare bill covers pre-existing conditions. False. Untrue. Fake.,Trump afirma que o projeto de saúde republicano cobre condições preexistentes. Falso. Mentira. Fake.,0,gemini,prompt2,0.9731,0.9824000597000122,0.9347789883613586,1.0022618770599365,Q2
1639,Reporter Who Exposed BBC Child Abuse Cover Up Found Dead,Repórter que expôs encobrimento de abuso infantil na BBC encontrado morto,0,gemmaX,sem_prompt,0.9799,1.0,0.9156480431556702,1.024082064628601,Q2
1641,"A Mysterious 3,000-Year-Old Castle Was Discovered Underwater In A Turkish Lake",Um misterioso castelo de 3.000 anos foi descoberto debaixo d'água em um lago turco,0,gemmaX,sem_prompt,0.988,1.0,0.9024950265884399,1.0613981485366821,Q1
1642,Name Me One Way ETs Have Saved This Planet – Part 1/2,Diga-me uma maneira como os ETs salvaram este planeta – Parte 1/2,0,gemmaX,sem_prompt,1.0101,0.9954061508178711,0.9558392763137817,1.0790317058563232,Q1
1643,Can I Test the Health of My Gut Microbiota?,Posso testar a saúde da minha microbiota intestinal?,0,gemmaX,sem_prompt,0.9926,0.9912000298500061,0.9509145021438599,1.0355849266052246,Q1
1644,"Trump's Bombing Campaign In Middle East Has Already Killed At Least 2,200 Civilians",A campanha de bombardeio de Trump no Oriente Médio já matou pelo menos 2.200 civis.,0,gpt,prompt2,0.978,1.0,0.8985397815704346,1.0353153944015503,Q2
1647,‘UNACCEPTABLE’ Fleitz warns Russian money behind North Korean missile tests,“INACEITÁVEL” Fleitz alerta para o financiamento russo por trás dos testes de mísseis da Coreia do Norte,0,gemmaX,sem_prompt,0.9758,1.0,0.9295693635940552,0.9978294968605042,Q2
1649,“Al Jazeera is running a jihad out of Jerusalem”,“A Al Jazeera está promovendo uma jihad a partir de Jerusalém.”,0,gemini,prompt2,0.9964,1.0,0.947974681854248,1.041115641593933,Q1
1655,Poll: 40% Of Americans Think Global Warming Will Make Humans Go Extinct,Pesquisa: 40% dos americanos acham que o aquecimento global fará com que os humanos se extingam,0,gemmaX,sem_prompt,0.966,1.0,0.9070610404014587,0.9909763336181641,Q2
1657,We'll make sure Barbara Comstock won't serve another term; first make her vote against the tax bill,Vamos garantir que Barbara Comstock não sirva outro mandato; primeiro faça-a votar contra o projeto de lei de impostos.,0,gpt,prompt2,0.9723,1.0,0.9352820515632629,0.9816277623176575,Q2
1659,Photogallery - Evangelical Christians continue to support Donald Trump and Steve Bannon,Galeria de Fotos - Cristãos Evangélicos continuam a apoiar Donald Trump e Steve Bannon.,0,gpt,prompt2,0.9999,1.0,0.9602503180503845,1.0393632650375366,Q1
1661,Tom Steyer bought 535 copies of 'Fire and Fury'—one for each member of Congress,"Tom Steyer comprou 535 exemplares de ""Fire and Fury"" — um para cada membro do Congresso",0,gemmaX,sem_prompt,1.0191,1.0,0.9385911822319031,1.1187965869903564,Q1
1663,Israel's Netanyahu Expresses Hope for US Peace Push in Middle East,Netanyahu de Israel expressa esperança por iniciativa de paz dos EUA no Oriente Médio.,0,gemini,prompt2,0.9755,0.9912000298500061,0.9080697894096375,1.0272114276885986,Q2
1664,"Dear white women, there is nothing heroic about not having sex with Nazis","Queridas mulheres brancas, não há nada de heroico em não ter relações sexuais com nazistas",0,gemmaX,sem_prompt,1.0119,1.0,0.9669565558433533,1.0686615705490112,Q1
1665,Activists replace statue of Robert E. Lee with statue of a pregnant black woman in Baltimore,Ativistas substituem estátua de Robert E. Lee por estátua de uma mulher negra grávida em Baltimore.,0,gpt,prompt2,0.9981,0.9912000298500061,0.9544510245323181,1.0485093593597412,Q1
1672,Newt Gingrich: Mueller's Law Firm Gave 99.81% of its Campaign Contributions to Hillary Clinton (VIDEO),"Newt Gingrich: Escritório de advocacia de Mueller doou 99,81% de suas contribuições de campanha para Hillary Clinton (VÍDEO)",0,gemini,prompt2,0.9766,1.0,0.9086244702339172,1.0211803913116455,Q2
1674,"One Tree Planting Drone Will Plant 36,000 Trees in a Day",Um drone plantador de árvores plantará 36.000 árvores em um dia.,0,gemini,prompt2,0.9903,0.9912000298500061,0.8961254954338074,1.08348548412323,Q1
1675,UK student receives 6-year sentence for planned school shooting spree,Estudante do Reino Unido recebe sentença de 6 anos por planejar tiroteio em escola.,0,gemma3,prompt2,0.9896,0.9912000298500061,0.9665223956108093,1.011214256286621,Q1
1684,10 Ways My Wife And I Cut Our Grocery Bill By 75 Percent,10 maneiras pelas quais minha esposa e eu reduzimos nossa conta de supermercado em 75%,0,gemmaX,sem_prompt,0.9939,0.9963998794555664,0.9639288783073425,1.0214852094650269,Q1
1685,GOP Congress Authorizes $$500 Million In Security Assistance For Ukraine,Congresso do Partido Republicano autoriza US$ 500 milhões em assistência de segurança para a Ucrânia.,0,gemini,prompt2,0.9811,0.9906020760536194,0.9029622077941895,1.0497125387191772,Q1
1686,Republicans Want Trump And Corker To Please SHUT UP,Republicanos querem que Trump e Corker CALEM A BOCA.,0,gemini,prompt2,0.9882,0.9996334314346313,0.9493195414543152,1.0156570672988892,Q1
1687,Trump defends Roy Moore by saying 'Access Hollywood' tape could be fake,"Trump defende Roy Moore dizendo que a gravação do ""Access Hollywood"" pode ser falsa",0,gemmaX,sem_prompt,0.9933,1.0,0.946403443813324,1.033591628074646,Q1
1691,"High school students are protesting the Pledge of Allegiance, and now schools are getting sued",Alunos do ensino secundário estão a protestar contra o juramento de fidelidade e agora as escolas estão a ser processadas,0,gemmaX,sem_prompt,0.9673,1.0,0.9450206160545349,0.9567813277244568,Q2
1692,Brad refuses Angelina Jolie's invitation to trick-or-treat with the kids,Brad recusa o convite de Angelina Jolie para comemorar o Dia das Bruxas com as crianças.,0,gpt,prompt2,0.9673,1.0,0.901328444480896,1.0005130767822266,Q2
1694,Study Exposes Dark Side of Coffee Cultivation in Uganda,Estudo Revela Lado Sombrio do Cultivo de Café em Uganda.,0,gpt,prompt2,0.9966,1.0,0.946736752986908,1.0430474281311035,Q1
1695,How universal background checks could have stopped Sutherland Springs,Como os controlos universais de antecedentes poderiam ter impedido Sutherland Springs,0,gemmaX,sem_prompt,0.9671,1.0,0.9281867742538452,0.9731326699256897,Q2
1698,Comstock says the rich are STILL paying too much in taxes,Comstock diz que os ricos AINDA estão pagando impostos demais.,0,gemini,prompt2,0.9811,1.0,0.9576790928840637,0.9857407808303833,Q1
1699,"I didn't want her to be blindsided, so I leaked the debate questions to Hillary ahead of the debate!","Eu não queria que ela fosse pega de surpresa, então vazei as perguntas do debate para Hillary antes do debate!",0,gemini,prompt2,0.9665,1.0,0.9109435677528381,0.9886738657951355,Q2
1701,Why did early cultures glorify only Venus as a goddess?,Por que culturas antigas glorificavam apenas Vênus como deusa?,0,gemini,prompt2,1.0082,1.0,0.9597675204277039,1.0648818016052246,Q1
1702,"Less than one day after terror attack, Trump's campaign accuses the media of attacking the president","Menos de um dia após o ataque terrorista, a campanha de Trump acusa a mídia de atacar o presidente.",0,gemma3,prompt2,0.9863,1.0,0.9511403441429138,1.007710576057434,Q1
1703,Tamra Judge's birthday brings out interesting social media comments,O aniversário de Tamra Judge gera comentários interessantes nas redes sociais,0,gemmaX,sem_prompt,0.981,1.0,0.9393247961997986,1.0037356615066528,Q1
1706,This Simple Shopping Trick Will Save You Loads of Money,Este simples truque de compras irá poupar-lhe muito dinheiro,0,gemmaX,sem_prompt,0.9925,1.0,0.9040619730949402,1.0734235048294067,Q1
1708,Photogallery - Halloween Terror 2017 has changed the future of 'Overwatch' loot boxes,Galeria de fotos - O Halloween Terror 2017 mudou o futuro das caixas de loot de 'Overwatch',0,gemmaX,sem_prompt,0.9761,1.0,0.9262286424636841,1.0020031929016113,Q2
1709,Communist West Point grad was inspired to infiltrate military by Chelsea Manning,Graduado comunista de West Point foi inspirado a infiltrar-se no exército por Chelsea Manning,0,gemmaX,sem_prompt,0.9706,1.0,0.9318893551826477,0.9798009991645813,Q2
1710,Fox News host: Trump family 'has done more for this country than any Democratic elected official',"Apresentador da Fox News: ""A família Trump fez mais por este país do que qualquer oficial eleito Democrata.""",0,gemma3,prompt2,0.9864,0.9912000298500061,0.9433911442756653,1.0246809720993042,Q1
2143,Friend of Anthony Scaramucci deletes tweet accusing Reince Priebus of having a ‘mistress’,"Amigo de Anthony Scaramucci apaga tweet acusando Reince Priebus de ter uma ""amante""",0,gemmaX,sem_prompt,0.9667,1.0,0.9376282095909119,0.962327778339386,Q2
2144,"“Butcher of Pakistan” killed 70 people, then started trafficking Muslim migrants into Europe","O ""Carniceiro do Paquistão"" matou 70 pessoas, então começou a traficar migrantes muçulmanos para a Europa.",0,gemma3,prompt2,0.971,0.9912000298500061,0.9333999752998352,0.9884675145149231,Q2
2145,We Answered Your Questions About Writing for The Edit,"Respondemos às Suas Perguntas Sobre Escrever para ""The Edit"".",0,gemini,prompt2,0.9854,0.9957348108291626,0.9002472758293152,1.0603035688400269,Q1
2146,Photogallery - Donald Trump will not visit London to declare open the new US embassy,Fotogaleria - Donald Trump não visitará Londres para declarar a abertura da nova embaixada dos EUA,0,gemmaX,sem_prompt,0.9803,1.0,0.938733696937561,1.0022011995315552,Q1
2147,CBS News may have just made the most accurate typo of all time,A CBS News pode ter cometido o erro tipográfico mais preciso de todos os tempos,0,gemmaX,sem_prompt,0.9636,1.0,0.9411023259162903,0.9495952129364014,Q2
2149,Alex Jones hyped fake news about ‘black gangs’ looting after Hurricane Harvey,"Alex Jones divulgou notícias falsas sobre ""gangues negras"" saqueando após o furacão Harvey.",0,gemini,prompt2,0.9837,1.0,0.9451273083686829,1.0058294534683228,Q1
2152,WATCH: Jim Acosta tries to get Sarah Huckabee Sanders to admit collusion with Russia,VEJA: Jim Acosta tenta fazer Sarah Huckabee Sanders admitir conluio com a Rússia.,0,gemma3,prompt2,0.9732,1.0,0.9424283504486084,0.9772342443466187,Q2
2154,Egypt censored newspaper on Israel offers to ‘buy Sinai’,"Egito censura jornal sobre oferta de Israel para ""comprar Sinai""",0,gemmaX,sem_prompt,0.9681,1.0,0.9136148691177368,0.9907705783843994,Q2
2155,Iran’s President Rouhani accuses US of undermining nuclear deal,"O presidente do Irã, Rouhani, acusa os EUA de minar o acordo nuclear.",0,gpt,prompt2,0.9904,1.0,0.9406703114509583,1.0304465293884277,Q1
2159,‘O Canada’ Will Become Gender Neutral With New Lyrics,“O Canada” será neutro em termos de género com novas letras,0,gemmaX,sem_prompt,0.9762,0.9808363914489746,0.8966748118400574,1.0511780977249146,Q2
2161,Philadelphia Mom Who Wanted To Join ISIS Sentenced To Eight Years In Jail,Mãe de Filadélfia que queria juntar-se ao ISIS condenada a oito anos de prisão,0,gemmaX,sem_prompt,0.9748,0.9912000298500061,0.8987475037574768,1.0344032049179077,Q2
