ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
flying off the handle,Perdendo completamente a calma ou o controle,Losing one's temper or composure completely,52,44,350,648,690,336,295,2415
catch lightning in a bottle,Capturar o relâmpago em uma garrafa,Catch lightning in a bottle,1,15,2,119,475,608,110,1330
bare your soul,Desabafe sua alma,Unburden your soul,24,44,208,512,600,571,206,2165
They met their friends at the café.,Eles encontraram seus amigos no café.,They found their friends at the café.,10,11,40,472,399,92,63,1087
jump the gun,disparar a partida antes da hora,to jump the gun,10,44,156,495,488,694,277,2164
She worked on her project all afternoon.,Ela trabalhou em seu projeto durante toda a tarde.,She worked on her project throughout the afternoon.,14,25,81,383,333,200,1,1037
bury the hatchet,Enterrar o machado,Bury the hatchet,1,44,4,242,517,610,196,1614
They are watching TV in the living room.,Eles estão assistindo TV na sala de estar.,They are watching TV in the living room.,1,1,3,87,166,24,1,283
They are eating lunch together.,Eles estão almoçando juntos.,They are having lunch together.,12,44,49,372,287,154,1,919
He is taking a walk around the block.,Ele está dando uma volta ao quarteirão.,He is taking a walk around the block.,1,1,3,153,267,463,12,900
hit the nail on the head,acertar em cheio,to hit the nail on the head,4,5,56,456,453,624,320,1918
He sent an email to his colleague.,Ele enviou um e-mail ao seu colega.,He sent an email to his colleague.,1,1,3,276,239,7,1,528
carry a torch,carregar uma tocha,carry a torch,1,44,3,297,147,298,1,791
They took a bus to the city center.,Eles pegaram um ônibus para o centro da cidade.,They caught a bus to the city center.,9,8,47,364,361,104,1,894
eat your heart out, coma o seu coração poura fora,eat your heart out,1,1,3,278,42,685,268,1278
I did the laundry yesterday.,Eu fiz a lavanderia ontem.,I did the laundry yesterday.,1,1,3,25,227,11,1,269
They are taking a walk along the beach.,Eles estão dando uma caminhada ao longo da praia.,They are taking a walk along the beach.,1,1,3,170,84,215,1,475
a weight on my shoulders,um peso sobre os meus ombros,a weight on my shoulders,1,1,4,70,90,224,1,391
can't cut the mustard,não está à altura da situação,is not up to the situation,49,44,317,659,693,443,333,2538
come down to earth,desça do seu mundinho,get off your high horse,52,44,343,643,695,496,198,2471
She is writing a letter to her friend.,Ela está escrevendo uma carta para sua amiga.,She is writing a letter to her friend.,1,1,3,103,222,62,1,393
bad apple,maçã podre,rotten apple,32,44,178,481,655,677,299,2366
apple of my eye,maçã do meu olho,The apple of my eye,7,15,93,106,370,569,32,1192
She is making a salad for lunch.,Ela está fazendo uma salada para o almoço.,She is making a salad for lunch.,1,1,3,78,148,31,1,263
He repaired the broken chair.,Ele consertou a cadeira quebrada.,He fixed the broken chair.,12,22,66,432,373,71,63,1039
icing on the cake,o cúmulo da cobertura,the height of the coverage,45,44,349,670,659,548,337,2652
She went to the dentist for a check-up.,Ela foi ao dentista para um check-up.,She went to the dentist for a check-up.,1,1,3,215,191,271,1,683
armed to the teeth,armado até os dentes,armed to the teeth,1,1,3,6,82,476,144,713
Water boils at 100°C.,A água ferve a 100°C.,Water boils at 100°C.,1,1,4,60,13,1,1,81
red herring,arma de fumação,smoking gun,52,44,340,671,697,533,361,2698
have a lot on your plate,ter muito o que fazer,have a lot on one's plate,16,22,183,464,513,615,224,2037
a clean slate,uma folha em branco,a blank sheet,40,44,240,567,583,427,228,2129
feeding the fire,alimentando o fogo,fueling the fire,24,44,203,478,501,562,279,2091
finding a needle in a haystack,Encontrar uma agulha no palheiro,Finding a needle in a haystack,1,7,4,63,431,409,72,987
She is shopping for groceries.,Ela está fazendo compras de supermercado.,She is doing grocery shopping.,28,44,116,427,400,414,1,1430
born with a silver spoon,Nascido com uma colher de prata,Born with a silver spoon,1,15,3,218,426,307,31,1001
let the cat out of the bag,Deixar o gato sair da bolsa,Let the cat out of the bag,1,5,3,109,291,432,1,842
black mark,marca negra,black mark,1,44,2,374,5,337,1,764
call it a day,dar por terminado o dia,call it a day,1,1,3,35,99,633,5,777
batten down the hatches,Feche bem as escotilhas.,Close the hatches.,29,44,226,463,546,420,247,1975
call it a night,Encerrar o dia,To call it a day,25,44,174,594,581,582,140,2140
I worked on my computer for two hours.,Eu trabalhei no meu computador por duas horas.,I worked on my computer for two hours.,1,1,3,116,67,181,1,370
man of the hour,Homem da hora,Man of the hour,1,44,3,57,307,526,93,1031
from the bottom of my heart,do fundo do meu coração,from the bottom of my heart,1,1,1,36,138,216,1,394
beat around the bush,Dar voltas em torno do assunto,Beat around the bush,1,44,3,287,437,678,207,1657
go the extra mile,Ir além do esperado,Go beyond the expected,32,44,312,608,575,404,105,2080
down to earth,pé no chão,Down-to-earth,1,44,197,315,528,442,170,1697
They are chatting in the living room.,Eles estão conversando na sala de estar.,They are talking in the living room.,10,21,21,355,402,100,1,910
The dog ran across the yard.,O cão atravessou o quintal.,The dog crossed the backyard.,30,44,121,490,590,400,90,1765
bigger fish to fry,peixes maiores para cozinhar,Larger fish for cooking,44,44,214,505,560,447,123,1937
climbing the walls,Subindo pelas paredes,Climbing the walls,1,44,3,285,482,278,63,1156
as clear as day,tão claro como o dia,as clear as day,1,1,5,31,8,560,121,727
like a fish out of water,Como um peixe fora da água,Like a fish out of water,1,7,3,163,290,250,6,720
"like father, like son","Tal pai, tal filho","Like father, like son",1,15,3,71,342,338,63,833
blaze a trail,Abrir um caminho,To open a path,43,44,245,548,620,258,191,1949
dare to dream,Osa sonhar,Dare to dream,1,44,2,331,428,648,164,1618
at your wit’s end,no limite da sua paciência,at the limit of his patience,49,44,306,618,603,406,73,2099
a piece of cake,um bolo,a cake,24,44,172,529,563,605,314,2251
call the shots,dirigir os acontecimentos,steer the events,40,44,296,630,618,227,158,2013
close call,Quase acidente,Near miss,52,44,289,523,656,573,319,2456
against the clock,Contra o relógio,Against the clock,1,44,3,147,433,303,1,932
eye of the storm,olho do furacão,Eye of the hurricane,17,44,98,258,555,363,1,1336
don't count your chickens before they hatch,Não conte com os ovos antes que eles eclodam.,Don't count your chickens before they hatch.,1,13,60,115,372,491,27,1079
They are having a family gathering at home.,Eles estão tendo uma reunião familiar em casa.,They are having a family meeting at home.,9,20,16,429,406,88,63,1031
big time,de grande forma,in great shape,52,44,351,634,649,662,343,2735
a drop in the ocean,uma gota no oceano,a drop in the ocean,1,1,3,48,114,601,137,905
big fish in a small pond,Peixe grande num lago pequeno,Big fish in a small pond,1,7,5,320,300,14,2,649
She studied for the test all week.,Ela estudou para a prova a semana toda.,She studied for the test all week.,1,1,4,152,230,126,1,515
against all odds,Contra todas as probabilidades,Against all odds,1,44,3,2,324,101,1,476
hit the nail on the head,acertar em cheio,hit the nail on the head,1,1,2,66,169,644,221,1104
back against the wall,de costas contra a parede,with their backs against the wall,28,44,211,500,507,599,114,2003
They watched the sunrise at the beach.,Eles assistiram ao nascer do sol na praia.,They watched the sunrise on the beach.,10,27,9,390,298,236,1,971
butter wouldn't melt,manteiga não derreteria na boca dele,butter wouldn't melt in his mouth,19,44,159,502,559,435,278,1996
a taste of their own medicine,um gosto da própria medicina,a taste of their own medicine,1,1,3,134,207,512,1,859
She is organizing her closet.,Ela está organizando seu armário.,She is organizing her closet.,1,1,3,73,55,87,1,221
She went to the gym for a workout.,Ela foi à academia para um treino.,She went to the gym for a workout.,1,1,3,255,208,160,1,629
dropping like flies,caíndo como moscas,dropping like flies,1,44,5,80,95,604,136,965
a taste of freedom,um sabor de liberdade,a taste of freedom,1,1,3,131,41,65,1,243
hold your horses,"Contenha-se, ou segure as cavalos (no sentido literal), ou mais comumente:  Contenha-se, ou tenha paciência, ou ainda: Não se apresse, ou Não tenha tanta pressa.",Hold your horses.,1,44,123,271,461,693,353,1946
The weather is very cold today.,O tempo está muito frio hoje.,The weather is very cold today.,1,1,3,241,130,63,1,440
blood runs cold,Sangue gelado,Cold blood,37,44,228,598,483,394,339,2123
don't cry over spilled milk,não chore sobre o leite derramado,don't cry over spilled milk,1,1,3,45,193,324,1,568
back to basics,Voltar aos fundamentos,Back to basics,1,44,3,343,141,42,1,575
go the extra mile,ir além do necessário,go above and beyond,44,44,324,611,572,484,63,2142
carved in stone,esculpido na pedra,carved in stone,1,44,4,222,31,393,1,696
She brushed her teeth before bed.,Ela escovou os dentes antes de dormir.,She brushed her teeth before going to sleep.,21,31,160,416,390,294,1,1313
chip off the old block,puxe o pai ou filho da mesma pá,pull the father or son from the same mold,51,44,309,644,691,568,366,2673
cat nap,Soneca,Siesta,52,44,356,651,673,566,349,2691
chip on your shoulder,uma pancada nas costas,a slap on the back,45,44,313,653,625,544,282,2506
as gentle as a lamb,tão gentil como um cordeiro,as gentle as a lamb,1,1,3,62,168,492,62,789
They went to a theme park for the day.,Eles foram a um parque temático para o dia.,They went to a theme park for the day.,1,1,3,257,128,165,1,556
burn the midnight oil,Queimar a meia-noite a óleo,Burning the midnight oil,17,44,55,436,506,687,239,1984
blind leading the blind,cego levando cegos,blind leading the blind,1,1,1,154,241,642,273,1313
blue in the face,até ficar azul no rosto,until blue in the face,7,15,117,564,481,619,300,2103
She is taking a picture of the flowers in the garden.,Ela está tirando uma foto das flores no jardim.,She is taking a picture of the flowers in the garden.,1,1,3,296,190,158,1,650
They are having a barbecue in the garden.,Eles estão fazendo um churrasco no jardim.,They are having a barbecue in the garden.,1,1,3,117,101,93,1,317
jump the gun,disparar antes da hora certa,to shoot before the right time,46,44,329,649,672,596,347,2683
They are walking through the city streets.,Eles estão caminhando pelas ruas da cidade.,They are walking through the streets of the city.,17,30,36,385,337,248,1,1054
She reads a book every night.,Ela lê um livro todas as noites.,She reads a book every night.,1,1,2,181,53,13,1,252
chained to the desk,acorrentado à mesa,chained to the desk,1,1,3,100,233,530,99,967
He did some gardening in the afternoon.,Ele fez algum jardim à tarde.,He made some garden in the afternoon.,21,38,104,569,522,515,310,2079
They enjoyed a picnic in the park.,Eles aproveitaram um piquenique no parque.,They enjoyed a picnic in the park.,1,1,3,259,151,235,1,651
dive in headfirst,Se jogue de cabeça,Go for it.,52,44,355,539,686,667,362,2705
have the upper hand,ter a vantagem,to have the upper hand,7,15,134,430,460,433,131,1610
She is ironing her clothes.,Ela está passando as roupas.,She is doing the laundry.,36,44,195,479,576,314,166,1810
He plays soccer every weekend.,Ele joga futebol todos os fins de semana.,He plays soccer every weekend.,1,1,3,127,24,218,1,375
at the drop of a hat,ao primeiro sinal,at the first sign,37,44,281,666,685,402,265,2380
have a heart of stone,ter um coração de pedra,to have a heart of stone,5,7,102,459,409,144,85,1211
He worked on his computer for hours.,Ele trabalhou no seu computador por horas.,He worked on his computer for hours.,1,1,4,223,46,296,1,572
airing dirty laundry,Lavando roupa suja em público,Washing dirty laundry in public,32,44,213,518,577,360,231,1975
dead in the water,morta na água,Dead in the water,1,44,3,247,195,246,1,737
another string to your bow,mais uma corda no seu arco,another string to your bow,1,1,3,211,258,478,120,1072
"easy come, easy go","Vem fácil, vai fácil","Comes easy, goes easy",32,44,239,528,401,585,252,2081
bend over backwards,Inclinar-se ao extremo para agradar,Bend over backwards to please,18,44,161,553,574,669,222,2241
bolt from the blue,raio em céu sereno,thunder in clear sky,52,44,322,676,665,486,248,2493
dropping the ball,deixar cair a bola,drop the ball,24,44,90,357,443,531,141,1630
born with a silver spoon,Nascido com uma colher de prata,Born with a silver spoon,1,15,3,218,425,307,31,1000
as plain as day,tão claro quanto o dia,as clear as day,17,44,118,441,376,620,172,1788
like a fish to water,como peixe na água,like a fish in water,12,44,126,494,469,275,45,1465
change your tune,Mude sua conduta ou mudar de atitude,Change your behavior or change your attitude,37,44,243,589,562,367,1,1843
adding fuel to the fire,acrescentando lenha à fogueira,adding fuel to the fire,1,1,4,203,64,137,1,411
They are playing board games in the living room.,Eles estão jogando jogos de tabuleiro na sala de estar.,They are playing board games in the living room.,1,1,3,208,178,77,1,469
dying to know,Morrendo de curiosidade,Dying of curiosity,40,44,280,516,567,396,328,2171
She is making a smoothie for breakfast.,Ela está fazendo um smoothie para o café da manhã.,She's making a smoothie for breakfast.,10,12,29,342,327,69,1,790
in the same boat,no mesmo barco,in the same boat,1,1,3,304,29,330,1,669
better late than never,Melhor tarde do que nunca,Better late than never,1,44,3,20,44,242,1,355
frog in your throat,uma rã na garganta,a frog in the throat,25,44,227,542,543,413,235,2029
down in the dumps,abaixo ou deprimido,down or depressed,43,44,332,662,647,567,317,2612
blood is thicker than water,Sangue é mais espesso do que água.,Blood is thicker than water.,1,26,72,24,179,18,1,321
as high as a kite,Alto como um pipa,Tall as a kite,25,44,185,448,582,497,153,1934
foot in the door,Pé na porta,A foot in the door,7,15,109,414,392,572,250,1759
crying over spilled milk,Chorar sobre o leite derramado,Cry over spilt milk,32,44,177,485,432,493,176,1839
He is studying for his exams.,Ele está estudando para as suas provas.,He is studying for his exams.,1,1,3,118,205,301,1,630
darkest before dawn,mais escuro antes do amanhecer,darkest before the dawn,10,44,87,341,301,410,1,1194
They are taking a family vacation.,Eles estão tirando férias em família.,They are taking a family vacation.,1,1,3,54,63,217,1,340
cat got your tongue,o gato pegou sua língua,the cat got his tongue,25,44,209,576,573,647,259,2333
barking up the wrong tree,está seguindo o caminho errado,is following the wrong path,36,44,261,588,631,430,315,2305
bird's eye view,Visão aérea,Aerial view,40,44,299,508,580,132,138,1741
by a long shot,De longe,From a distance,43,44,301,561,635,472,159,2215
add insult to injury,acrescentar a ofensa ao dano,to add insult to injury,7,15,86,392,422,464,180,1566
